algo,train_seed,candidate,frontend,success_rate,clean_success_rate,mean_reward,mean_episode_cost,mean_cost_rate,crash_rate,out_of_road_rate,out_of_time_rate,intervention_ratio,mean_action_distortion
epo,1,nocicim_cost_guard,nocicim_risk_field,0.65,0.15,291.652528414003,6.15,0.01299487822241201,0.8,0.2,0.0,0.29177475859635194,0.3767127163036835
epo,1,nocicim_soft_front_trim,nocicim_risk_field,0.75,0.15,288.72551335045625,5.7,0.01475276932098923,0.75,0.2,0.0,0.013043679189636503,0.02554480987449257
epo,1,nocicim_close_range,nocicim_risk_field,0.75,0.15,309.40798264757575,7.25,0.016381180126630018,0.85,0.2,0.0,0.21874209139352913,0.19881720890866772
epo,1,nocicim_memory_confirmed_stop,nocicim_risk_field,0.75,0.2,288.2991079540274,5.8,0.016806046888970687,0.7,0.2,0.0,0.010260248548403792,0.0015252844918220488
epo,1,nocicim_risk_gated_micro_guard,nocicim_risk_field,0.75,0.2,288.2991079540274,5.8,0.016806046888970687,0.7,0.2,0.0,0.010260248548403792,0.0015252844918220488
epo,2,none,none,0.8,0.35,322.5561637480388,4.6,0.013686978021093888,0.65,0.2,0.0,0.0,0.0
epo,2,nocicim_soft_crash_guard,nocicim_risk_field,0.8,0.35,324.0287400556045,5.1,0.013607588305019838,0.65,0.2,0.0,0.005742738313255222,0.0015842486266156156
epo,2,nocicim_crash_aware_route,nocicim_risk_field,0.85,0.35,335.7281458197391,2.75,0.007849373947324371,0.6,0.15,0.0,0.004738370299646592,0.0009403750265307966
epo,2,nocicim_conservative_clean,nocicim_risk_field,0.8,0.35,322.6264673806801,4.3,0.01227369635344354,0.65,0.2,0.0,0.0025025091501612072,0.0002470959941488614
epo,2,nocicim_route_preserve,nocicim_risk_field,0.75,0.3,317.08887012779,3.65,0.011463543860773218,0.65,0.25,0.0,0.07387169778276777,0.023000654909644005
epo,2,nocicim_micro_guard,nocicim_risk_field,0.85,0.35,334.70106575911194,2.9,0.008963898476525652,0.65,0.15,0.0,0.03022920528398132,0.010153063626549377
