episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,4,paper_1m_20260629_qpsl_seed4,297,1.0,12.0,12,0.04040404040404041,0.48307926363858394,0.4781144781144781,0.2129473573166049,0.0
1,longitudinal,4,paper_1m_20260629_qpsl_seed4,264,1.0,12.0,12,0.045454545454545456,0.5075931143492559,0.5037878787878788,0.23761160663597172,0.0
2,longitudinal,4,paper_1m_20260629_qpsl_seed4,283,0.0,3.0,3,0.01060070671378092,0.6085144178720936,0.6042402826855123,0.2695587077289129,0.0
3,longitudinal,4,paper_1m_20260629_qpsl_seed4,218,0.0,5.0,5,0.022935779816513763,0.5626773508564433,0.555045871559633,0.2711512890405133,0.0
4,longitudinal,4,paper_1m_20260629_qpsl_seed4,250,1.0,9.0,9,0.036,0.34001156091102797,0.336,0.15503592447191478,0.0
5,longitudinal,4,paper_1m_20260629_qpsl_seed4,269,1.0,7.0,7,0.026022304832713755,0.16912665918125414,0.16728624535315986,0.07019880419548559,0.0
6,longitudinal,4,paper_1m_20260629_qpsl_seed4,346,1.0,21.0,21,0.06069364161849711,0.6594920843398484,0.6647398843930635,0.30914916505066764,0.0
7,longitudinal,4,paper_1m_20260629_qpsl_seed4,358,1.0,27.0,27,0.07541899441340782,0.353210889094447,0.35195530726256985,0.17197883485454815,0.0
8,longitudinal,4,paper_1m_20260629_qpsl_seed4,166,0.0,2.0,2,0.012048192771084338,0.3419353155876564,0.3313253012048193,0.12992354403761866,0.0
9,longitudinal,4,paper_1m_20260629_qpsl_seed4,376,0.0,19.0,19,0.05053191489361702,0.5587067115075188,0.5664893617021277,0.27499978866012015,0.0
10,longitudinal,4,paper_1m_20260629_qpsl_seed4,463,1.0,8.0,8,0.017278617710583154,0.5641338483524476,0.5637149028077754,0.26649350354691353,0.0
11,longitudinal,4,paper_1m_20260629_qpsl_seed4,175,0.0,3.0,3,0.017142857142857144,0.37952388419742517,0.37142857142857144,0.16019925570381538,0.0
12,longitudinal,4,paper_1m_20260629_qpsl_seed4,430,1.0,3.0,3,0.0069767441860465115,0.707096202305958,0.713953488372093,0.3382050878338537,0.0
13,longitudinal,4,paper_1m_20260629_qpsl_seed4,391,1.0,29.0,29,0.0741687979539642,0.7554112097399678,0.7519181585677749,0.36835447455758746,0.0
14,longitudinal,4,paper_1m_20260629_qpsl_seed4,296,1.0,10.0,10,0.033783783783783786,0.4928309482050078,0.4831081081081081,0.22812302224298725,0.0
15,longitudinal,4,paper_1m_20260629_qpsl_seed4,402,1.0,17.0,17,0.04228855721393035,0.5107313267438361,0.5124378109452736,0.24996073147402473,0.0
16,longitudinal,4,paper_1m_20260629_qpsl_seed4,313,1.0,17.0,17,0.054313099041533544,0.2640819573497755,0.25878594249201275,0.12448433979994435,0.0
17,longitudinal,4,paper_1m_20260629_qpsl_seed4,296,1.0,21.0,21,0.07094594594594594,0.6242210128987262,0.6283783783783784,0.28706870466231593,0.0
18,longitudinal,4,paper_1m_20260629_qpsl_seed4,270,1.0,6.0,6,0.022222222222222223,0.48123754362172394,0.48148148148148145,0.24362604488377218,0.0
19,longitudinal,4,paper_1m_20260629_qpsl_seed4,464,1.0,15.0,15,0.032327586206896554,0.612082085931989,0.6163793103448276,0.26846988078112444,0.0
