episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,4,paper_1m_20260629_qpsl_seed4,330,1.0,4.0,4,0.012121212121212121,0.42210880484546026,0.42424242424242425,0.28974996102183603,0.0
1,longitudinal,4,paper_1m_20260629_qpsl_seed4,425,1.0,6.0,6,0.01411764705882353,0.6225076870045154,0.6305882352941177,0.4136114011233782,0.0
2,longitudinal,4,paper_1m_20260629_qpsl_seed4,442,1.0,13.0,13,0.029411764705882353,0.6204516457192099,0.6221719457013575,0.4201996532285679,0.0
3,longitudinal,4,paper_1m_20260629_qpsl_seed4,225,1.0,2.0,2,0.008888888888888889,0.51112258820649,0.5066666666666667,0.3404465787195497,0.0
4,longitudinal,4,paper_1m_20260629_qpsl_seed4,495,1.0,4.0,4,0.00808080808080808,0.6749303872195016,0.6808080808080809,0.46677940717399724,0.0
5,longitudinal,4,paper_1m_20260629_qpsl_seed4,245,1.0,0.0,0,0.0,0.32428242667309204,0.3224489795918367,0.20805491633257087,0.0
6,longitudinal,4,paper_1m_20260629_qpsl_seed4,530,1.0,21.0,21,0.03962264150943396,0.5422235147763423,0.5509433962264151,0.3649360181052097,0.0
7,longitudinal,4,paper_1m_20260629_qpsl_seed4,281,1.0,11.0,11,0.03914590747330961,0.7086730884500755,0.7117437722419929,0.48424453495129993,0.0
8,longitudinal,4,paper_1m_20260629_qpsl_seed4,221,1.0,2.0,2,0.00904977375565611,0.46356520640346216,0.47058823529411764,0.30292317277132386,0.0
9,longitudinal,4,paper_1m_20260629_qpsl_seed4,214,0.0,5.0,5,0.02336448598130841,0.5250072088105802,0.5186915887850467,0.3495377784966987,0.0
10,longitudinal,4,paper_1m_20260629_qpsl_seed4,356,1.0,25.0,25,0.0702247191011236,0.6044799119222922,0.601123595505618,0.41008940480748884,0.0
11,longitudinal,4,paper_1m_20260629_qpsl_seed4,344,1.0,3.0,3,0.00872093023255814,0.25519625872024027,0.25,0.16246723444309347,0.0
12,longitudinal,4,paper_1m_20260629_qpsl_seed4,252,0.0,15.0,15,0.05952380952380952,0.4135921153078434,0.4087301587301587,0.2735322160195441,0.0
13,longitudinal,4,paper_1m_20260629_qpsl_seed4,241,0.0,2.0,2,0.008298755186721992,0.48811364344023594,0.4854771784232365,0.34248476139466855,0.0
14,longitudinal,4,paper_1m_20260629_qpsl_seed4,242,0.0,23.0,23,0.09504132231404959,0.3662120836309087,0.36363636363636365,0.24752559578277109,0.0
15,longitudinal,4,paper_1m_20260629_qpsl_seed4,220,1.0,2.0,2,0.00909090909090909,0.4443434515318613,0.45454545454545453,0.28233351268784396,0.0
16,longitudinal,4,paper_1m_20260629_qpsl_seed4,385,1.0,27.0,27,0.07012987012987013,0.2840819951428749,0.2753246753246753,0.17949455582669804,0.0
17,longitudinal,4,paper_1m_20260629_qpsl_seed4,467,1.0,10.0,10,0.021413276231263382,0.5895190577966422,0.582441113490364,0.38012966677063886,0.0
18,longitudinal,4,paper_1m_20260629_qpsl_seed4,334,1.0,31.0,31,0.09281437125748503,0.620720513242626,0.6197604790419161,0.4286973638722149,0.0
19,longitudinal,4,paper_1m_20260629_qpsl_seed4,480,1.0,7.0,7,0.014583333333333334,0.7736627819416528,0.7729166666666667,0.5497334599223298,0.0
