episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,4,paper_1m_20260629_qpsl_seed4,217,1.0,4.0,4,0.018433179723502304,0.27901440881975337,0.28110599078341014,0.17622414292244043,0.0
1,longitudinal,4,paper_1m_20260629_qpsl_seed4,246,1.0,7.0,7,0.028455284552845527,0.42371375235592634,0.42276422764227645,0.28137838907873003,0.0
2,longitudinal,4,paper_1m_20260629_qpsl_seed4,291,0.0,22.0,22,0.07560137457044673,0.5124468232253188,0.5154639175257731,0.34420777971238614,0.0
3,longitudinal,4,paper_1m_20260629_qpsl_seed4,443,1.0,17.0,17,0.03837471783295711,0.7781645050258651,0.7787810383747178,0.5489809610135906,0.0
4,longitudinal,4,paper_1m_20260629_qpsl_seed4,405,1.0,29.0,29,0.07160493827160494,0.6520827328872847,0.6592592592592592,0.45046332914074655,0.0
5,longitudinal,4,paper_1m_20260629_qpsl_seed4,331,1.0,3.0,3,0.00906344410876133,0.3765462910629718,0.3776435045317221,0.2521318373343488,0.0
6,longitudinal,4,paper_1m_20260629_qpsl_seed4,506,1.0,7.0,7,0.01383399209486166,0.5129445131881426,0.5098814229249012,0.3330882946765529,0.0
7,longitudinal,4,paper_1m_20260629_qpsl_seed4,317,1.0,6.0,6,0.01892744479495268,0.5575762443321344,0.5615141955835962,0.39443260876091685,0.0
8,longitudinal,4,paper_1m_20260629_qpsl_seed4,397,1.0,15.0,15,0.037783375314861464,0.8396224178104705,0.8463476070528967,0.5909567539925014,0.0
9,longitudinal,4,paper_1m_20260629_qpsl_seed4,339,1.0,2.0,2,0.0058997050147492625,0.6966517003110216,0.7020648967551623,0.4844327995273392,0.0
10,longitudinal,4,paper_1m_20260629_qpsl_seed4,248,1.0,7.0,7,0.028225806451612902,0.4439445251033488,0.4435483870967742,0.2964808252835346,0.0
11,longitudinal,4,paper_1m_20260629_qpsl_seed4,337,1.0,10.0,10,0.02967359050445104,0.7351518536538078,0.7418397626112759,0.5211292605001469,0.0
12,longitudinal,4,paper_1m_20260629_qpsl_seed4,507,1.0,4.0,4,0.007889546351084813,0.4669690330920809,0.46745562130177515,0.3089954249135584,0.0
13,longitudinal,4,paper_1m_20260629_qpsl_seed4,326,1.0,5.0,5,0.015337423312883436,0.5996044107051235,0.6012269938650306,0.4175673474220593,0.0
14,longitudinal,4,paper_1m_20260629_qpsl_seed4,496,1.0,13.0,13,0.02620967741935484,0.46729203928236546,0.46975806451612906,0.301468639610316,0.0
15,longitudinal,4,paper_1m_20260629_qpsl_seed4,426,1.0,30.0,30,0.07042253521126761,0.6397274048800137,0.636150234741784,0.4395942426256031,0.0
16,longitudinal,4,paper_1m_20260629_qpsl_seed4,252,1.0,0.0,0,0.0,0.35794685319179054,0.35714285714285715,0.23926236372559317,0.0
17,longitudinal,4,paper_1m_20260629_qpsl_seed4,290,1.0,4.0,4,0.013793103448275862,0.7290080103733592,0.7206896551724138,0.49627419976067955,0.0
18,longitudinal,4,paper_1m_20260629_qpsl_seed4,301,1.0,10.0,10,0.03322259136212625,0.4987652430426823,0.4950166112956811,0.3256410587195344,0.0
19,longitudinal,4,paper_1m_20260629_qpsl_seed4,316,1.0,0.0,0,0.0,0.5522306686758552,0.5537974683544303,0.39189377955833005,0.0
