episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,4,paper_1m_20260629_qpsl_seed4,539,1.0,19.0,19,0.03525046382189239,0.620557628733941,0.6196660482374768,0.42963680374766106,0.0
1,longitudinal,4,paper_1m_20260629_qpsl_seed4,341,1.0,4.0,4,0.011730205278592375,0.4428192675295632,0.4398826979472141,0.3100988412292297,0.0
2,longitudinal,4,paper_1m_20260629_qpsl_seed4,249,1.0,1.0,1,0.004016064257028112,0.30857551290685264,0.30522088353413657,0.20692678540197001,0.0
3,longitudinal,4,paper_1m_20260629_qpsl_seed4,480,1.0,4.0,4,0.008333333333333333,0.7288741098845578,0.725,0.5062277918721217,0.0
4,longitudinal,4,paper_1m_20260629_qpsl_seed4,422,1.0,0.0,0,0.0,0.7294909374808678,0.7251184834123223,0.5064045079670387,0.0
5,longitudinal,4,paper_1m_20260629_qpsl_seed4,274,1.0,14.0,14,0.051094890510948905,0.5606902538333917,0.5656934306569343,0.38177804400750104,0.0
6,longitudinal,4,paper_1m_20260629_qpsl_seed4,312,1.0,1.0,1,0.003205128205128205,0.5755560914771616,0.5769230769230769,0.4189688393320793,0.0
7,longitudinal,4,paper_1m_20260629_qpsl_seed4,472,1.0,12.0,12,0.025423728813559324,0.3884984276728394,0.3898305084745763,0.25392376135154704,0.0
8,longitudinal,4,paper_1m_20260629_qpsl_seed4,332,1.0,4.0,4,0.012048192771084338,0.6143593543296606,0.6114457831325302,0.43396548989105477,0.0
9,longitudinal,4,paper_1m_20260629_qpsl_seed4,253,1.0,2.0,2,0.007905138339920948,0.3657587504200757,0.36363636363636365,0.24634372856718278,0.0
10,longitudinal,4,paper_1m_20260629_qpsl_seed4,457,1.0,5.0,5,0.010940919037199124,0.5588836777529927,0.5645514223194749,0.3871396890590762,0.0
11,longitudinal,4,paper_1m_20260629_qpsl_seed4,253,1.0,1.0,1,0.003952569169960474,0.35127425248106425,0.35177865612648224,0.2390899665565359,0.0
12,longitudinal,4,paper_1m_20260629_qpsl_seed4,424,1.0,9.0,9,0.02122641509433962,0.761597383167897,0.7617924528301887,0.5123996398961369,0.0
13,longitudinal,4,paper_1m_20260629_qpsl_seed4,306,1.0,8.0,8,0.026143790849673203,0.4437595129071192,0.4411764705882353,0.28259614150776385,0.0
14,longitudinal,4,paper_1m_20260629_qpsl_seed4,244,1.0,6.0,6,0.02459016393442623,0.3845987556131689,0.38524590163934425,0.2582771209007526,0.0
15,longitudinal,4,paper_1m_20260629_qpsl_seed4,483,1.0,12.0,12,0.024844720496894408,0.5525760844458878,0.5486542443064182,0.3747195652908707,0.0
16,longitudinal,4,paper_1m_20260629_qpsl_seed4,255,1.0,4.0,4,0.01568627450980392,0.3606517695466135,0.3607843137254902,0.23557637244755147,0.0
17,longitudinal,4,paper_1m_20260629_qpsl_seed4,296,1.0,12.0,12,0.04054054054054054,0.45374658963337516,0.44932432432432434,0.29934530580303054,0.0
18,longitudinal,4,paper_1m_20260629_qpsl_seed4,315,1.0,2.0,2,0.006349206349206349,0.4438925926876989,0.4444444444444444,0.3111985203410898,0.0
19,longitudinal,4,paper_1m_20260629_qpsl_seed4,459,1.0,13.0,13,0.02832244008714597,0.8003832647378976,0.8017429193899782,0.5576402130972975,0.0
