episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,4,paper_1m_20260629_qpsl_seed4,353,1.0,10.0,10,0.028328611898016998,0.7281727938053754,0.7252124645892352,0.4928351532761535,0.0
1,longitudinal,4,paper_1m_20260629_qpsl_seed4,710,1.0,13.0,13,0.018309859154929577,0.7633373482287148,0.7563380281690141,0.5333820371193365,0.0
2,longitudinal,4,paper_1m_20260629_qpsl_seed4,207,1.0,0.0,0,0.0,0.4961227205666768,0.4927536231884058,0.3367206568195336,0.0
3,longitudinal,4,paper_1m_20260629_qpsl_seed4,368,1.0,16.0,16,0.043478260869565216,0.5580572550774174,0.5516304347826086,0.38704470856717543,0.0
4,longitudinal,4,paper_1m_20260629_qpsl_seed4,253,1.0,0.0,0,0.0,0.33328568788266877,0.33201581027667987,0.2253861034900068,0.0
5,longitudinal,4,paper_1m_20260629_qpsl_seed4,226,1.0,3.0,3,0.01327433628318584,0.5198888205609882,0.5176991150442478,0.346424102272212,0.0
6,longitudinal,4,paper_1m_20260629_qpsl_seed4,204,1.0,0.0,0,0.0,0.4423377803792869,0.44607843137254904,0.2875875881131209,0.0
7,longitudinal,4,paper_1m_20260629_qpsl_seed4,637,1.0,43.0,43,0.06750392464678179,0.754000614559161,0.7613814756671899,0.49933668299946565,0.0
8,longitudinal,4,paper_1m_20260629_qpsl_seed4,427,1.0,8.0,8,0.01873536299765808,0.6867675863578635,0.6861826697892272,0.46736422559765517,0.0
9,longitudinal,4,paper_1m_20260629_qpsl_seed4,406,1.0,24.0,24,0.059113300492610835,0.5581403284705289,0.5615763546798029,0.3764065458809755,0.0
10,longitudinal,4,paper_1m_20260629_qpsl_seed4,169,0.0,7.0,7,0.04142011834319527,0.246406733313588,0.23668639053254437,0.13792057080640727,0.0
11,longitudinal,4,paper_1m_20260629_qpsl_seed4,395,1.0,7.0,7,0.017721518987341773,0.6559801126151046,0.6531645569620254,0.4471041609291459,0.0
12,longitudinal,4,paper_1m_20260629_qpsl_seed4,389,0.0,11.0,11,0.028277634961439587,0.714608900223312,0.7095115681233933,0.5018656002136144,0.0
13,longitudinal,4,paper_1m_20260629_qpsl_seed4,343,1.0,11.0,11,0.03206997084548105,0.7329150904144599,0.7288629737609329,0.49977045352888055,0.0
14,longitudinal,4,paper_1m_20260629_qpsl_seed4,321,1.0,3.0,3,0.009345794392523364,0.545727429654034,0.5451713395638629,0.3899369794321232,0.0
15,longitudinal,4,paper_1m_20260629_qpsl_seed4,219,0.0,3.0,3,0.0136986301369863,0.5473015903502073,0.5525114155251142,0.3806491730283929,0.0
16,longitudinal,4,paper_1m_20260629_qpsl_seed4,448,1.0,25.0,25,0.05580357142857143,0.47477856034564203,0.47767857142857145,0.32548205355591825,0.0
17,longitudinal,4,paper_1m_20260629_qpsl_seed4,214,1.0,3.0,3,0.014018691588785047,0.21394170514557856,0.205607476635514,0.12401633173505837,0.0
18,longitudinal,4,paper_1m_20260629_qpsl_seed4,332,1.0,20.0,20,0.060240963855421686,0.7082518644482179,0.7108433734939759,0.4938914046527436,0.0
19,longitudinal,4,paper_1m_20260629_qpsl_seed4,265,1.0,7.0,7,0.026415094339622643,0.5088971415812219,0.4981132075471698,0.33789503363255996,0.0
