episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,2,paper_1m_20260629_qpsl_seed2,513,1.0,14.0,14,0.02729044834307992,0.6811070537350934,0.6881091617933723,0.34771380684253184,0.0
1,longitudinal,2,paper_1m_20260629_qpsl_seed2,218,0.0,3.0,3,0.013761467889908258,0.16128927551103123,0.16055045871559634,0.07944882831989078,0.0
2,longitudinal,2,paper_1m_20260629_qpsl_seed2,244,1.0,0.0,0,0.0,0.23127008207822794,0.21721311475409835,0.09860773593736966,0.0
3,longitudinal,2,paper_1m_20260629_qpsl_seed2,213,0.0,4.0,4,0.018779342723004695,0.13819210406455015,0.13615023474178403,0.06856294011286167,0.0
4,longitudinal,2,paper_1m_20260629_qpsl_seed2,256,1.0,8.0,8,0.03125,0.10713375281791353,0.1015625,0.04048106662594364,0.0
5,longitudinal,2,paper_1m_20260629_qpsl_seed2,241,1.0,17.0,17,0.07053941908713693,0.45997519233597595,0.4605809128630705,0.21341448540787727,0.0
6,longitudinal,2,paper_1m_20260629_qpsl_seed2,285,1.0,2.0,2,0.007017543859649123,0.5145561072923541,0.5157894736842106,0.2565756793999881,0.0
7,longitudinal,2,paper_1m_20260629_qpsl_seed2,176,1.0,0.0,0,0.0,0.1281274532272983,0.13636363636363635,0.05689853184263815,0.0
8,longitudinal,2,paper_1m_20260629_qpsl_seed2,438,1.0,33.0,33,0.07534246575342465,0.3527721365720455,0.3515981735159817,0.177594582473149,0.0
9,longitudinal,2,paper_1m_20260629_qpsl_seed2,260,1.0,7.0,7,0.026923076923076925,0.314244641380961,0.31153846153846154,0.14639548291452228,0.0
10,longitudinal,2,paper_1m_20260629_qpsl_seed2,480,1.0,22.0,22,0.04583333333333333,0.7218703752468741,0.7208333333333333,0.35861172434233596,0.0
11,longitudinal,2,paper_1m_20260629_qpsl_seed2,176,1.0,0.0,0,0.0,0.10840135793257559,0.10227272727272728,0.04457768253897401,0.0
12,longitudinal,2,paper_1m_20260629_qpsl_seed2,309,1.0,3.0,3,0.009708737864077669,0.3562589698918577,0.3559870550161812,0.16452337739669678,0.0
13,longitudinal,2,paper_1m_20260629_qpsl_seed2,152,0.0,5.0,5,0.03289473684210526,0.2421494356290025,0.25,0.10323231463247028,0.0
14,longitudinal,2,paper_1m_20260629_qpsl_seed2,307,1.0,13.0,13,0.04234527687296417,0.44238470598775453,0.4364820846905538,0.2212631103464369,0.0
15,longitudinal,2,paper_1m_20260629_qpsl_seed2,479,1.0,47.0,47,0.09812108559498957,0.7502768017257433,0.7494780793319415,0.3669487368913332,0.0
16,longitudinal,2,paper_1m_20260629_qpsl_seed2,169,0.0,2.0,2,0.011834319526627219,0.03731222019868617,0.011834319526627219,0.004468573268348649,0.0
17,longitudinal,2,paper_1m_20260629_qpsl_seed2,176,1.0,0.0,0,0.0,0.10815406098611291,0.10227272727272728,0.04445102780168368,0.0
18,longitudinal,2,paper_1m_20260629_qpsl_seed2,496,1.0,25.0,25,0.05040322580645161,0.5758242153790275,0.5745967741935484,0.27810069284544536,0.0
19,longitudinal,2,paper_1m_20260629_qpsl_seed2,269,0.0,4.0,4,0.01486988847583643,0.13987889454228514,0.13382899628252787,0.055605722560121446,0.0
