episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,1,paper_1m_20260629_qpsl_seed1,456,1.0,24.0,24,0.05263157894736842,0.598738006909721,0.5899122807017544,0.4207141189876813,0.0
1,longitudinal,1,paper_1m_20260629_qpsl_seed1,583,1.0,19.0,19,0.032590051457975985,0.6951579004751448,0.6878216123499142,0.4815186143814431,0.0
2,longitudinal,1,paper_1m_20260629_qpsl_seed1,313,1.0,2.0,2,0.006389776357827476,0.44341951202522906,0.44089456869009586,0.2873433617374357,0.0
3,longitudinal,1,paper_1m_20260629_qpsl_seed1,181,1.0,1.0,1,0.0055248618784530384,0.07057834582116466,0.06077348066298342,0.03134585911850574,0.0
4,longitudinal,1,paper_1m_20260629_qpsl_seed1,372,1.0,11.0,11,0.02956989247311828,0.6392139692682309,0.6317204301075269,0.43375336724178243,0.0
5,longitudinal,1,paper_1m_20260629_qpsl_seed1,307,0.0,8.0,8,0.026058631921824105,0.5025645151702016,0.495114006514658,0.3263698029965132,0.0
6,longitudinal,1,paper_1m_20260629_qpsl_seed1,190,0.0,7.0,7,0.03684210526315789,0.11642775845014733,0.10526315789473684,0.07160200139409617,0.0
7,longitudinal,1,paper_1m_20260629_qpsl_seed1,374,1.0,3.0,3,0.008021390374331552,0.7379087848978154,0.7406417112299465,0.5068859154987896,0.0
8,longitudinal,1,paper_1m_20260629_qpsl_seed1,307,1.0,14.0,14,0.04560260586319218,0.5448092921694897,0.5342019543973942,0.3607058976913411,0.0
9,longitudinal,1,paper_1m_20260629_qpsl_seed1,731,1.0,36.0,36,0.049247606019151846,0.8307428516503654,0.8303693570451436,0.5839998163520559,0.0
10,longitudinal,1,paper_1m_20260629_qpsl_seed1,311,1.0,6.0,6,0.01929260450160772,0.7761789194471586,0.7813504823151125,0.5430203939269976,0.0
11,longitudinal,1,paper_1m_20260629_qpsl_seed1,257,1.0,2.0,2,0.007782101167315175,0.3264411253642451,0.3229571984435798,0.2208985072281574,0.0
12,longitudinal,1,paper_1m_20260629_qpsl_seed1,496,1.0,18.0,18,0.036290322580645164,0.7165942472686315,0.7217741935483871,0.46776814439621256,0.0
13,longitudinal,1,paper_1m_20260629_qpsl_seed1,550,1.0,30.0,30,0.05454545454545454,0.7169115099673287,0.7181818181818181,0.4953891193517484,0.0
14,longitudinal,1,paper_1m_20260629_qpsl_seed1,390,1.0,7.0,7,0.017948717948717947,0.5432500189860598,0.5358974358974359,0.3643091377730553,0.0
15,longitudinal,1,paper_1m_20260629_qpsl_seed1,268,1.0,10.0,10,0.03731343283582089,0.38622483905550214,0.373134328358209,0.23378583018673643,0.0
16,longitudinal,1,paper_1m_20260629_qpsl_seed1,424,1.0,10.0,10,0.02358490566037736,0.515533721771641,0.5070754716981132,0.35451533699096266,0.0
17,longitudinal,1,paper_1m_20260629_qpsl_seed1,303,1.0,3.0,3,0.009900990099009901,0.4474516785839614,0.44224422442244227,0.3026049442515515,0.0
18,longitudinal,1,paper_1m_20260629_qpsl_seed1,286,1.0,3.0,3,0.01048951048951049,0.3316570704192356,0.32167832167832167,0.18669392625065326,0.0
19,longitudinal,1,paper_1m_20260629_qpsl_seed1,267,1.0,20.0,20,0.0749063670411985,0.21957911643435013,0.21348314606741572,0.12427066166079447,0.0
