variant,seed,model_tag,alpha,beta,gamma,theta,k,lambda_brake,lambda_throttle,steering_limit_gain,min_steering_scale,trigger_threshold,eval_episodes,SuccessRate,EpCost,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
longitudinal,1,paper_1m_20260629_qpsl_seed1,0.92,0.45,0.06,0.4,12.0,0.3,0.35,0.5,0.35,0.5,20,0.9,7.7,0.021965482812722863,0.6477780142035006,0.6476964769647696,0.38234527559730525,0.0
