episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,2,paper_1m_20260629_qpsl_seed2,314,1.0,5.0,5,0.01592356687898089,0.6952167061755106,0.697452229299363,0.34532176482544585,0.0
1,longitudinal,2,paper_1m_20260629_qpsl_seed2,388,1.0,21.0,21,0.05412371134020619,0.6316530692610444,0.6211340206185567,0.31223137101600157,0.0
2,longitudinal,2,paper_1m_20260629_qpsl_seed2,271,1.0,24.0,24,0.08856088560885608,0.3793564435875626,0.3800738007380074,0.17572711067569763,0.0
3,longitudinal,2,paper_1m_20260629_qpsl_seed2,456,1.0,49.0,49,0.1074561403508772,0.8305562984576501,0.8618421052631579,0.3957220133973016,0.0
4,longitudinal,2,paper_1m_20260629_qpsl_seed2,222,1.0,2.0,2,0.009009009009009009,0.32947397819414653,0.3153153153153153,0.1350789927030066,0.0
5,longitudinal,2,paper_1m_20260629_qpsl_seed2,238,1.0,7.0,7,0.029411764705882353,0.2832858806309813,0.2815126050420168,0.12650126021574526,0.0
6,longitudinal,2,paper_1m_20260629_qpsl_seed2,356,1.0,1.0,1,0.0028089887640449437,0.17352863924741735,0.15730337078651685,0.07415402013274809,0.0
7,longitudinal,2,paper_1m_20260629_qpsl_seed2,267,0.0,1.0,1,0.003745318352059925,0.16625854292033668,0.149812734082397,0.0653918068611834,0.0
8,longitudinal,2,paper_1m_20260629_qpsl_seed2,255,1.0,6.0,6,0.023529411764705882,0.3655907797872368,0.36470588235294116,0.16233235895633696,0.0
9,longitudinal,2,paper_1m_20260629_qpsl_seed2,239,1.0,7.0,7,0.029288702928870293,0.48132330340538554,0.4769874476987448,0.23172175195301925,0.0
10,longitudinal,2,paper_1m_20260629_qpsl_seed2,409,0.0,15.0,15,0.03667481662591687,0.8581628474128336,0.8606356968215159,0.4224145151293338,0.0
11,longitudinal,2,paper_1m_20260629_qpsl_seed2,577,1.0,33.0,33,0.05719237435008666,0.7086955554532707,0.708838821490468,0.3477763743555428,0.0
12,longitudinal,2,paper_1m_20260629_qpsl_seed2,263,0.0,3.0,3,0.011406844106463879,0.15645124676151811,0.13688212927756654,0.05845091555678346,0.0
13,longitudinal,2,paper_1m_20260629_qpsl_seed2,346,1.0,0.0,0,0.0,0.1273567076057303,0.10404624277456648,0.040971793535816876,0.0
14,longitudinal,2,paper_1m_20260629_qpsl_seed2,348,1.0,8.0,8,0.022988505747126436,0.6206713695043552,0.6206896551724138,0.29215016356089296,0.0
15,longitudinal,2,paper_1m_20260629_qpsl_seed2,255,1.0,1.0,1,0.00392156862745098,0.15666551444206356,0.13725490196078433,0.05763862089199178,0.0
16,longitudinal,2,paper_1m_20260629_qpsl_seed2,269,1.0,18.0,18,0.06691449814126393,0.5773991401764189,0.5762081784386617,0.262211493718469,0.0
17,longitudinal,2,paper_1m_20260629_qpsl_seed2,287,1.0,11.0,11,0.03832752613240418,0.45008947871085486,0.44947735191637633,0.22029934373468432,0.0
18,longitudinal,2,paper_1m_20260629_qpsl_seed2,237,1.0,16.0,16,0.06751054852320675,0.3629932707673879,0.3459915611814346,0.15362215298326207,0.0
19,longitudinal,2,paper_1m_20260629_qpsl_seed2,275,1.0,4.0,4,0.014545454545454545,0.38454314744345697,0.39636363636363636,0.1908692946623672,0.0
