episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,2,paper_1m_20260629_qpsl_seed2,330,1.0,3.0,3,0.00909090909090909,0.509580649459806,0.509090909090909,0.3674638408433759,0.0
1,longitudinal,2,paper_1m_20260629_qpsl_seed2,478,1.0,19.0,19,0.0397489539748954,0.8408671250105295,0.8430962343096234,0.6155221836298517,0.0
2,longitudinal,2,paper_1m_20260629_qpsl_seed2,1000,0.0,13.0,13,0.013,0.892536377773308,0.896,0.572093580853194,0.0
3,longitudinal,2,paper_1m_20260629_qpsl_seed2,367,1.0,2.0,2,0.005449591280653951,0.5900540713955124,0.6021798365122616,0.41205051957505273,0.0
4,longitudinal,2,paper_1m_20260629_qpsl_seed2,171,0.0,2.0,2,0.011695906432748537,0.19200873211687014,0.1871345029239766,0.12124623244965983,0.0
5,longitudinal,2,paper_1m_20260629_qpsl_seed2,180,1.0,0.0,0,0.0,0.19034473575956692,0.18888888888888888,0.13495642112361061,0.0
6,longitudinal,2,paper_1m_20260629_qpsl_seed2,270,0.0,4.0,4,0.014814814814814815,0.1756758163124176,0.17777777777777778,0.10872640715980972,0.0
7,longitudinal,2,paper_1m_20260629_qpsl_seed2,247,1.0,9.0,9,0.03643724696356275,0.5091712096834813,0.5141700404858299,0.3333046023473747,0.0
8,longitudinal,2,paper_1m_20260629_qpsl_seed2,522,1.0,15.0,15,0.028735632183908046,0.6195306407788796,0.6226053639846744,0.4474911754415638,0.0
9,longitudinal,2,paper_1m_20260629_qpsl_seed2,280,1.0,3.0,3,0.010714285714285714,0.508158135157159,0.5107142857142857,0.3558896701915988,0.0
10,longitudinal,2,paper_1m_20260629_qpsl_seed2,495,1.0,9.0,9,0.01818181818181818,0.5666444557960346,0.5595959595959596,0.3228911014781757,0.0
11,longitudinal,2,paper_1m_20260629_qpsl_seed2,329,1.0,4.0,4,0.0121580547112462,0.5311078039656487,0.5379939209726444,0.3746626537894203,0.0
12,longitudinal,2,paper_1m_20260629_qpsl_seed2,557,1.0,20.0,20,0.03590664272890485,0.8365899114329478,0.8402154398563735,0.6017753180231158,0.0
13,longitudinal,2,paper_1m_20260629_qpsl_seed2,828,1.0,28.0,28,0.033816425120772944,0.870417085956746,0.8743961352657005,0.6089084526357831,0.0
14,longitudinal,2,paper_1m_20260629_qpsl_seed2,509,1.0,20.0,20,0.03929273084479371,0.7900640977085028,0.7956777996070727,0.5691832304258158,0.0
15,longitudinal,2,paper_1m_20260629_qpsl_seed2,272,0.0,4.0,4,0.014705882352941176,0.1720372090459641,0.16176470588235295,0.09927311531432412,0.0
16,longitudinal,2,paper_1m_20260629_qpsl_seed2,574,1.0,12.0,12,0.020905923344947737,0.8524454704182153,0.8571428571428571,0.6101582358016889,0.0
17,longitudinal,2,paper_1m_20260629_qpsl_seed2,416,1.0,13.0,13,0.03125,0.3238389013860675,0.32211538461538464,0.22398893295142513,0.0
18,longitudinal,2,paper_1m_20260629_qpsl_seed2,360,1.0,2.0,2,0.005555555555555556,0.5603590764303936,0.5638888888888889,0.3839705089521077,0.0
19,longitudinal,2,paper_1m_20260629_qpsl_seed2,179,1.0,0.0,0,0.0,0.1913917893201094,0.18994413407821228,0.13569414565683077,0.0
