episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,3,paper_1m_20260629_qpsl_seed3,315,0.0,15.0,15,0.047619047619047616,0.8101674248070039,0.819047619047619,0.578610503711989,0.0
1,longitudinal,3,paper_1m_20260629_qpsl_seed3,396,1.0,24.0,24,0.06060606060606061,0.5119204911398607,0.5050505050505051,0.3472106494650367,0.0
2,longitudinal,3,paper_1m_20260629_qpsl_seed3,268,1.0,6.0,6,0.022388059701492536,0.3698295854859099,0.3619402985074627,0.24252263724859527,0.0
3,longitudinal,3,paper_1m_20260629_qpsl_seed3,465,1.0,29.0,29,0.06236559139784946,0.6145291236978017,0.6172043010752688,0.4332972604726311,0.0
4,longitudinal,3,paper_1m_20260629_qpsl_seed3,328,1.0,2.0,2,0.006097560975609756,0.5799370672173229,0.5792682926829268,0.4156351645204534,0.0
5,longitudinal,3,paper_1m_20260629_qpsl_seed3,373,1.0,17.0,17,0.045576407506702415,0.6311722428376146,0.6407506702412868,0.4391706684809028,0.0
6,longitudinal,3,paper_1m_20260629_qpsl_seed3,179,1.0,1.0,1,0.00558659217877095,0.1601564392281287,0.16201117318435754,0.10467336430895928,0.0
7,longitudinal,3,paper_1m_20260629_qpsl_seed3,177,1.0,1.0,1,0.005649717514124294,0.14211615696394228,0.14689265536723164,0.091183075586618,0.0
8,longitudinal,3,paper_1m_20260629_qpsl_seed3,324,1.0,2.0,2,0.006172839506172839,0.583904655685477,0.5864197530864198,0.41837859532600385,0.0
9,longitudinal,3,paper_1m_20260629_qpsl_seed3,316,1.0,1.0,1,0.0031645569620253164,0.5126611068983866,0.509493670886076,0.352250556560245,0.0
10,longitudinal,3,paper_1m_20260629_qpsl_seed3,371,1.0,18.0,18,0.04851752021563342,0.6347934307085212,0.633423180592992,0.4421297849941687,0.0
11,longitudinal,3,paper_1m_20260629_qpsl_seed3,374,1.0,10.0,10,0.026737967914438502,0.36843054205103376,0.3689839572192513,0.24605171568318204,0.0
12,longitudinal,3,paper_1m_20260629_qpsl_seed3,322,0.0,17.0,17,0.052795031055900624,0.8292500181532075,0.8354037267080745,0.596018563074592,0.0
13,longitudinal,3,paper_1m_20260629_qpsl_seed3,359,1.0,5.0,5,0.013927576601671309,0.5339482866804294,0.5376044568245125,0.36355622307446717,0.0
14,longitudinal,3,paper_1m_20260629_qpsl_seed3,257,1.0,10.0,10,0.038910505836575876,0.6239066464205171,0.6303501945525292,0.4389503877899874,0.0
15,longitudinal,3,paper_1m_20260629_qpsl_seed3,331,1.0,6.0,6,0.01812688821752266,0.28134303487252066,0.27794561933534745,0.1626313151763555,0.0
16,longitudinal,3,paper_1m_20260629_qpsl_seed3,329,1.0,9.0,9,0.02735562310030395,0.29427450926609355,0.2948328267477204,0.18626193730811672,0.0
17,longitudinal,3,paper_1m_20260629_qpsl_seed3,174,1.0,1.0,1,0.005747126436781609,0.15846780168193192,0.15517241379310345,0.09725747231779427,0.0
18,longitudinal,3,paper_1m_20260629_qpsl_seed3,423,1.0,9.0,9,0.02127659574468085,0.520290654098866,0.508274231678487,0.36212474884890267,0.0
19,longitudinal,3,paper_1m_20260629_qpsl_seed3,463,1.0,4.0,4,0.008639308855291577,0.6315565730141738,0.6328293736501079,0.43506144039879996,0.0
