episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,1,paper_1m_20260629_qpsl_seed1,304,1.0,6.0,6,0.019736842105263157,0.5321931718183744,0.5296052631578947,0.3510352450141095,0.0
1,longitudinal,1,paper_1m_20260629_qpsl_seed1,430,1.0,21.0,21,0.04883720930232558,0.7131715689548928,0.7209302325581395,0.5067603789399876,0.0
2,longitudinal,1,paper_1m_20260629_qpsl_seed1,196,0.0,13.0,13,0.0663265306122449,0.15183572342851362,0.14795918367346939,0.10400793191083536,0.0
3,longitudinal,1,paper_1m_20260629_qpsl_seed1,565,1.0,11.0,11,0.019469026548672566,0.7562009853807542,0.7539823008849558,0.5270276923787541,0.0
4,longitudinal,1,paper_1m_20260629_qpsl_seed1,308,1.0,2.0,2,0.006493506493506494,0.5203363610829193,0.5422077922077922,0.34199291659373937,0.0
5,longitudinal,1,paper_1m_20260629_qpsl_seed1,456,1.0,23.0,23,0.05043859649122807,0.6300044613248793,0.631578947368421,0.444823607916764,0.0
6,longitudinal,1,paper_1m_20260629_qpsl_seed1,183,1.0,1.0,1,0.00546448087431694,0.1110764415192993,0.1092896174863388,0.06655297591223742,0.0
7,longitudinal,1,paper_1m_20260629_qpsl_seed1,307,1.0,2.0,2,0.006514657980456026,0.36470186604442495,0.36156351791530944,0.23932270682492696,0.0
8,longitudinal,1,paper_1m_20260629_qpsl_seed1,312,1.0,12.0,12,0.038461538461538464,0.7493416991537479,0.7532051282051282,0.5153261643553821,0.0
9,longitudinal,1,paper_1m_20260629_qpsl_seed1,390,1.0,20.0,20,0.05128205128205128,0.6179363690444117,0.6205128205128205,0.4402803174769267,0.0
10,longitudinal,1,paper_1m_20260629_qpsl_seed1,212,1.0,2.0,2,0.009433962264150943,0.4134728151909409,0.419811320754717,0.28216563825021096,0.0
11,longitudinal,1,paper_1m_20260629_qpsl_seed1,418,1.0,6.0,6,0.014354066985645933,0.430948237413975,0.43301435406698563,0.28207171956995175,0.0
12,longitudinal,1,paper_1m_20260629_qpsl_seed1,329,1.0,16.0,16,0.0486322188449848,0.5680930188904714,0.5683890577507599,0.38558561445177053,0.0
13,longitudinal,1,paper_1m_20260629_qpsl_seed1,315,1.0,8.0,8,0.025396825396825397,0.7508115625869688,0.7619047619047619,0.5269582232136311,0.0
14,longitudinal,1,paper_1m_20260629_qpsl_seed1,306,1.0,2.0,2,0.006535947712418301,0.3754085115572982,0.3790849673202614,0.24991448600380833,0.0
15,longitudinal,1,paper_1m_20260629_qpsl_seed1,737,1.0,21.0,21,0.028493894165535955,0.7939052694118459,0.7964721845318861,0.5453500288717306,0.0
16,longitudinal,1,paper_1m_20260629_qpsl_seed1,379,1.0,14.0,14,0.036939313984168866,0.6569496274507216,0.6675461741424802,0.45040674813799464,0.0
17,longitudinal,1,paper_1m_20260629_qpsl_seed1,307,1.0,2.0,2,0.006514657980456026,0.34146865305346985,0.34527687296416937,0.2153742102366123,0.0
18,longitudinal,1,paper_1m_20260629_qpsl_seed1,322,1.0,2.0,2,0.006211180124223602,0.5551203618240782,0.5714285714285714,0.37135371200231293,0.0
19,longitudinal,1,paper_1m_20260629_qpsl_seed1,265,1.0,13.0,13,0.04905660377358491,0.2213389019030506,0.2188679245283019,0.13654109567825523,0.0
