episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,2,paper_1m_20260629_qpsl_seed2,273,1.0,2.0,2,0.007326007326007326,0.4275932306612816,0.4249084249084249,0.27962057867373985,0.0
1,longitudinal,2,paper_1m_20260629_qpsl_seed2,576,1.0,26.0,26,0.04513888888888889,0.6061763792298736,0.5954861111111112,0.39430288557761944,0.0
2,longitudinal,2,paper_1m_20260629_qpsl_seed2,276,0.0,8.0,8,0.028985507246376812,0.1676646715110789,0.16304347826086957,0.09797009760243953,0.0
3,longitudinal,2,paper_1m_20260629_qpsl_seed2,594,1.0,13.0,13,0.021885521885521887,0.5401440032048099,0.5370370370370371,0.2175550850655849,0.0
4,longitudinal,2,paper_1m_20260629_qpsl_seed2,179,1.0,0.0,0,0.0,0.1496678723747049,0.1564245810055866,0.10264684368112234,0.0
5,longitudinal,2,paper_1m_20260629_qpsl_seed2,318,1.0,1.0,1,0.0031446540880503146,0.40986926923874445,0.41509433962264153,0.2791148630153342,0.0
6,longitudinal,2,paper_1m_20260629_qpsl_seed2,367,1.0,11.0,11,0.02997275204359673,0.8359426292521428,0.8392370572207084,0.59805580730517,0.0
7,longitudinal,2,paper_1m_20260629_qpsl_seed2,268,1.0,2.0,2,0.007462686567164179,0.42483603541029424,0.4291044776119403,0.28920795387369513,0.0
8,longitudinal,2,paper_1m_20260629_qpsl_seed2,363,1.0,11.0,11,0.030303030303030304,0.8118435279551718,0.8154269972451791,0.5824909312669804,0.0
9,longitudinal,2,paper_1m_20260629_qpsl_seed2,312,1.0,7.0,7,0.022435897435897436,0.4888184365641999,0.4967948717948718,0.34076278630378415,0.0
10,longitudinal,2,paper_1m_20260629_qpsl_seed2,688,1.0,28.0,28,0.040697674418604654,0.7605019596259244,0.7558139534883721,0.531633269785278,0.0
11,longitudinal,2,paper_1m_20260629_qpsl_seed2,280,1.0,10.0,10,0.03571428571428571,0.4400962554538381,0.4392857142857143,0.30928387247425104,0.0
12,longitudinal,2,paper_1m_20260629_qpsl_seed2,322,1.0,1.0,1,0.003105590062111801,0.44668997124334037,0.4440993788819876,0.31374997266073656,0.0
13,longitudinal,2,paper_1m_20260629_qpsl_seed2,325,1.0,19.0,19,0.05846153846153846,0.47284624822844157,0.48307692307692307,0.3102535791113937,0.0
14,longitudinal,2,paper_1m_20260629_qpsl_seed2,258,1.0,12.0,12,0.046511627906976744,0.44271798038620636,0.4418604651162791,0.29601392625513406,0.0
15,longitudinal,2,paper_1m_20260629_qpsl_seed2,314,1.0,7.0,7,0.022292993630573247,0.5852945164062471,0.5859872611464968,0.42604499529590417,0.0
16,longitudinal,2,paper_1m_20260629_qpsl_seed2,432,1.0,15.0,15,0.034722222222222224,0.8268883327967849,0.8425925925925926,0.5829922042267518,0.0
17,longitudinal,2,paper_1m_20260629_qpsl_seed2,150,0.0,3.0,3,0.02,0.18436864487868637,0.16,0.0884404343366623,0.0
18,longitudinal,2,paper_1m_20260629_qpsl_seed2,357,1.0,7.0,7,0.0196078431372549,0.4843782958290414,0.484593837535014,0.32217889800224275,0.0
19,longitudinal,2,paper_1m_20260629_qpsl_seed2,268,1.0,2.0,2,0.007462686567164179,0.4325805855591251,0.43283582089552236,0.29280147832686276,0.0
