episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,0,paper_1m_20260629_qpsl_seed0,284,1.0,9.0,9,0.03169014084507042,0.4869547119840293,0.4823943661971831,0.2887611283681316,0.0
1,longitudinal,0,paper_1m_20260629_qpsl_seed0,207,0.0,7.0,7,0.033816425120772944,0.7291662465135584,0.7342995169082126,0.43290736511403666,0.0
2,longitudinal,0,paper_1m_20260629_qpsl_seed0,324,1.0,21.0,21,0.06481481481481481,0.7283166727715722,0.7283950617283951,0.43085242263659446,0.0
3,longitudinal,0,paper_1m_20260629_qpsl_seed0,279,1.0,3.0,3,0.010752688172043012,0.27714115158920416,0.2724014336917563,0.1633104851209028,0.0
4,longitudinal,0,paper_1m_20260629_qpsl_seed0,251,1.0,2.0,2,0.00796812749003984,0.36576075652524376,0.35856573705179284,0.21197592723090572,0.0
5,longitudinal,0,paper_1m_20260629_qpsl_seed0,245,0.0,10.0,10,0.04081632653061224,0.39212895801448616,0.39183673469387753,0.22852653913242665,0.0
6,longitudinal,0,paper_1m_20260629_qpsl_seed0,244,1.0,3.0,3,0.012295081967213115,0.3395202651335682,0.32786885245901637,0.19486997374257103,0.0
7,longitudinal,0,paper_1m_20260629_qpsl_seed0,247,0.0,11.0,11,0.044534412955465584,0.401727220703743,0.4048582995951417,0.23094604583268585,0.0
8,longitudinal,0,paper_1m_20260629_qpsl_seed0,547,1.0,14.0,14,0.025594149908592323,0.7635696009921566,0.7659963436928702,0.4631655645183559,0.0
9,longitudinal,0,paper_1m_20260629_qpsl_seed0,243,0.0,3.0,3,0.012345679012345678,0.41969413328623134,0.4156378600823045,0.25269042548758014,0.0
10,longitudinal,0,paper_1m_20260629_qpsl_seed0,417,1.0,10.0,10,0.023980815347721823,0.5677096271403841,0.565947242206235,0.3510101548284661,0.0
11,longitudinal,0,paper_1m_20260629_qpsl_seed0,229,1.0,2.0,2,0.008733624454148471,0.40787544368714734,0.4148471615720524,0.24828649836075878,0.0
12,longitudinal,0,paper_1m_20260629_qpsl_seed0,285,1.0,14.0,14,0.04912280701754386,0.5874153412450264,0.5894736842105263,0.34318449244131904,0.0
13,longitudinal,0,paper_1m_20260629_qpsl_seed0,211,1.0,1.0,1,0.004739336492890996,0.35758513132431247,0.35545023696682465,0.2135091585005629,0.0
14,longitudinal,0,paper_1m_20260629_qpsl_seed0,253,1.0,5.0,5,0.019762845849802372,0.26532923163730876,0.2490118577075099,0.14553216855104262,0.0
15,longitudinal,0,paper_1m_20260629_qpsl_seed0,267,1.0,1.0,1,0.003745318352059925,0.48493420877928145,0.49063670411985016,0.27192903966346427,0.0
16,longitudinal,0,paper_1m_20260629_qpsl_seed0,103,0.0,1.0,1,0.009708737864077669,0.004505732935757548,0.0,0.0,0.0
17,longitudinal,0,paper_1m_20260629_qpsl_seed0,255,1.0,6.0,6,0.023529411764705882,0.25736466088516075,0.23921568627450981,0.13917638125975487,0.0
18,longitudinal,0,paper_1m_20260629_qpsl_seed0,314,1.0,23.0,23,0.0732484076433121,0.5065932664221452,0.5063694267515924,0.2814279949013737,0.0
19,longitudinal,0,paper_1m_20260629_qpsl_seed0,214,1.0,3.0,3,0.014018691588785047,0.31742277496533816,0.308411214953271,0.18730902657887646,0.0
