episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,0,paper_1m_20260629_qpsl_seed0,319,1.0,39.0,39,0.12225705329153605,0.5061299998230127,0.4952978056426332,0.23121703558581003,0.0
1,longitudinal,0,paper_1m_20260629_qpsl_seed0,358,1.0,1.0,1,0.002793296089385475,0.23907742020401332,0.2206703910614525,0.1016542307756758,0.0
2,longitudinal,0,paper_1m_20260629_qpsl_seed0,312,0.0,12.0,12,0.038461538461538464,0.4622427009674796,0.46474358974358976,0.2213813170689182,0.0
3,longitudinal,0,paper_1m_20260629_qpsl_seed0,362,1.0,12.0,12,0.03314917127071823,0.7617216233685412,0.8121546961325967,0.3844128545510032,0.0
4,longitudinal,0,paper_1m_20260629_qpsl_seed0,249,1.0,3.0,3,0.012048192771084338,0.3380791107017791,0.3373493975903614,0.16333108053853115,0.0
5,longitudinal,0,paper_1m_20260629_qpsl_seed0,121,0.0,1.0,1,0.008264462809917356,0.002472623156634769,0.0,0.0,0.0
6,longitudinal,0,paper_1m_20260629_qpsl_seed0,461,1.0,8.0,8,0.01735357917570499,0.6311650258318523,0.6334056399132321,0.3167130053053467,0.0
7,longitudinal,0,paper_1m_20260629_qpsl_seed0,250,1.0,17.0,17,0.068,0.43474399770663713,0.432,0.20755020221881568,0.0
8,longitudinal,0,paper_1m_20260629_qpsl_seed0,149,0.0,7.0,7,0.04697986577181208,0.25565001237664764,0.2483221476510067,0.10664307399834162,0.0
9,longitudinal,0,paper_1m_20260629_qpsl_seed0,270,1.0,0.0,0,0.0,0.24480919862536019,0.23333333333333334,0.10967393207743212,0.0
10,longitudinal,0,paper_1m_20260629_qpsl_seed0,321,0.0,10.0,10,0.03115264797507788,0.5382868141837864,0.5482866043613707,0.2605267195165233,0.0
11,longitudinal,0,paper_1m_20260629_qpsl_seed0,257,1.0,15.0,15,0.058365758754863814,0.3383973553466962,0.33852140077821014,0.16108431039443274,0.0
12,longitudinal,0,paper_1m_20260629_qpsl_seed0,264,1.0,24.0,24,0.09090909090909091,0.51375460601996,0.5113636363636364,0.24326622907326304,0.0
13,longitudinal,0,paper_1m_20260629_qpsl_seed0,464,1.0,11.0,11,0.023706896551724137,0.555088793034702,0.5538793103448276,0.26850419631629285,0.0
14,longitudinal,0,paper_1m_20260629_qpsl_seed0,233,0.0,9.0,9,0.03862660944206009,0.19039366659590148,0.1888412017167382,0.06203535530124611,0.0
15,longitudinal,0,paper_1m_20260629_qpsl_seed0,262,1.0,8.0,8,0.030534351145038167,0.29678387438190346,0.2862595419847328,0.13264490327022913,0.0
16,longitudinal,0,paper_1m_20260629_qpsl_seed0,265,1.0,0.0,0,0.0,0.20794243143684257,0.19245283018867926,0.09301406572449882,0.0
17,longitudinal,0,paper_1m_20260629_qpsl_seed0,394,1.0,25.0,25,0.06345177664974619,0.5597427930155121,0.5583756345177665,0.2552073155009769,0.0
18,longitudinal,0,paper_1m_20260629_qpsl_seed0,268,1.0,2.0,2,0.007462686567164179,0.23746261598292207,0.22014925373134328,0.10235134523653829,0.0
19,longitudinal,0,paper_1m_20260629_qpsl_seed0,410,1.0,5.0,5,0.012195121951219513,0.393986922513399,0.3975609756097561,0.19030841073339305,0.0
