episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,1,paper_1m_20260629_qpsl_seed1,356,1.0,15.0,15,0.042134831460674156,0.6649108883196718,0.6601123595505618,0.315477285764358,0.0
1,longitudinal,1,paper_1m_20260629_qpsl_seed1,249,1.0,2.0,2,0.008032128514056224,0.25700743303941787,0.2570281124497992,0.11242890854676564,0.0
2,longitudinal,1,paper_1m_20260629_qpsl_seed1,264,1.0,1.0,1,0.003787878787878788,0.3074497504981494,0.3068181818181818,0.14052481751776102,0.0
3,longitudinal,1,paper_1m_20260629_qpsl_seed1,275,1.0,18.0,18,0.06545454545454546,0.7161026793863191,0.7236363636363636,0.3403976578502492,0.0
4,longitudinal,1,paper_1m_20260629_qpsl_seed1,336,1.0,7.0,7,0.020833333333333332,0.6001964985761602,0.5952380952380952,0.27319231370728675,0.0
5,longitudinal,1,paper_1m_20260629_qpsl_seed1,218,1.0,2.0,2,0.009174311926605505,0.46777299127550176,0.463302752293578,0.2148824860512732,0.0
6,longitudinal,1,paper_1m_20260629_qpsl_seed1,266,1.0,8.0,8,0.03007518796992481,0.5790003267279646,0.575187969924812,0.28981908391881034,0.0
7,longitudinal,1,paper_1m_20260629_qpsl_seed1,262,1.0,17.0,17,0.0648854961832061,0.5520500010702508,0.5534351145038168,0.252535970159984,0.0
8,longitudinal,1,paper_1m_20260629_qpsl_seed1,197,0.0,12.0,12,0.06091370558375635,0.32880618162943714,0.3197969543147208,0.16037707984315108,0.0
9,longitudinal,1,paper_1m_20260629_qpsl_seed1,257,1.0,11.0,11,0.042801556420233464,0.27022072963635574,0.25680933852140075,0.12162647993079158,0.0
10,longitudinal,1,paper_1m_20260629_qpsl_seed1,278,1.0,5.0,5,0.017985611510791366,0.36197022431867276,0.38489208633093525,0.15007611957760594,0.0
11,longitudinal,1,paper_1m_20260629_qpsl_seed1,298,1.0,9.0,9,0.030201342281879196,0.432729604023721,0.42953020134228187,0.20195488717669507,0.0
12,longitudinal,1,paper_1m_20260629_qpsl_seed1,241,1.0,4.0,4,0.016597510373443983,0.40864426578942153,0.3983402489626556,0.17213537239496637,0.0
13,longitudinal,1,paper_1m_20260629_qpsl_seed1,442,1.0,64.0,64,0.14479638009049775,0.5751034147039408,0.5723981900452488,0.2730363351269204,0.0
14,longitudinal,1,paper_1m_20260629_qpsl_seed1,512,1.0,26.0,26,0.05078125,0.8930880705767311,0.8984375,0.44833238136652653,0.0
15,longitudinal,1,paper_1m_20260629_qpsl_seed1,291,1.0,3.0,3,0.010309278350515464,0.35646742774386186,0.3539518900343643,0.16237208943916454,0.0
16,longitudinal,1,paper_1m_20260629_qpsl_seed1,298,1.0,6.0,6,0.020134228187919462,0.4507606260720941,0.4563758389261745,0.21108182667185796,0.0
17,longitudinal,1,paper_1m_20260629_qpsl_seed1,298,1.0,5.0,5,0.016778523489932886,0.5369226013455316,0.5369127516778524,0.2467002495488499,0.0
18,longitudinal,1,paper_1m_20260629_qpsl_seed1,289,1.0,11.0,11,0.03806228373702422,0.6763999921914579,0.6782006920415224,0.33715205500063494,0.0
19,longitudinal,1,paper_1m_20260629_qpsl_seed1,338,1.0,6.0,6,0.01775147928994083,0.592996344306157,0.6035502958579881,0.27524721230099186,0.0
