episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,4,paper_1m_20260629_qpsl_seed4,245,0.0,37.0,37,0.1510204081632653,0.36048253132501157,0.35918367346938773,0.2070067783171425,0.0
1,longitudinal,4,paper_1m_20260629_qpsl_seed4,465,1.0,11.0,11,0.023655913978494623,0.509927329914743,0.5032258064516129,0.28615017064136045,0.0
2,longitudinal,4,paper_1m_20260629_qpsl_seed4,423,1.0,1.0,1,0.002364066193853428,0.7111969051790181,0.7139479905437353,0.41652319684292216,0.0
3,longitudinal,4,paper_1m_20260629_qpsl_seed4,417,1.0,10.0,10,0.023980815347721823,0.718497998281358,0.7170263788968825,0.42767605141734333,0.0
4,longitudinal,4,paper_1m_20260629_qpsl_seed4,391,1.0,7.0,7,0.017902813299232736,0.49921783212537907,0.4884910485933504,0.2835824638104919,0.0
5,longitudinal,4,paper_1m_20260629_qpsl_seed4,372,1.0,26.0,26,0.06989247311827956,0.49924595523105436,0.49731182795698925,0.29531540953984825,0.0
6,longitudinal,4,paper_1m_20260629_qpsl_seed4,255,1.0,15.0,15,0.058823529411764705,0.4185236876925796,0.4117647058823529,0.23843400067850656,0.0
7,longitudinal,4,paper_1m_20260629_qpsl_seed4,343,1.0,3.0,3,0.008746355685131196,0.2683296490796779,0.26239067055393583,0.14634300853361976,0.0
8,longitudinal,4,paper_1m_20260629_qpsl_seed4,324,1.0,4.0,4,0.012345679012345678,0.457763317915561,0.4567901234567901,0.2665398529271543,0.0
9,longitudinal,4,paper_1m_20260629_qpsl_seed4,448,1.0,17.0,17,0.03794642857142857,0.5504071612640942,0.5491071428571429,0.313392571539485,0.0
10,longitudinal,4,paper_1m_20260629_qpsl_seed4,317,1.0,0.0,0,0.0,0.5333643727232587,0.5331230283911672,0.31595815580385245,0.0
11,longitudinal,4,paper_1m_20260629_qpsl_seed4,282,1.0,13.0,13,0.04609929078014184,0.5688197245172772,0.5709219858156028,0.3243164575414349,0.0
12,longitudinal,4,paper_1m_20260629_qpsl_seed4,383,1.0,10.0,10,0.02610966057441253,0.6829145204683735,0.6866840731070496,0.3993803252260548,0.0
13,longitudinal,4,paper_1m_20260629_qpsl_seed4,385,1.0,16.0,16,0.04155844155844156,0.7038167067004232,0.7038961038961039,0.4147361323672843,0.0
14,longitudinal,4,paper_1m_20260629_qpsl_seed4,342,1.0,3.0,3,0.008771929824561403,0.25136307636489186,0.24561403508771928,0.13529936391901093,0.0
15,longitudinal,4,paper_1m_20260629_qpsl_seed4,399,1.0,7.0,7,0.017543859649122806,0.6690369138615243,0.6641604010025063,0.3884733023809358,0.0
16,longitudinal,4,paper_1m_20260629_qpsl_seed4,348,1.0,13.0,13,0.03735632183908046,0.6920708384055341,0.7040229885057471,0.4072097115427384,0.0
17,longitudinal,4,paper_1m_20260629_qpsl_seed4,290,1.0,13.0,13,0.04482758620689655,0.6180440993668556,0.6172413793103448,0.3565894995023223,0.0
18,longitudinal,4,paper_1m_20260629_qpsl_seed4,349,1.0,23.0,23,0.0659025787965616,0.35635853232922793,0.3524355300859599,0.19984215397900104,0.0
19,longitudinal,4,paper_1m_20260629_qpsl_seed4,430,1.0,23.0,23,0.053488372093023255,0.5854051565132101,0.5837209302325581,0.334857998850084,0.0
