episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,4,paper_1m_20260629_qpsl_seed4,459,1.0,10.0,10,0.02178649237472767,0.6087641922926365,0.6078431372549019,0.4133092872808588,0.0
1,longitudinal,4,paper_1m_20260629_qpsl_seed4,274,1.0,7.0,7,0.025547445255474453,0.5068921124422108,0.4927007299270073,0.3344675965376035,0.0
2,longitudinal,4,paper_1m_20260629_qpsl_seed4,319,1.0,1.0,1,0.003134796238244514,0.5572389486345238,0.554858934169279,0.39339650467915466,0.0
3,longitudinal,4,paper_1m_20260629_qpsl_seed4,213,1.0,3.0,3,0.014084507042253521,0.16019264940115688,0.14553990610328638,0.08437572372421412,0.0
4,longitudinal,4,paper_1m_20260629_qpsl_seed4,255,1.0,14.0,14,0.054901960784313725,0.31730442342520554,0.3137254901960784,0.20840039586684866,0.0
5,longitudinal,4,paper_1m_20260629_qpsl_seed4,270,1.0,6.0,6,0.022222222222222223,0.4946038473920052,0.48148148148148145,0.3272508753946534,0.0
6,longitudinal,4,paper_1m_20260629_qpsl_seed4,372,1.0,5.0,5,0.013440860215053764,0.8023017248294471,0.8172043010752689,0.5632835412917468,0.0
7,longitudinal,4,paper_1m_20260629_qpsl_seed4,263,1.0,3.0,3,0.011406844106463879,0.3858594525548561,0.38783269961977185,0.25937910563447036,0.0
8,longitudinal,4,paper_1m_20260629_qpsl_seed4,344,1.0,11.0,11,0.03197674418604651,0.7123200040793893,0.7151162790697675,0.48806734799494056,0.0
9,longitudinal,4,paper_1m_20260629_qpsl_seed4,338,1.0,3.0,3,0.008875739644970414,0.5815460727996349,0.5798816568047337,0.3885258447296901,0.0
10,longitudinal,4,paper_1m_20260629_qpsl_seed4,380,1.0,10.0,10,0.02631578947368421,0.43793085765785256,0.43157894736842106,0.2988900506991501,0.0
11,longitudinal,4,paper_1m_20260629_qpsl_seed4,278,1.0,7.0,7,0.025179856115107913,0.5408715511709755,0.5359712230215827,0.3609475265809824,0.0
12,longitudinal,4,paper_1m_20260629_qpsl_seed4,296,1.0,9.0,9,0.030405405405405407,0.6017041348809412,0.5945945945945946,0.39659896433609854,0.0
13,longitudinal,4,paper_1m_20260629_qpsl_seed4,472,1.0,11.0,11,0.023305084745762712,0.7024909139069018,0.701271186440678,0.4863488169542861,0.0
14,longitudinal,4,paper_1m_20260629_qpsl_seed4,344,1.0,3.0,3,0.00872093023255814,0.2943286404095806,0.2877906976744186,0.18700524522424783,0.0
15,longitudinal,4,paper_1m_20260629_qpsl_seed4,322,1.0,9.0,9,0.027950310559006212,0.41171913495814866,0.40993788819875776,0.27503751801986315,0.0
16,longitudinal,4,paper_1m_20260629_qpsl_seed4,217,1.0,3.0,3,0.013824884792626729,0.5038370350759306,0.5023041474654378,0.3341590652439726,0.0
17,longitudinal,4,paper_1m_20260629_qpsl_seed4,263,1.0,4.0,4,0.015209125475285171,0.36346142432606954,0.3650190114068441,0.24602703265350015,0.0
18,longitudinal,4,paper_1m_20260629_qpsl_seed4,345,1.0,0.0,0,0.0,0.2775918540794104,0.26956521739130435,0.18461056157163735,0.0
19,longitudinal,4,paper_1m_20260629_qpsl_seed4,249,1.0,7.0,7,0.028112449799196786,0.43953163981214705,0.43373493975903615,0.2873536888023756,0.0
