variant,seed,model_tag,alpha,beta,gamma,theta,k,lambda_brake,lambda_throttle,steering_limit_gain,min_steering_scale,trigger_threshold,eval_episodes,SuccessRate,EpCost,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
longitudinal,3,paper_1m_20260629_qpsl_seed3,0.92,0.35,0.06,0.5,12.0,0.4,0.35,0.5,0.35,0.5,20,0.8,9.95,0.027878957691230038,0.6349357049172264,0.6392546931913702,0.4453936324783758,0.0
