episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,2,paper_1m_20260629_qpsl_seed2,481,1.0,11.0,11,0.02286902286902287,0.8751275429483505,0.8794178794178794,0.44951636094361325,0.0
1,longitudinal,2,paper_1m_20260629_qpsl_seed2,274,1.0,6.0,6,0.021897810218978103,0.5323264936163276,0.5328467153284672,0.2665475239691726,0.0
2,longitudinal,2,paper_1m_20260629_qpsl_seed2,275,1.0,17.0,17,0.06181818181818182,0.741761278320569,0.7418181818181818,0.3637137869174,0.0
3,longitudinal,2,paper_1m_20260629_qpsl_seed2,650,1.0,34.0,34,0.052307692307692305,0.8336533052647948,0.8338461538461538,0.36994509931510455,0.0
4,longitudinal,2,paper_1m_20260629_qpsl_seed2,353,1.0,0.0,0,0.0,0.2504398111195753,0.254957507082153,0.11851499596921986,0.0
5,longitudinal,2,paper_1m_20260629_qpsl_seed2,1000,0.0,21.0,21,0.021,0.8825469673295252,0.883,0.462768795506403,0.0
6,longitudinal,2,paper_1m_20260629_qpsl_seed2,284,1.0,7.0,7,0.02464788732394366,0.45393943383103785,0.44014084507042256,0.2225479572932695,0.0
7,longitudinal,2,paper_1m_20260629_qpsl_seed2,444,0.0,19.0,19,0.04279279279279279,0.7599155583220977,0.7567567567567568,0.3941841011485169,0.0
8,longitudinal,2,paper_1m_20260629_qpsl_seed2,131,0.0,6.0,6,0.04580152671755725,0.6054219407447623,0.6030534351145038,0.28421897219515313,0.0
9,longitudinal,2,paper_1m_20260629_qpsl_seed2,307,1.0,10.0,10,0.03257328990228013,0.5052196378365591,0.498371335504886,0.24822672615844016,0.0
10,longitudinal,2,paper_1m_20260629_qpsl_seed2,553,1.0,25.0,25,0.045207956600361664,0.7339945673982511,0.7359855334538878,0.22342060766373145,0.0
11,longitudinal,2,paper_1m_20260629_qpsl_seed2,487,1.0,31.0,31,0.06365503080082136,0.7109530919769049,0.7186858316221766,0.3478081472637801,0.0
12,longitudinal,2,paper_1m_20260629_qpsl_seed2,266,0.0,8.0,8,0.03007518796992481,0.19991479530237927,0.19924812030075187,0.08389216959756568,0.0
13,longitudinal,2,paper_1m_20260629_qpsl_seed2,285,1.0,2.0,2,0.007017543859649123,0.5582090284481854,0.5649122807017544,0.28047788559802267,0.0
14,longitudinal,2,paper_1m_20260629_qpsl_seed2,263,1.0,10.0,10,0.03802281368821293,0.2830029595451383,0.27756653992395436,0.09792208522509521,0.0
15,longitudinal,2,paper_1m_20260629_qpsl_seed2,482,1.0,19.0,19,0.03941908713692946,0.6322810681081608,0.6286307053941909,0.3168091940668439,0.0
16,longitudinal,2,paper_1m_20260629_qpsl_seed2,515,1.0,38.0,38,0.07378640776699029,0.7421105427973291,0.7436893203883496,0.36487789792958103,0.0
17,longitudinal,2,paper_1m_20260629_qpsl_seed2,359,0.0,5.0,5,0.013927576601671309,0.7489342218202043,0.7493036211699164,0.38116711268102893,0.0
18,longitudinal,2,paper_1m_20260629_qpsl_seed2,240,1.0,9.0,9,0.0375,0.5576748061266549,0.5541666666666667,0.2699864949720601,0.0
19,longitudinal,2,paper_1m_20260629_qpsl_seed2,631,1.0,45.0,45,0.07131537242472266,0.7624687574476634,0.757527733755943,0.19960902970160244,0.0
