episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,3,paper_1m_20260629_qpsl_seed3,263,1.0,13.0,13,0.049429657794676805,0.4663866305422876,0.45627376425855515,0.22229782176051757,0.0
1,longitudinal,3,paper_1m_20260629_qpsl_seed3,456,1.0,42.0,42,0.09210526315789473,0.879719219593654,0.881578947368421,0.42092206485565903,0.0
2,longitudinal,3,paper_1m_20260629_qpsl_seed3,280,1.0,22.0,22,0.07857142857142857,0.7288665084442285,0.7214285714285714,0.35546690616756677,0.0
3,longitudinal,3,paper_1m_20260629_qpsl_seed3,164,0.0,1.0,1,0.006097560975609756,0.3432523359642477,0.3353658536585366,0.15570487310292153,0.0
4,longitudinal,3,paper_1m_20260629_qpsl_seed3,233,1.0,14.0,14,0.060085836909871244,0.6575110367938367,0.6695278969957081,0.33791982128320847,0.0
5,longitudinal,3,paper_1m_20260629_qpsl_seed3,323,1.0,0.0,0,0.0,0.2621953155906267,0.2631578947368421,0.12497692760483768,0.0
6,longitudinal,3,paper_1m_20260629_qpsl_seed3,358,1.0,6.0,6,0.01675977653631285,0.6160721079229873,0.6256983240223464,0.2858451558410336,0.0
7,longitudinal,3,paper_1m_20260629_qpsl_seed3,208,1.0,12.0,12,0.057692307692307696,0.49861474345848555,0.5,0.24609300875230333,0.0
8,longitudinal,3,paper_1m_20260629_qpsl_seed3,1000,0.0,30.0,30,0.03,0.9397182542126769,0.94,0.4284705434313801,0.0
9,longitudinal,3,paper_1m_20260629_qpsl_seed3,367,1.0,7.0,7,0.01907356948228883,0.594695975620144,0.6021798365122616,0.2920641775524665,0.0
10,longitudinal,3,paper_1m_20260629_qpsl_seed3,336,0.0,18.0,18,0.05357142857142857,0.8437308605845385,0.8422619047619048,0.4192770140592811,0.0
11,longitudinal,3,paper_1m_20260629_qpsl_seed3,337,1.0,8.0,8,0.02373887240356083,0.34504429259359015,0.35311572700296734,0.1618194306595389,0.0
12,longitudinal,3,paper_1m_20260629_qpsl_seed3,527,1.0,24.0,24,0.04554079696394687,0.8340899050959942,0.8330170777988615,0.42226701838674446,0.0
13,longitudinal,3,paper_1m_20260629_qpsl_seed3,210,1.0,0.0,0,0.0,0.2636037169222581,0.26666666666666666,0.1257143354841641,0.0
14,longitudinal,3,paper_1m_20260629_qpsl_seed3,269,1.0,17.0,17,0.06319702602230483,0.5844260325721072,0.5836431226765799,0.2650031626101611,0.0
15,longitudinal,3,paper_1m_20260629_qpsl_seed3,331,1.0,18.0,18,0.054380664652567974,0.815803574333218,0.8157099697885196,0.40797673121905037,0.0
16,longitudinal,3,paper_1m_20260629_qpsl_seed3,301,1.0,15.0,15,0.04983388704318937,0.4968582521164944,0.49169435215946844,0.23276190983249104,0.0
17,longitudinal,3,paper_1m_20260629_qpsl_seed3,640,1.0,47.0,47,0.0734375,0.7879394096207488,0.7875,0.38879684807750436,0.0
18,longitudinal,3,paper_1m_20260629_qpsl_seed3,247,1.0,2.0,2,0.008097165991902834,0.2904275537094457,0.2874493927125506,0.13252826959558345,0.0
19,longitudinal,3,paper_1m_20260629_qpsl_seed3,419,1.0,11.0,11,0.026252983293556086,0.5931586947617629,0.5871121718377088,0.27740867775787104,0.0
