variant,seed,model_tag,alpha,beta,gamma,theta,k,lambda_brake,lambda_throttle,steering_limit_gain,min_steering_scale,trigger_threshold,eval_episodes,SuccessRate,EpCost,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
longitudinal,2,paper_1m_20260629_qpsl_seed2,0.92,0.45,0.08,0.4,12.0,0.2,0.35,0.5,0.35,0.5,20,0.75,8.55,0.031040116173534218,0.46031571875431415,0.4581593755672536,0.2198422826200288,0.0
