episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,3,paper_1m_20260629_qpsl_seed3,301,1.0,13.0,13,0.04318936877076412,0.4708480346113248,0.4684385382059801,0.22111394987023897,0.0
1,longitudinal,3,paper_1m_20260629_qpsl_seed3,302,1.0,18.0,18,0.059602649006622516,0.5498111548423406,0.5496688741721855,0.26894208983771056,0.0
2,longitudinal,3,paper_1m_20260629_qpsl_seed3,170,1.0,1.0,1,0.0058823529411764705,0.13235823526793816,0.12941176470588237,0.05339545204358943,0.0
3,longitudinal,3,paper_1m_20260629_qpsl_seed3,266,1.0,6.0,6,0.022556390977443608,0.5578622432709065,0.5526315789473685,0.264761841456805,0.0
4,longitudinal,3,paper_1m_20260629_qpsl_seed3,365,1.0,15.0,15,0.0410958904109589,0.34189176931087933,0.34794520547945207,0.16755629282138526,0.0
5,longitudinal,3,paper_1m_20260629_qpsl_seed3,229,1.0,10.0,10,0.043668122270742356,0.5717610762312219,0.5676855895196506,0.2788424545596049,0.0
6,longitudinal,3,paper_1m_20260629_qpsl_seed3,317,1.0,1.0,1,0.0031545741324921135,0.585088389112772,0.583596214511041,0.28943982251775846,0.0
7,longitudinal,3,paper_1m_20260629_qpsl_seed3,247,1.0,0.0,0,0.0,0.2741014965214492,0.26720647773279355,0.12477236835338809,0.0
8,longitudinal,3,paper_1m_20260629_qpsl_seed3,338,1.0,15.0,15,0.04437869822485207,0.6119598192775602,0.606508875739645,0.2828280627114434,0.0
9,longitudinal,3,paper_1m_20260629_qpsl_seed3,179,1.0,1.0,1,0.00558659217877095,0.16620062673935856,0.16201117318435754,0.07739963994345851,0.0
10,longitudinal,3,paper_1m_20260629_qpsl_seed3,216,1.0,2.0,2,0.009259259259259259,0.4409932984141104,0.4351851851851852,0.21292881324775745,0.0
11,longitudinal,3,paper_1m_20260629_qpsl_seed3,361,1.0,10.0,10,0.027700831024930747,0.6227320337340705,0.6121883656509696,0.30752304637539246,0.0
12,longitudinal,3,paper_1m_20260629_qpsl_seed3,236,1.0,13.0,13,0.05508474576271186,0.5288544005597756,0.5254237288135594,0.2565944098267641,0.0
13,longitudinal,3,paper_1m_20260629_qpsl_seed3,263,1.0,6.0,6,0.022813688212927757,0.5471176643247067,0.5437262357414449,0.2581979123824152,0.0
14,longitudinal,3,paper_1m_20260629_qpsl_seed3,247,1.0,2.0,2,0.008097165991902834,0.2714171807982803,0.2631578947368421,0.1240599934701706,0.0
15,longitudinal,3,paper_1m_20260629_qpsl_seed3,295,0.0,38.0,38,0.1288135593220339,0.6071852216835408,0.6135593220338983,0.2940942372747902,0.0
16,longitudinal,3,paper_1m_20260629_qpsl_seed3,332,1.0,13.0,13,0.0391566265060241,0.446586669414573,0.4457831325301205,0.18912816895256154,0.0
17,longitudinal,3,paper_1m_20260629_qpsl_seed3,306,1.0,15.0,15,0.049019607843137254,0.6354541668499851,0.6372549019607843,0.3141891967495325,0.0
18,longitudinal,3,paper_1m_20260629_qpsl_seed3,302,1.0,21.0,21,0.0695364238410596,0.5631500365734384,0.5629139072847682,0.2801594702551598,0.0
19,longitudinal,3,paper_1m_20260629_qpsl_seed3,401,1.0,24.0,24,0.059850374064837904,0.6960594807233719,0.6982543640897756,0.34964749838766684,0.0
