episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,1,paper_1m_20260629_qpsl_seed1,372,1.0,16.0,16,0.043010752688172046,0.5151186414387212,0.5053763440860215,0.23473163913298267,0.0
1,longitudinal,1,paper_1m_20260629_qpsl_seed1,412,1.0,7.0,7,0.01699029126213592,0.45913700582877087,0.4587378640776699,0.21441538974154487,0.0
2,longitudinal,1,paper_1m_20260629_qpsl_seed1,347,1.0,18.0,18,0.05187319884726225,0.5447190246057327,0.5273775216138329,0.25716167746879354,0.0
3,longitudinal,1,paper_1m_20260629_qpsl_seed1,340,1.0,3.0,3,0.008823529411764706,0.5902612993445894,0.6058823529411764,0.2651784129545216,0.0
4,longitudinal,1,paper_1m_20260629_qpsl_seed1,258,1.0,0.0,0,0.0,0.3899685559949973,0.375968992248062,0.16813337812137016,0.0
5,longitudinal,1,paper_1m_20260629_qpsl_seed1,187,0.0,13.0,13,0.06951871657754011,0.42618471148635995,0.41711229946524064,0.19810706795004002,0.0
6,longitudinal,1,paper_1m_20260629_qpsl_seed1,181,0.0,11.0,11,0.06077348066298342,0.4499900158868108,0.4419889502762431,0.21555368137900918,0.0
7,longitudinal,1,paper_1m_20260629_qpsl_seed1,267,1.0,24.0,24,0.0898876404494382,0.5503671446878693,0.5430711610486891,0.2378582205677454,0.0
8,longitudinal,1,paper_1m_20260629_qpsl_seed1,181,1.0,1.0,1,0.0055248618784530384,0.08332774334722853,0.06629834254143646,0.02735049494681108,0.0
9,longitudinal,1,paper_1m_20260629_qpsl_seed1,258,1.0,0.0,0,0.0,0.36235080104156314,0.35658914728682173,0.15552301105660524,0.0
10,longitudinal,1,paper_1m_20260629_qpsl_seed1,475,1.0,22.0,22,0.04631578947368421,0.7753796921160385,0.7726315789473684,0.38869795541769186,0.0
11,longitudinal,1,paper_1m_20260629_qpsl_seed1,253,1.0,5.0,5,0.019762845849802372,0.25177011817079875,0.2450592885375494,0.11029899291686802,0.0
12,longitudinal,1,paper_1m_20260629_qpsl_seed1,181,1.0,1.0,1,0.0055248618784530384,0.08309349255224276,0.06629834254143646,0.026207745816167548,0.0
13,longitudinal,1,paper_1m_20260629_qpsl_seed1,374,1.0,28.0,28,0.0748663101604278,0.6411089659000565,0.6550802139037433,0.3018319964390821,0.0
14,longitudinal,1,paper_1m_20260629_qpsl_seed1,239,1.0,6.0,6,0.02510460251046025,0.40777364438326014,0.401673640167364,0.17860628256114458,0.0
15,longitudinal,1,paper_1m_20260629_qpsl_seed1,186,0.0,3.0,3,0.016129032258064516,0.10252042285817276,0.0913978494623656,0.042782352736560246,0.0
16,longitudinal,1,paper_1m_20260629_qpsl_seed1,269,1.0,35.0,35,0.13011152416356878,0.6767813708723251,0.6765799256505576,0.31736306026300976,0.0
17,longitudinal,1,paper_1m_20260629_qpsl_seed1,247,1.0,13.0,13,0.05263157894736842,0.35412030733252,0.3441295546558704,0.14359137636839378,0.0
18,longitudinal,1,paper_1m_20260629_qpsl_seed1,180,1.0,1.0,1,0.005555555555555556,0.11137395022149052,0.10555555555555556,0.044054999657803115,0.0
19,longitudinal,1,paper_1m_20260629_qpsl_seed1,292,1.0,3.0,3,0.010273972602739725,0.43594290737279,0.4589041095890411,0.19632718477347125,0.0
