episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,3,paper_1m_20260629_qpsl_seed3,276,1.0,22.0,22,0.07971014492753623,0.518624019502967,0.5253623188405797,0.23206555439780155,0.0
1,longitudinal,3,paper_1m_20260629_qpsl_seed3,335,1.0,2.0,2,0.005970149253731343,0.28592463101143334,0.28059701492537314,0.13122887407888228,0.0
2,longitudinal,3,paper_1m_20260629_qpsl_seed3,364,1.0,11.0,11,0.03021978021978022,0.35677597447408205,0.3543956043956044,0.17724135117912357,0.0
3,longitudinal,3,paper_1m_20260629_qpsl_seed3,301,1.0,9.0,9,0.029900332225913623,0.6221432924983299,0.6245847176079734,0.313319809740236,0.0
4,longitudinal,3,paper_1m_20260629_qpsl_seed3,422,1.0,41.0,41,0.0971563981042654,0.7600787704492634,0.7582938388625592,0.3781005517288301,0.0
5,longitudinal,3,paper_1m_20260629_qpsl_seed3,458,1.0,46.0,46,0.10043668122270742,0.8597552920430898,0.8624454148471615,0.4169907495991709,0.0
6,longitudinal,3,paper_1m_20260629_qpsl_seed3,273,1.0,15.0,15,0.054945054945054944,0.6829042659747732,0.684981684981685,0.3407292182458353,0.0
7,longitudinal,3,paper_1m_20260629_qpsl_seed3,266,1.0,9.0,9,0.03383458646616541,0.46927507182724876,0.47368421052631576,0.23839863538531994,0.0
8,longitudinal,3,paper_1m_20260629_qpsl_seed3,177,0.0,2.0,2,0.011299435028248588,0.4198242909935684,0.4180790960451977,0.18092202024776383,0.0
9,longitudinal,3,paper_1m_20260629_qpsl_seed3,303,1.0,13.0,13,0.0429042904290429,0.5723230019354775,0.570957095709571,0.2898674236346196,0.0
10,longitudinal,3,paper_1m_20260629_qpsl_seed3,234,1.0,15.0,15,0.0641025641025641,0.5692891923440874,0.5726495726495726,0.2790278597236372,0.0
11,longitudinal,3,paper_1m_20260629_qpsl_seed3,341,1.0,6.0,6,0.017595307917888565,0.5953061601623342,0.6011730205278593,0.288981804192678,0.0
12,longitudinal,3,paper_1m_20260629_qpsl_seed3,302,1.0,14.0,14,0.046357615894039736,0.5971679500215973,0.5993377483443708,0.2929392991312286,0.0
13,longitudinal,3,paper_1m_20260629_qpsl_seed3,252,1.0,5.0,5,0.01984126984126984,0.2876587891554696,0.2777777777777778,0.13071472335252024,0.0
14,longitudinal,3,paper_1m_20260629_qpsl_seed3,423,1.0,19.0,19,0.04491725768321513,0.70966939189385,0.7092198581560284,0.34768772972186246,0.0
15,longitudinal,3,paper_1m_20260629_qpsl_seed3,374,1.0,10.0,10,0.026737967914438502,0.33511279418497075,0.3315508021390374,0.15933516075744986,0.0
16,longitudinal,3,paper_1m_20260629_qpsl_seed3,264,1.0,3.0,3,0.011363636363636364,0.490508573723198,0.5,0.2499169918177579,0.0
17,longitudinal,3,paper_1m_20260629_qpsl_seed3,269,1.0,8.0,8,0.02973977695167286,0.5656613133706215,0.5613382899628253,0.2553220880027431,0.0
18,longitudinal,3,paper_1m_20260629_qpsl_seed3,495,1.0,8.0,8,0.01616161616161616,0.2935181931748554,0.29292929292929293,0.14491621777038985,0.0
19,longitudinal,3,paper_1m_20260629_qpsl_seed3,302,1.0,16.0,16,0.052980132450331126,0.5806018876341003,0.5761589403973509,0.28828043404608866,0.0
