episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,3,paper_1m_20260629_qpsl_seed3,302,1.0,13.0,13,0.04304635761589404,0.4600476768191301,0.4602649006622517,0.3197475844201638,0.0
1,longitudinal,3,paper_1m_20260629_qpsl_seed3,424,1.0,17.0,17,0.04009433962264151,0.6798963554497793,0.6839622641509434,0.4683730142863186,0.0
2,longitudinal,3,paper_1m_20260629_qpsl_seed3,325,1.0,2.0,2,0.006153846153846154,0.4951396671226252,0.49846153846153846,0.3426720556172614,0.0
3,longitudinal,3,paper_1m_20260629_qpsl_seed3,517,1.0,3.0,3,0.005802707930367505,0.8274993451706683,0.8355899419729207,0.5886833594604309,0.0
4,longitudinal,3,paper_1m_20260629_qpsl_seed3,455,1.0,1.0,1,0.002197802197802198,0.6364745082383942,0.6395604395604395,0.42443862053882947,0.0
5,longitudinal,3,paper_1m_20260629_qpsl_seed3,89,0.0,3.0,3,0.033707865168539325,0.01918125805261143,0.0,0.0,0.0
6,longitudinal,3,paper_1m_20260629_qpsl_seed3,327,1.0,21.0,21,0.06422018348623854,0.5865096878237473,0.5749235474006116,0.38422382556525736,0.0
7,longitudinal,3,paper_1m_20260629_qpsl_seed3,325,1.0,4.0,4,0.012307692307692308,0.5783701886902836,0.5815384615384616,0.41489904139334194,0.0
8,longitudinal,3,paper_1m_20260629_qpsl_seed3,368,1.0,5.0,5,0.01358695652173913,0.5130227303239824,0.5135869565217391,0.3686341615393758,0.0
9,longitudinal,3,paper_1m_20260629_qpsl_seed3,89,0.0,3.0,3,0.033707865168539325,0.01918446445757261,0.0,0.0,0.0
10,longitudinal,3,paper_1m_20260629_qpsl_seed3,401,1.0,5.0,5,0.012468827930174564,0.8275518103647695,0.830423940149626,0.5786094990815994,0.0
11,longitudinal,3,paper_1m_20260629_qpsl_seed3,432,1.0,11.0,11,0.02546296296296296,0.6006189030148531,0.5902777777777778,0.40330158223992774,0.0
12,longitudinal,3,paper_1m_20260629_qpsl_seed3,460,1.0,23.0,23,0.05,0.604755771515434,0.6065217391304348,0.4207699888456694,0.0
13,longitudinal,3,paper_1m_20260629_qpsl_seed3,293,1.0,6.0,6,0.020477815699658702,0.5080082320701718,0.5017064846416383,0.35203691336736337,0.0
14,longitudinal,3,paper_1m_20260629_qpsl_seed3,360,1.0,7.0,7,0.019444444444444445,0.7127428329679935,0.7138888888888889,0.5027158402527372,0.0
15,longitudinal,3,paper_1m_20260629_qpsl_seed3,388,1.0,11.0,11,0.028350515463917526,0.34977372186062733,0.34536082474226804,0.23834750980868474,0.0
16,longitudinal,3,paper_1m_20260629_qpsl_seed3,349,1.0,4.0,4,0.011461318051575931,0.31374754977061603,0.30945558739255014,0.20602596423489958,0.0
17,longitudinal,3,paper_1m_20260629_qpsl_seed3,89,0.0,3.0,3,0.033707865168539325,0.01919883996666987,0.0,0.0,0.0
18,longitudinal,3,paper_1m_20260629_qpsl_seed3,441,1.0,11.0,11,0.024943310657596373,0.6660159756630658,0.671201814058957,0.4529856578827056,0.0
19,longitudinal,3,paper_1m_20260629_qpsl_seed3,310,1.0,11.0,11,0.035483870967741936,0.5594108016498233,0.5645161290322581,0.3865996515017844,0.0
