variant,seed,model_tag,alpha,beta,gamma,theta,k,lambda_brake,lambda_throttle,steering_limit_gain,min_steering_scale,trigger_threshold,eval_episodes,SuccessRate,EpCost,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
longitudinal,2,paper_1m_20260629_qpsl_seed2,0.88,0.35,0.06,0.5,12.0,0.3,0.35,0.5,0.35,0.5,20,0.8,12.1,0.03434085426422591,0.5770783304116524,0.5823754789272031,0.3420165123734609,0.0
