episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,3,paper_1m_20260629_qpsl_seed3,301,1.0,6.0,6,0.019933554817275746,0.49618772103026476,0.4950166112956811,0.2849629395718739,0.0
1,longitudinal,3,paper_1m_20260629_qpsl_seed3,313,1.0,2.0,2,0.006389776357827476,0.5172261810942574,0.5143769968051118,0.3026328027373352,0.0
2,longitudinal,3,paper_1m_20260629_qpsl_seed3,170,1.0,1.0,1,0.0058823529411764705,0.1595697841922549,0.1588235294117647,0.08201626293799456,0.0
3,longitudinal,3,paper_1m_20260629_qpsl_seed3,275,1.0,5.0,5,0.01818181818181818,0.47650135750555056,0.48,0.28664576985619283,0.0
4,longitudinal,3,paper_1m_20260629_qpsl_seed3,353,1.0,14.0,14,0.039660056657223795,0.629394739219472,0.623229461756374,0.38286327988320895,0.0
5,longitudinal,3,paper_1m_20260629_qpsl_seed3,450,1.0,8.0,8,0.017777777777777778,0.6617584279336401,0.6577777777777778,0.38957662083376715,0.0
6,longitudinal,3,paper_1m_20260629_qpsl_seed3,361,1.0,15.0,15,0.04155124653739612,0.5118234990109944,0.5069252077562327,0.3060323895455707,0.0
7,longitudinal,3,paper_1m_20260629_qpsl_seed3,353,1.0,12.0,12,0.0339943342776204,0.7908853294860584,0.7960339943342776,0.4813627127568546,0.0
8,longitudinal,3,paper_1m_20260629_qpsl_seed3,292,1.0,11.0,11,0.03767123287671233,0.5577889894779149,0.5616438356164384,0.3346771760668274,0.0
9,longitudinal,3,paper_1m_20260629_qpsl_seed3,553,1.0,30.0,30,0.054249547920433995,0.8574367674975975,0.8607594936708861,0.5143083445964656,0.0
10,longitudinal,3,paper_1m_20260629_qpsl_seed3,467,1.0,28.0,28,0.059957173447537475,0.6426039992484114,0.6381156316916489,0.3758653297838885,0.0
11,longitudinal,3,paper_1m_20260629_qpsl_seed3,363,1.0,37.0,37,0.10192837465564739,0.5971857655027994,0.5977961432506887,0.342628285246077,0.0
12,longitudinal,3,paper_1m_20260629_qpsl_seed3,607,1.0,15.0,15,0.02471169686985173,0.7908273464380908,0.8023064250411862,0.46924862063811484,0.0
13,longitudinal,3,paper_1m_20260629_qpsl_seed3,320,1.0,4.0,4,0.0125,0.58559878109261,0.584375,0.3518667773343623,0.0
14,longitudinal,3,paper_1m_20260629_qpsl_seed3,254,1.0,6.0,6,0.023622047244094488,0.2819745773699015,0.27165354330708663,0.15346113006093018,0.0
15,longitudinal,3,paper_1m_20260629_qpsl_seed3,265,1.0,12.0,12,0.045283018867924525,0.5084445985861794,0.5056603773584906,0.28876847866219735,0.0
16,longitudinal,3,paper_1m_20260629_qpsl_seed3,341,1.0,18.0,18,0.05278592375366569,0.5678056487825087,0.5659824046920822,0.3196680666277966,0.0
17,longitudinal,3,paper_1m_20260629_qpsl_seed3,296,1.0,4.0,4,0.013513513513513514,0.42197660457487557,0.40878378378378377,0.22987865547750247,0.0
18,longitudinal,3,paper_1m_20260629_qpsl_seed3,324,1.0,11.0,11,0.033950617283950615,0.5471898388795454,0.5462962962962963,0.33343063661955114,0.0
19,longitudinal,3,paper_1m_20260629_qpsl_seed3,420,1.0,5.0,5,0.011904761904761904,0.7156040512785637,0.7119047619047619,0.42375314653341084,0.0
