episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,0,paper_1m_20260629_qpsl_seed0,292,1.0,2.0,2,0.00684931506849315,0.5618211377141145,0.5547945205479452,0.39019622895483896,0.0
1,longitudinal,0,paper_1m_20260629_qpsl_seed0,276,1.0,2.0,2,0.007246376811594203,0.5202834446109544,0.5108695652173914,0.36327386789396743,0.0
2,longitudinal,0,paper_1m_20260629_qpsl_seed0,515,1.0,9.0,9,0.017475728155339806,0.6242848142065878,0.6271844660194175,0.42536247588278164,0.0
3,longitudinal,0,paper_1m_20260629_qpsl_seed0,289,1.0,5.0,5,0.01730103806228374,0.5751968539014312,0.5743944636678201,0.39948341941983023,0.0
4,longitudinal,0,paper_1m_20260629_qpsl_seed0,239,1.0,0.0,0,0.0,0.42559887091778814,0.4351464435146444,0.28806883530013233,0.0
5,longitudinal,0,paper_1m_20260629_qpsl_seed0,269,1.0,8.0,8,0.02973977695167286,0.6452507802628379,0.6468401486988847,0.4541786523279647,0.0
6,longitudinal,0,paper_1m_20260629_qpsl_seed0,321,1.0,2.0,2,0.006230529595015576,0.5698722463348102,0.573208722741433,0.38139814243730263,0.0
7,longitudinal,0,paper_1m_20260629_qpsl_seed0,363,1.0,22.0,22,0.06060606060606061,0.5044967119628881,0.48484848484848486,0.3336126784365573,0.0
8,longitudinal,0,paper_1m_20260629_qpsl_seed0,401,1.0,4.0,4,0.00997506234413965,0.9034521854019119,0.9052369077306733,0.6429093933984767,0.0
9,longitudinal,0,paper_1m_20260629_qpsl_seed0,556,1.0,7.0,7,0.012589928057553957,0.7136588233217297,0.7248201438848921,0.5040423900147367,0.0
10,longitudinal,0,paper_1m_20260629_qpsl_seed0,298,1.0,9.0,9,0.030201342281879196,0.5612732587547831,0.5604026845637584,0.39212688041738414,0.0
11,longitudinal,0,paper_1m_20260629_qpsl_seed0,280,1.0,12.0,12,0.04285714285714286,0.5493648055845058,0.5392857142857143,0.35162139747034027,0.0
12,longitudinal,0,paper_1m_20260629_qpsl_seed0,103,0.0,1.0,1,0.009708737864077669,0.00820985849831919,0.0,0.0,0.0
13,longitudinal,0,paper_1m_20260629_qpsl_seed0,303,1.0,9.0,9,0.0297029702970297,0.5963915900350967,0.594059405940594,0.4169809146916414,0.0
14,longitudinal,0,paper_1m_20260629_qpsl_seed0,277,1.0,0.0,0,0.0,0.5871913520203438,0.5776173285198556,0.38213937388336294,0.0
15,longitudinal,0,paper_1m_20260629_qpsl_seed0,103,0.0,1.0,1,0.009708737864077669,0.008209870975202385,0.0,0.0,0.0
16,longitudinal,0,paper_1m_20260629_qpsl_seed0,249,1.0,13.0,13,0.05220883534136546,0.5855120805470119,0.5863453815261044,0.40452726755149093,0.0
17,longitudinal,0,paper_1m_20260629_qpsl_seed0,378,1.0,7.0,7,0.018518518518518517,0.41138518827690884,0.4021164021164021,0.28006693443145464,0.0
18,longitudinal,0,paper_1m_20260629_qpsl_seed0,375,1.0,5.0,5,0.013333333333333334,0.8787203176314802,0.8826666666666667,0.6294675294260184,0.0
19,longitudinal,0,paper_1m_20260629_qpsl_seed0,337,1.0,7.0,7,0.020771513353115726,0.622490681450714,0.6261127596439169,0.40068564739752593,0.0
