episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,3,paper_1m_20260629_qpsl_seed3,346,1.0,6.0,6,0.017341040462427744,0.7388047689647643,0.7514450867052023,0.45341129137359215,0.0
1,longitudinal,3,paper_1m_20260629_qpsl_seed3,346,1.0,4.0,4,0.011560693641618497,0.5793827887212248,0.5809248554913294,0.33423477591074613,0.0
2,longitudinal,3,paper_1m_20260629_qpsl_seed3,383,1.0,33.0,33,0.08616187989556136,0.6545647839537523,0.6579634464751958,0.3930910008729377,0.0
3,longitudinal,3,paper_1m_20260629_qpsl_seed3,175,1.0,1.0,1,0.005714285714285714,0.10308394139780303,0.09714285714285714,0.05376968400818961,0.0
4,longitudinal,3,paper_1m_20260629_qpsl_seed3,469,1.0,27.0,27,0.057569296375266525,0.6730979830353013,0.6801705756929638,0.4058186489128585,0.0
5,longitudinal,3,paper_1m_20260629_qpsl_seed3,89,0.0,3.0,3,0.033707865168539325,0.009929656039635984,0.0,0.0,0.0
6,longitudinal,3,paper_1m_20260629_qpsl_seed3,210,1.0,3.0,3,0.014285714285714285,0.4265629253273794,0.41904761904761906,0.24488133999208608,0.0
7,longitudinal,3,paper_1m_20260629_qpsl_seed3,482,1.0,35.0,35,0.07261410788381743,0.676119247539771,0.6742738589211619,0.39134951058004236,0.0
8,longitudinal,3,paper_1m_20260629_qpsl_seed3,523,1.0,19.0,19,0.036328871892925434,0.7135032114084513,0.7208413001912046,0.4228333396232557,0.0
9,longitudinal,3,paper_1m_20260629_qpsl_seed3,414,1.0,15.0,15,0.036231884057971016,0.86142549075824,0.8623188405797102,0.5072217063077361,0.0
10,longitudinal,3,paper_1m_20260629_qpsl_seed3,89,0.0,3.0,3,0.033707865168539325,0.009937443973932208,0.0,0.0,0.0
11,longitudinal,3,paper_1m_20260629_qpsl_seed3,544,1.0,29.0,29,0.05330882352941176,0.8464882504970044,0.8621323529411765,0.503230808138409,0.0
12,longitudinal,3,paper_1m_20260629_qpsl_seed3,431,1.0,11.0,11,0.025522041763341066,0.6692453591426711,0.6682134570765661,0.3810209462218194,0.0
13,longitudinal,3,paper_1m_20260629_qpsl_seed3,315,1.0,21.0,21,0.06666666666666667,0.769486709653303,0.7777777777777778,0.4651394466736487,0.0
14,longitudinal,3,paper_1m_20260629_qpsl_seed3,254,1.0,2.0,2,0.007874015748031496,0.26560166853471795,0.25984251968503935,0.14308439133075565,0.0
15,longitudinal,3,paper_1m_20260629_qpsl_seed3,334,0.0,12.0,12,0.03592814371257485,0.8160568215962725,0.8143712574850299,0.4808865231023958,0.0
16,longitudinal,3,paper_1m_20260629_qpsl_seed3,296,1.0,6.0,6,0.02027027027027027,0.4826069856344278,0.4797297297297297,0.28343444929546296,0.0
17,longitudinal,3,paper_1m_20260629_qpsl_seed3,306,1.0,27.0,27,0.08823529411764706,0.5557814911361405,0.5620915032679739,0.32201287902222436,0.0
18,longitudinal,3,paper_1m_20260629_qpsl_seed3,383,1.0,12.0,12,0.031331592689295036,0.8178567714750603,0.8224543080939948,0.5033423858378617,0.0
19,longitudinal,3,paper_1m_20260629_qpsl_seed3,470,1.0,26.0,26,0.05531914893617021,0.5604999219043613,0.5702127659574469,0.3326917166336182,0.0
