episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,2,paper_1m_20260629_qpsl_seed2,283,1.0,14.0,14,0.04946996466431095,0.5500326021962713,0.5371024734982333,0.31111641793574335,0.0
1,longitudinal,2,paper_1m_20260629_qpsl_seed2,312,0.0,12.0,12,0.038461538461538464,0.28533337242855783,0.2724358974358974,0.1646425471856044,0.0
2,longitudinal,2,paper_1m_20260629_qpsl_seed2,119,0.0,8.0,8,0.06722689075630252,0.45737629024970655,0.453781512605042,0.26643993157674284,0.0
3,longitudinal,2,paper_1m_20260629_qpsl_seed2,393,1.0,11.0,11,0.027989821882951654,0.4953269788934196,0.4961832061068702,0.25449319614044746,0.0
4,longitudinal,2,paper_1m_20260629_qpsl_seed2,322,1.0,26.0,26,0.08074534161490683,0.7922212469535594,0.7981366459627329,0.4892437582306263,0.0
5,longitudinal,2,paper_1m_20260629_qpsl_seed2,332,1.0,12.0,12,0.03614457831325301,0.6121190225884388,0.608433734939759,0.3620942933260497,0.0
6,longitudinal,2,paper_1m_20260629_qpsl_seed2,567,1.0,18.0,18,0.031746031746031744,0.7899389242529549,0.7883597883597884,0.45575946380426974,0.0
7,longitudinal,2,paper_1m_20260629_qpsl_seed2,388,1.0,9.0,9,0.023195876288659795,0.6383838483307609,0.634020618556701,0.3751116851548544,0.0
8,longitudinal,2,paper_1m_20260629_qpsl_seed2,337,1.0,14.0,14,0.04154302670623145,0.5665483207787639,0.5608308605341247,0.3229843409267705,0.0
9,longitudinal,2,paper_1m_20260629_qpsl_seed2,268,0.0,7.0,7,0.026119402985074626,0.1866761757462529,0.17537313432835822,0.08821683898290146,0.0
10,longitudinal,2,paper_1m_20260629_qpsl_seed2,328,1.0,6.0,6,0.018292682926829267,0.45139272025927407,0.4420731707317073,0.2796051332545353,0.0
11,longitudinal,2,paper_1m_20260629_qpsl_seed2,257,1.0,1.0,1,0.0038910505836575876,0.13940977165336463,0.1245136186770428,0.06271208432667928,0.0
12,longitudinal,2,paper_1m_20260629_qpsl_seed2,506,1.0,8.0,8,0.015810276679841896,0.7471496773136588,0.7470355731225297,0.4585836839470129,0.0
13,longitudinal,2,paper_1m_20260629_qpsl_seed2,177,1.0,0.0,0,0.0,0.17408809829761496,0.1694915254237288,0.1028739858818593,0.0
14,longitudinal,2,paper_1m_20260629_qpsl_seed2,398,1.0,12.0,12,0.03015075376884422,0.7294901704440575,0.7311557788944724,0.4410936726952187,0.0
15,longitudinal,2,paper_1m_20260629_qpsl_seed2,466,0.0,31.0,31,0.06652360515021459,0.5018727566815272,0.5021459227467812,0.28278727846344043,0.0
16,longitudinal,2,paper_1m_20260629_qpsl_seed2,323,1.0,3.0,3,0.009287925696594427,0.42494295010905153,0.42105263157894735,0.25406207269542036,0.0
17,longitudinal,2,paper_1m_20260629_qpsl_seed2,492,1.0,24.0,24,0.04878048780487805,0.6754400107213706,0.6727642276422764,0.2757083235225239,0.0
18,longitudinal,2,paper_1m_20260629_qpsl_seed2,259,1.0,8.0,8,0.03088803088803089,0.34248852565812893,0.3359073359073359,0.1927976341105451,0.0
19,longitudinal,2,paper_1m_20260629_qpsl_seed2,347,1.0,8.0,8,0.023054755043227664,0.6282147982714644,0.622478386167147,0.36786824251828387,0.0
