episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,0,paper_1m_20260629_qpsl_seed0,465,1.0,16.0,16,0.034408602150537634,0.5890497825985183,0.5827956989247312,0.2807323077768688,0.0
1,longitudinal,0,paper_1m_20260629_qpsl_seed0,443,1.0,19.0,19,0.04288939051918736,0.266957449697856,0.2708803611738149,0.1284827318959123,0.0
2,longitudinal,0,paper_1m_20260629_qpsl_seed0,247,1.0,4.0,4,0.016194331983805668,0.19790151053406485,0.19838056680161945,0.09137265445279931,0.0
3,longitudinal,0,paper_1m_20260629_qpsl_seed0,259,1.0,2.0,2,0.007722007722007722,0.4384980462901605,0.4362934362934363,0.22610763313687446,0.0
4,longitudinal,0,paper_1m_20260629_qpsl_seed0,367,1.0,17.0,17,0.04632152588555858,0.5302727676184094,0.5504087193460491,0.2575260171370469,0.0
5,longitudinal,0,paper_1m_20260629_qpsl_seed0,121,0.0,1.0,1,0.008264462809917356,0.004496273160941183,0.0,0.0,0.0
6,longitudinal,0,paper_1m_20260629_qpsl_seed0,308,1.0,21.0,21,0.06818181818181818,0.522688027413778,0.5324675324675324,0.25108297543854197,0.0
7,longitudinal,0,paper_1m_20260629_qpsl_seed0,316,1.0,12.0,12,0.0379746835443038,0.6929034991018387,0.689873417721519,0.3206529703390596,0.0
8,longitudinal,0,paper_1m_20260629_qpsl_seed0,266,1.0,0.0,0,0.0,0.2820305689946122,0.2631578947368421,0.12591464985582165,0.0
9,longitudinal,0,paper_1m_20260629_qpsl_seed0,301,1.0,0.0,0,0.0,0.5085718086487854,0.4983388704318937,0.23930578206165343,0.0
10,longitudinal,0,paper_1m_20260629_qpsl_seed0,260,1.0,21.0,21,0.08076923076923077,0.5780710127835406,0.5923076923076923,0.2809559156007778,0.0
11,longitudinal,0,paper_1m_20260629_qpsl_seed0,250,1.0,5.0,5,0.02,0.21559165222270016,0.208,0.09569659727811813,0.0
12,longitudinal,0,paper_1m_20260629_qpsl_seed0,324,1.0,12.0,12,0.037037037037037035,0.4939866931375954,0.4876543209876543,0.23182671232095828,0.0
13,longitudinal,0,paper_1m_20260629_qpsl_seed0,354,1.0,8.0,8,0.022598870056497175,0.760385891449209,0.7853107344632768,0.37302268968499136,0.0
14,longitudinal,0,paper_1m_20260629_qpsl_seed0,302,0.0,12.0,12,0.039735099337748346,0.5204930733171662,0.5198675496688742,0.24141932889473755,0.0
15,longitudinal,0,paper_1m_20260629_qpsl_seed0,227,1.0,5.0,5,0.022026431718061675,0.23019447433116957,0.2422907488986784,0.10052433618167948,0.0
16,longitudinal,0,paper_1m_20260629_qpsl_seed0,270,1.0,0.0,0,0.0,0.2999257638254689,0.29259259259259257,0.13853434340821372,0.0
17,longitudinal,0,paper_1m_20260629_qpsl_seed0,258,1.0,9.0,9,0.03488372093023256,0.3957262982806327,0.3953488372093023,0.20337482351113054,0.0
18,longitudinal,0,paper_1m_20260629_qpsl_seed0,402,1.0,22.0,22,0.05472636815920398,0.5448437642206281,0.5621890547263682,0.27580131858179524,0.0
19,longitudinal,0,paper_1m_20260629_qpsl_seed0,269,1.0,17.0,17,0.06319702602230483,0.4571431919892609,0.4721189591078067,0.21683205272933143,0.0
