episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,2,paper_1m_20260629_qpsl_seed2,248,1.0,0.0,0,0.0,0.3054424944332224,0.29838709677419356,0.18827905342163098,0.0
1,longitudinal,2,paper_1m_20260629_qpsl_seed2,181,1.0,0.0,0,0.0,0.19752073249904287,0.19337016574585636,0.13701949758424284,0.0
2,longitudinal,2,paper_1m_20260629_qpsl_seed2,262,1.0,0.0,0,0.0,0.39606706480150516,0.3931297709923664,0.2712120466815834,0.0
3,longitudinal,2,paper_1m_20260629_qpsl_seed2,248,0.0,13.0,13,0.05241935483870968,0.3981754864547709,0.39919354838709675,0.2572751079250367,0.0
4,longitudinal,2,paper_1m_20260629_qpsl_seed2,281,1.0,4.0,4,0.014234875444839857,0.39758070856769867,0.3879003558718861,0.26111961017260027,0.0
5,longitudinal,2,paper_1m_20260629_qpsl_seed2,323,1.0,3.0,3,0.009287925696594427,0.40901377152711005,0.4055727554179567,0.28481605795468706,0.0
6,longitudinal,2,paper_1m_20260629_qpsl_seed2,272,1.0,5.0,5,0.01838235294117647,0.36096369628409203,0.35661764705882354,0.23541819130289643,0.0
7,longitudinal,2,paper_1m_20260629_qpsl_seed2,242,1.0,0.0,0,0.0,0.32913562927376055,0.32644628099173556,0.20118451525634232,0.0
8,longitudinal,2,paper_1m_20260629_qpsl_seed2,246,0.0,4.0,4,0.016260162601626018,0.27194395341092154,0.26422764227642276,0.19564455735489605,0.0
9,longitudinal,2,paper_1m_20260629_qpsl_seed2,513,1.0,11.0,11,0.021442495126705652,0.7366161133133948,0.7368421052631579,0.527972845735072,0.0
10,longitudinal,2,paper_1m_20260629_qpsl_seed2,577,1.0,28.0,28,0.04852686308492201,0.5455758605631571,0.5441941074523396,0.24679842951547748,0.0
11,longitudinal,2,paper_1m_20260629_qpsl_seed2,528,1.0,2.0,2,0.003787878787878788,0.6468019269515328,0.6458333333333334,0.46979463770703384,0.0
12,longitudinal,2,paper_1m_20260629_qpsl_seed2,331,1.0,2.0,2,0.006042296072507553,0.4403724330882707,0.43202416918429004,0.31513368608458164,0.0
13,longitudinal,2,paper_1m_20260629_qpsl_seed2,247,1.0,0.0,0,0.0,0.29793434235517946,0.291497975708502,0.18377385519233794,0.0
14,longitudinal,2,paper_1m_20260629_qpsl_seed2,323,1.0,4.0,4,0.01238390092879257,0.41797500474385807,0.4179566563467492,0.294523905236101,0.0
15,longitudinal,2,paper_1m_20260629_qpsl_seed2,331,1.0,11.0,11,0.03323262839879154,0.6324056892049044,0.6253776435045317,0.4249782923417689,0.0
16,longitudinal,2,paper_1m_20260629_qpsl_seed2,302,1.0,4.0,4,0.013245033112582781,0.5230246473122345,0.5298013245033113,0.35172670381452076,0.0
17,longitudinal,2,paper_1m_20260629_qpsl_seed2,265,1.0,2.0,2,0.007547169811320755,0.35914195870880483,0.3584905660377358,0.23540140143419916,0.0
18,longitudinal,2,paper_1m_20260629_qpsl_seed2,350,1.0,17.0,17,0.04857142857142857,0.7119701208804179,0.7085714285714285,0.4872098432853818,0.0
19,longitudinal,2,paper_1m_20260629_qpsl_seed2,318,1.0,8.0,8,0.025157232704402517,0.5164226570454723,0.5188679245283019,0.35174318972342417,0.0
