episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,2,paper_1m_20260629_qpsl_seed2,177,1.0,0.0,0,0.0,0.16379575287859743,0.1694915254237288,0.09908201128749525,0.0
1,longitudinal,2,paper_1m_20260629_qpsl_seed2,250,1.0,4.0,4,0.016,0.3829587746581084,0.376,0.22002145597338676,0.0
2,longitudinal,2,paper_1m_20260629_qpsl_seed2,288,1.0,5.0,5,0.017361111111111112,0.5448919285743108,0.5381944444444444,0.3143083139762489,0.0
3,longitudinal,2,paper_1m_20260629_qpsl_seed2,271,0.0,8.0,8,0.02952029520295203,0.14804721125837375,0.14760147601476015,0.07460868526318856,0.0
4,longitudinal,2,paper_1m_20260629_qpsl_seed2,419,1.0,14.0,14,0.03341288782816229,0.6967069479538007,0.7040572792362768,0.4134698532513945,0.0
5,longitudinal,2,paper_1m_20260629_qpsl_seed2,278,1.0,10.0,10,0.03597122302158273,0.46918375492266906,0.4712230215827338,0.28205591155443904,0.0
6,longitudinal,2,paper_1m_20260629_qpsl_seed2,258,1.0,3.0,3,0.011627906976744186,0.315484310349399,0.313953488372093,0.1762320757374283,0.0
7,longitudinal,2,paper_1m_20260629_qpsl_seed2,253,1.0,1.0,1,0.003952569169960474,0.12279756873338965,0.11067193675889328,0.05363091780793054,0.0
8,longitudinal,2,paper_1m_20260629_qpsl_seed2,562,1.0,25.0,25,0.04448398576512456,0.6849711984715122,0.6921708185053381,0.4077166458427139,0.0
9,longitudinal,2,paper_1m_20260629_qpsl_seed2,251,1.0,2.0,2,0.00796812749003984,0.166516740001896,0.1593625498007968,0.0772497571143971,0.0
10,longitudinal,2,paper_1m_20260629_qpsl_seed2,314,1.0,4.0,4,0.012738853503184714,0.46451358478787436,0.46496815286624205,0.28390762077015674,0.0
11,longitudinal,2,paper_1m_20260629_qpsl_seed2,480,1.0,25.0,25,0.052083333333333336,0.6799940665929944,0.6895833333333333,0.3210315394603337,0.0
12,longitudinal,2,paper_1m_20260629_qpsl_seed2,347,1.0,13.0,13,0.037463976945244955,0.7481095172626891,0.7550432276657061,0.4579167983062587,0.0
13,longitudinal,2,paper_1m_20260629_qpsl_seed2,456,1.0,15.0,15,0.03289473684210526,0.8389937185597364,0.8442982456140351,0.523363071000635,0.0
14,longitudinal,2,paper_1m_20260629_qpsl_seed2,435,1.0,17.0,17,0.03908045977011494,0.7280482855830613,0.7218390804597701,0.43169281187463265,0.0
15,longitudinal,2,paper_1m_20260629_qpsl_seed2,319,1.0,5.0,5,0.01567398119122257,0.5222144172768179,0.5266457680250783,0.3203631930380219,0.0
16,longitudinal,2,paper_1m_20260629_qpsl_seed2,313,1.0,7.0,7,0.022364217252396165,0.5203397288689081,0.5207667731629393,0.32086516386969166,0.0
17,longitudinal,2,paper_1m_20260629_qpsl_seed2,471,1.0,42.0,42,0.08917197452229299,0.7002010651793591,0.70276008492569,0.31035885250990747,0.0
18,longitudinal,2,paper_1m_20260629_qpsl_seed2,488,1.0,7.0,7,0.014344262295081968,0.6123469666307172,0.6147540983606558,0.27249736087320403,0.0
19,longitudinal,2,paper_1m_20260629_qpsl_seed2,256,1.0,1.0,1,0.00390625,0.14726031679404228,0.14453125,0.07492207731411327,0.0
