episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,3,paper_1m_20260629_qpsl_seed3,283,1.0,8.0,8,0.028268551236749116,0.5341999891824812,0.5335689045936396,0.36790205327011055,0.0
1,longitudinal,3,paper_1m_20260629_qpsl_seed3,557,1.0,22.0,22,0.03949730700179533,0.7957208957251475,0.7971274685816876,0.5601228014223237,0.0
2,longitudinal,3,paper_1m_20260629_qpsl_seed3,362,1.0,7.0,7,0.019337016574585635,0.2783374227872264,0.27624309392265195,0.18041048493256884,0.0
3,longitudinal,3,paper_1m_20260629_qpsl_seed3,580,1.0,10.0,10,0.017241379310344827,0.812957670483998,0.8155172413793104,0.5838249500391298,0.0
4,longitudinal,3,paper_1m_20260629_qpsl_seed3,164,0.0,1.0,1,0.006097560975609756,0.23471547753112962,0.22560975609756098,0.14885919320783236,0.0
5,longitudinal,3,paper_1m_20260629_qpsl_seed3,366,1.0,12.0,12,0.03278688524590164,0.6287174654843546,0.6256830601092896,0.4487689217181032,0.0
6,longitudinal,3,paper_1m_20260629_qpsl_seed3,294,1.0,2.0,2,0.006802721088435374,0.4993513276257483,0.5068027210884354,0.3459327436134625,0.0
7,longitudinal,3,paper_1m_20260629_qpsl_seed3,195,0.0,15.0,15,0.07692307692307693,0.39877854335826574,0.38974358974358975,0.2131793469383877,0.0
8,longitudinal,3,paper_1m_20260629_qpsl_seed3,464,1.0,24.0,24,0.05172413793103448,0.7331003961172917,0.7392241379310345,0.5144976287448462,0.0
9,longitudinal,3,paper_1m_20260629_qpsl_seed3,331,1.0,3.0,3,0.00906344410876133,0.2548493717771323,0.2537764350453172,0.1618033544894792,0.0
10,longitudinal,3,paper_1m_20260629_qpsl_seed3,370,1.0,9.0,9,0.024324324324324326,0.3407817186725306,0.34864864864864864,0.23385215313551394,0.0
11,longitudinal,3,paper_1m_20260629_qpsl_seed3,315,1.0,8.0,8,0.025396825396825397,0.5507058597505803,0.546031746031746,0.3801477612070148,0.0
12,longitudinal,3,paper_1m_20260629_qpsl_seed3,373,1.0,5.0,5,0.013404825737265416,0.3217660337887557,0.3163538873994638,0.21064006655549397,0.0
13,longitudinal,3,paper_1m_20260629_qpsl_seed3,416,1.0,16.0,16,0.038461538461538464,0.6440684371269231,0.6610576923076923,0.43712199622845777,0.0
14,longitudinal,3,paper_1m_20260629_qpsl_seed3,420,1.0,13.0,13,0.030952380952380953,0.6317776925206302,0.6357142857142857,0.4364722838957927,0.0
15,longitudinal,3,paper_1m_20260629_qpsl_seed3,273,1.0,6.0,6,0.02197802197802198,0.6003592188374133,0.6043956043956044,0.42399265716746176,0.0
16,longitudinal,3,paper_1m_20260629_qpsl_seed3,350,1.0,7.0,7,0.02,0.24443066086362505,0.24571428571428572,0.16122237597991312,0.0
17,longitudinal,3,paper_1m_20260629_qpsl_seed3,324,1.0,2.0,2,0.006172839506172839,0.5812945081645597,0.5864197530864198,0.4136059100130274,0.0
18,longitudinal,3,paper_1m_20260629_qpsl_seed3,268,1.0,1.0,1,0.0037313432835820895,0.4594976221485839,0.458955223880597,0.3251828766052625,0.0
19,longitudinal,3,paper_1m_20260629_qpsl_seed3,347,1.0,2.0,2,0.005763688760806916,0.2196645919101927,0.2276657060518732,0.1512247316045445,0.0
