episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,4,paper_1m_20260629_qpsl_seed4,343,1.0,21.0,21,0.061224489795918366,0.7756112491030857,0.7813411078717201,0.3920729049093174,0.0
1,longitudinal,4,paper_1m_20260629_qpsl_seed4,279,1.0,11.0,11,0.03942652329749104,0.7283254898937916,0.7275985663082437,0.34746868292530697,0.0
2,longitudinal,4,paper_1m_20260629_qpsl_seed4,301,1.0,6.0,6,0.019933554817275746,0.457283276056984,0.44518272425249167,0.1908058252872472,0.0
3,longitudinal,4,paper_1m_20260629_qpsl_seed4,258,1.0,14.0,14,0.05426356589147287,0.20398594496922307,0.19767441860465115,0.09498960686786201,0.0
4,longitudinal,4,paper_1m_20260629_qpsl_seed4,341,1.0,12.0,12,0.03519061583577713,0.7321535511668485,0.7390029325513197,0.35856124661218297,0.0
5,longitudinal,4,paper_1m_20260629_qpsl_seed4,1000,0.0,14.0,14,0.014,0.13576451434635214,0.133,0.05827127606840804,0.0
6,longitudinal,4,paper_1m_20260629_qpsl_seed4,199,1.0,3.0,3,0.01507537688442211,0.18640684044390723,0.1708542713567839,0.07276554682746006,0.0
7,longitudinal,4,paper_1m_20260629_qpsl_seed4,242,1.0,3.0,3,0.012396694214876033,0.4362376503379001,0.43388429752066116,0.21024919526020358,0.0
8,longitudinal,4,paper_1m_20260629_qpsl_seed4,215,1.0,3.0,3,0.013953488372093023,0.5267481311159864,0.5255813953488372,0.24448097703848468,0.0
9,longitudinal,4,paper_1m_20260629_qpsl_seed4,395,1.0,29.0,29,0.07341772151898734,0.5099123465307144,0.5063291139240507,0.24868814645311502,0.0
10,longitudinal,4,paper_1m_20260629_qpsl_seed4,279,0.0,2.0,2,0.007168458781362007,0.5790975293686739,0.5770609318996416,0.27241995237019967,0.0
11,longitudinal,4,paper_1m_20260629_qpsl_seed4,168,0.0,17.0,17,0.10119047619047619,0.21374786312857824,0.19642857142857142,0.07584315312228032,0.0
12,longitudinal,4,paper_1m_20260629_qpsl_seed4,317,1.0,15.0,15,0.0473186119873817,0.6158905121378886,0.6151419558359621,0.29233369179626734,0.0
13,longitudinal,4,paper_1m_20260629_qpsl_seed4,351,1.0,15.0,15,0.042735042735042736,0.7825094092475642,0.792022792022792,0.377704554599938,0.0
14,longitudinal,4,paper_1m_20260629_qpsl_seed4,281,1.0,12.0,12,0.042704626334519574,0.7645140178221712,0.7686832740213523,0.3697189886903463,0.0
15,longitudinal,4,paper_1m_20260629_qpsl_seed4,311,1.0,15.0,15,0.04823151125401929,0.4165502136167437,0.41479099678456594,0.19070972383046264,0.0
16,longitudinal,4,paper_1m_20260629_qpsl_seed4,340,1.0,4.0,4,0.011764705882352941,0.29049386769805363,0.2823529411764706,0.12239469237735166,0.0
17,longitudinal,4,paper_1m_20260629_qpsl_seed4,264,1.0,8.0,8,0.030303030303030304,0.4915393017320465,0.49242424242424243,0.23065551747497398,0.0
18,longitudinal,4,paper_1m_20260629_qpsl_seed4,252,1.0,20.0,20,0.07936507936507936,0.3104133617255073,0.30158730158730157,0.13989944536043036,0.0
19,longitudinal,4,paper_1m_20260629_qpsl_seed4,491,1.0,18.0,18,0.03665987780040733,0.7337440972669007,0.7372708757637475,0.3564641563821197,0.0
