episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,3,paper_1m_20260629_qpsl_seed3,330,1.0,7.0,7,0.021212121212121213,0.4491428189424956,0.45151515151515154,0.20023494977504014,0.0
1,longitudinal,3,paper_1m_20260629_qpsl_seed3,284,1.0,15.0,15,0.0528169014084507,0.5964970229906801,0.5985915492957746,0.27879326493794127,0.0
2,longitudinal,3,paper_1m_20260629_qpsl_seed3,215,1.0,4.0,4,0.018604651162790697,0.47025598820228354,0.4744186046511628,0.21564127547709747,0.0
3,longitudinal,3,paper_1m_20260629_qpsl_seed3,420,1.0,12.0,12,0.02857142857142857,0.6729305417583672,0.680952380952381,0.3354577442165464,0.0
4,longitudinal,3,paper_1m_20260629_qpsl_seed3,320,1.0,8.0,8,0.025,0.4962324260158728,0.496875,0.23668900714837945,0.0
5,longitudinal,3,paper_1m_20260629_qpsl_seed3,320,1.0,11.0,11,0.034375,0.4932154926607886,0.496875,0.24439126324141397,0.0
6,longitudinal,3,paper_1m_20260629_qpsl_seed3,275,1.0,15.0,15,0.05454545454545454,0.6789317721964546,0.6945454545454546,0.33816835100339215,0.0
7,longitudinal,3,paper_1m_20260629_qpsl_seed3,393,1.0,21.0,21,0.05343511450381679,0.5689548580634299,0.5826972010178118,0.2664012158474394,0.0
8,longitudinal,3,paper_1m_20260629_qpsl_seed3,318,1.0,17.0,17,0.05345911949685535,0.5429494209059751,0.5440251572327044,0.25279852696958016,0.0
9,longitudinal,3,paper_1m_20260629_qpsl_seed3,440,1.0,24.0,24,0.05454545454545454,0.8367921353058324,0.8409090909090909,0.40939048298202,0.0
10,longitudinal,3,paper_1m_20260629_qpsl_seed3,245,1.0,1.0,1,0.004081632653061225,0.20940181597336813,0.2,0.09665551027473138,0.0
11,longitudinal,3,paper_1m_20260629_qpsl_seed3,314,1.0,6.0,6,0.01910828025477707,0.5007703729267785,0.5031847133757962,0.25452401344872017,0.0
12,longitudinal,3,paper_1m_20260629_qpsl_seed3,550,1.0,37.0,37,0.06727272727272728,0.78907964793916,0.7890909090909091,0.3852269062990937,0.0
13,longitudinal,3,paper_1m_20260629_qpsl_seed3,355,1.0,11.0,11,0.030985915492957747,0.24520085493084634,0.23943661971830985,0.1160299461702226,0.0
14,longitudinal,3,paper_1m_20260629_qpsl_seed3,419,1.0,17.0,17,0.0405727923627685,0.6572606857537764,0.665871121718377,0.31850354084945093,0.0
15,longitudinal,3,paper_1m_20260629_qpsl_seed3,334,1.0,10.0,10,0.029940119760479042,0.7517232064535395,0.7694610778443114,0.3851723258333381,0.0
16,longitudinal,3,paper_1m_20260629_qpsl_seed3,322,1.0,7.0,7,0.021739130434782608,0.4107212888212422,0.40683229813664595,0.18024044914564452,0.0
17,longitudinal,3,paper_1m_20260629_qpsl_seed3,228,1.0,18.0,18,0.07894736842105263,0.42702668951144845,0.4166666666666667,0.19935734561448426,0.0
18,longitudinal,3,paper_1m_20260629_qpsl_seed3,456,1.0,44.0,44,0.09649122807017543,0.643015016862718,0.6513157894736842,0.2876729209490709,0.0
19,longitudinal,3,paper_1m_20260629_qpsl_seed3,334,1.0,20.0,20,0.059880239520958084,0.5886061304249098,0.5898203592814372,0.2830189744597524,0.0
