variant,seed,model_tag,alpha,beta,gamma,theta,k,lambda_brake,lambda_throttle,steering_limit_gain,min_steering_scale,trigger_threshold,eval_episodes,SuccessRate,EpCost,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
longitudinal,0,paper_1m_20260629_qpsl_seed0,0.88,0.45,0.08,0.45,12.0,0.2,0.35,0.5,0.35,0.5,20,0.8,8.0,0.029596744358120607,0.4614515056226404,0.462079171291158,0.22237348621587366,0.0
