episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,4,paper_1m_20260629_qpsl_seed4,261,1.0,10.0,10,0.038314176245210725,0.7047470411703747,0.7049808429118773,0.4093981709973245,0.0
1,longitudinal,4,paper_1m_20260629_qpsl_seed4,310,1.0,21.0,21,0.06774193548387097,0.6295585892647452,0.6419354838709678,0.3601886438014316,0.0
2,longitudinal,4,paper_1m_20260629_qpsl_seed4,418,1.0,13.0,13,0.03110047846889952,0.5796619875915855,0.5717703349282297,0.3245208537580365,0.0
3,longitudinal,4,paper_1m_20260629_qpsl_seed4,384,1.0,20.0,20,0.052083333333333336,0.3170034491226476,0.3125,0.17935083475822466,0.0
4,longitudinal,4,paper_1m_20260629_qpsl_seed4,342,1.0,1.0,1,0.0029239766081871343,0.302263430283355,0.29239766081871343,0.16319407948036815,0.0
5,longitudinal,4,paper_1m_20260629_qpsl_seed4,449,1.0,8.0,8,0.017817371937639197,0.43086386674588,0.42538975501113585,0.23606738629014562,0.0
6,longitudinal,4,paper_1m_20260629_qpsl_seed4,345,1.0,2.0,2,0.005797101449275362,0.30773316048350424,0.30144927536231886,0.1790988618892658,0.0
7,longitudinal,4,paper_1m_20260629_qpsl_seed4,586,1.0,22.0,22,0.03754266211604096,0.7810715852453172,0.7832764505119454,0.4795022452756311,0.0
8,longitudinal,4,paper_1m_20260629_qpsl_seed4,362,0.0,7.0,7,0.019337016574585635,0.6582686526412198,0.6546961325966851,0.3551492845415258,0.0
9,longitudinal,4,paper_1m_20260629_qpsl_seed4,209,1.0,4.0,4,0.019138755980861243,0.22917608241932716,0.22009569377990432,0.11913630255814374,0.0
10,longitudinal,4,paper_1m_20260629_qpsl_seed4,324,1.0,5.0,5,0.015432098765432098,0.6997089444180553,0.6882716049382716,0.4047833951793749,0.0
11,longitudinal,4,paper_1m_20260629_qpsl_seed4,462,1.0,7.0,7,0.015151515151515152,0.49697409281376903,0.49567099567099565,0.2827876152625787,0.0
12,longitudinal,4,paper_1m_20260629_qpsl_seed4,325,1.0,6.0,6,0.018461538461538463,0.6846693218509696,0.676923076923077,0.3900431031934344,0.0
13,longitudinal,4,paper_1m_20260629_qpsl_seed4,148,0.0,3.0,3,0.02027027027027027,0.3234723539065727,0.32432432432432434,0.16643412693126783,0.0
14,longitudinal,4,paper_1m_20260629_qpsl_seed4,393,1.0,8.0,8,0.020356234096692113,0.5360482105090018,0.5267175572519084,0.2953378258844122,0.0
15,longitudinal,4,paper_1m_20260629_qpsl_seed4,283,1.0,22.0,22,0.07773851590106007,0.5463591787029993,0.5406360424028268,0.31776565138592844,0.0
16,longitudinal,4,paper_1m_20260629_qpsl_seed4,406,1.0,9.0,9,0.022167487684729065,0.5570222141363804,0.5517241379310345,0.3132589066807144,0.0
17,longitudinal,4,paper_1m_20260629_qpsl_seed4,307,1.0,9.0,9,0.029315960912052116,0.6397483499519674,0.6384364820846905,0.3747053745108678,0.0
18,longitudinal,4,paper_1m_20260629_qpsl_seed4,247,1.0,1.0,1,0.004048582995951417,0.35236525869419244,0.3481781376518219,0.20003756697700634,0.0
19,longitudinal,4,paper_1m_20260629_qpsl_seed4,657,1.0,30.0,30,0.045662100456621,0.9170721267379132,0.9162861491628614,0.5434022320503911,0.0
