episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,2,paper_1m_20260629_qpsl_seed2,241,0.0,4.0,4,0.016597510373443983,0.24231042923962398,0.23651452282157676,0.1694568542462167,0.0
1,longitudinal,2,paper_1m_20260629_qpsl_seed2,177,1.0,0.0,0,0.0,0.14190142986318977,0.14689265536723164,0.09072288441455971,0.0
2,longitudinal,2,paper_1m_20260629_qpsl_seed2,251,0.0,3.0,3,0.01195219123505976,0.410032473499878,0.4342629482071713,0.2712678487794808,0.0
3,longitudinal,2,paper_1m_20260629_qpsl_seed2,275,1.0,12.0,12,0.04363636363636364,0.44697537078767724,0.44,0.3072635331749916,0.0
4,longitudinal,2,paper_1m_20260629_qpsl_seed2,237,1.0,2.0,2,0.008438818565400843,0.20870293077280852,0.18565400843881857,0.1137508306188611,0.0
5,longitudinal,2,paper_1m_20260629_qpsl_seed2,602,1.0,50.0,50,0.08305647840531562,0.6521145244555623,0.6478405315614618,0.45463158770625256,0.0
6,longitudinal,2,paper_1m_20260629_qpsl_seed2,316,1.0,1.0,1,0.0031645569620253164,0.3774541100168285,0.379746835443038,0.2571188185431794,0.0
7,longitudinal,2,paper_1m_20260629_qpsl_seed2,268,1.0,2.0,2,0.007462686567164179,0.44054398757700963,0.43656716417910446,0.29471170084912385,0.0
8,longitudinal,2,paper_1m_20260629_qpsl_seed2,287,1.0,20.0,20,0.06968641114982578,0.4057668732323844,0.40069686411149824,0.2754513150671633,0.0
9,longitudinal,2,paper_1m_20260629_qpsl_seed2,239,1.0,4.0,4,0.016736401673640166,0.20013397466061272,0.19246861924686193,0.1071753195607762,0.0
10,longitudinal,2,paper_1m_20260629_qpsl_seed2,323,1.0,11.0,11,0.034055727554179564,0.39010781140497186,0.39628482972136225,0.25699578796948763,0.0
11,longitudinal,2,paper_1m_20260629_qpsl_seed2,276,1.0,9.0,9,0.03260869565217391,0.43443965417762725,0.42391304347826086,0.28252300381849427,0.0
12,longitudinal,2,paper_1m_20260629_qpsl_seed2,258,1.0,1.0,1,0.003875968992248062,0.10253737170317634,0.08527131782945736,0.04958123817693356,0.0
13,longitudinal,2,paper_1m_20260629_qpsl_seed2,252,1.0,4.0,4,0.015873015873015872,0.2788561896634791,0.2896825396825397,0.17288411273676457,0.0
14,longitudinal,2,paper_1m_20260629_qpsl_seed2,103,0.0,6.0,6,0.05825242718446602,0.4567113578028346,0.4563106796116505,0.3133979243762086,0.0
15,longitudinal,2,paper_1m_20260629_qpsl_seed2,356,1.0,3.0,3,0.008426966292134831,0.5632651289449537,0.5646067415730337,0.38140775041466346,0.0
16,longitudinal,2,paper_1m_20260629_qpsl_seed2,442,1.0,21.0,21,0.04751131221719457,0.5152439329036745,0.5203619909502263,0.28684416484525976,0.0
17,longitudinal,2,paper_1m_20260629_qpsl_seed2,250,1.0,12.0,12,0.048,0.4853055236483924,0.484,0.3348128246702254,0.0
18,longitudinal,2,paper_1m_20260629_qpsl_seed2,178,1.0,0.0,0,0.0,0.15127910178430265,0.14606741573033707,0.09593430471219373,0.0
19,longitudinal,2,paper_1m_20260629_qpsl_seed2,345,1.0,10.0,10,0.028985507246376812,0.7519672032348571,0.7565217391304347,0.5452209592297457,0.0
