episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,0,paper_1m_20260629_qpsl_seed0,306,1.0,15.0,15,0.049019607843137254,0.4786360437940327,0.4803921568627451,0.2202426505707253,0.0
1,longitudinal,0,paper_1m_20260629_qpsl_seed0,275,1.0,8.0,8,0.02909090909090909,0.24394441171954834,0.24,0.11716558475724675,0.0
2,longitudinal,0,paper_1m_20260629_qpsl_seed0,303,1.0,10.0,10,0.033003300330033,0.6309304103863299,0.6303630363036303,0.3164819698233661,0.0
3,longitudinal,0,paper_1m_20260629_qpsl_seed0,284,1.0,9.0,9,0.03169014084507042,0.5475694909166106,0.5387323943661971,0.2701068605611127,0.0
4,longitudinal,0,paper_1m_20260629_qpsl_seed0,297,1.0,31.0,31,0.10437710437710437,0.6494669427782621,0.6498316498316499,0.3219122158281932,0.0
5,longitudinal,0,paper_1m_20260629_qpsl_seed0,217,1.0,4.0,4,0.018433179723502304,0.3336018402528185,0.3271889400921659,0.17138672458686038,0.0
6,longitudinal,0,paper_1m_20260629_qpsl_seed0,385,0.0,16.0,16,0.04155844155844156,0.7454910718458466,0.7506493506493507,0.3345718890888157,0.0
7,longitudinal,0,paper_1m_20260629_qpsl_seed0,216,1.0,6.0,6,0.027777777777777776,0.31904957840467163,0.3055555555555556,0.13340108349695112,0.0
8,longitudinal,0,paper_1m_20260629_qpsl_seed0,260,1.0,3.0,3,0.011538461538461539,0.46370067345918364,0.4576923076923077,0.2373611313255074,0.0
9,longitudinal,0,paper_1m_20260629_qpsl_seed0,103,0.0,1.0,1,0.009708737864077669,0.004505762539734121,0.0,0.0,0.0
10,longitudinal,0,paper_1m_20260629_qpsl_seed0,218,1.0,3.0,3,0.013761467889908258,0.3196645158432948,0.3119266055045872,0.16276036322526977,0.0
11,longitudinal,0,paper_1m_20260629_qpsl_seed0,368,1.0,23.0,23,0.0625,0.7056638318923731,0.7038043478260869,0.34853234881555417,0.0
12,longitudinal,0,paper_1m_20260629_qpsl_seed0,369,1.0,1.0,1,0.0027100271002710027,0.3590984727489481,0.3523035230352303,0.17085401137387204,0.0
13,longitudinal,0,paper_1m_20260629_qpsl_seed0,256,1.0,9.0,9,0.03515625,0.2523462427585472,0.24609375,0.12010698476206016,0.0
14,longitudinal,0,paper_1m_20260629_qpsl_seed0,265,1.0,12.0,12,0.045283018867924525,0.5939274009140575,0.6037735849056604,0.29189143416665075,0.0
15,longitudinal,0,paper_1m_20260629_qpsl_seed0,260,1.0,2.0,2,0.007692307692307693,0.4754949434112684,0.4653846153846154,0.2438467908364076,0.0
16,longitudinal,0,paper_1m_20260629_qpsl_seed0,452,1.0,18.0,18,0.03982300884955752,0.6668923964208091,0.665929203539823,0.33668975558634684,0.0
17,longitudinal,0,paper_1m_20260629_qpsl_seed0,211,1.0,5.0,5,0.023696682464454975,0.5693280526209048,0.5781990521327014,0.2910960668883335,0.0
18,longitudinal,0,paper_1m_20260629_qpsl_seed0,296,1.0,15.0,15,0.05067567567567568,0.44205345672938157,0.44256756756756754,0.19936567277024575,0.0
19,longitudinal,0,paper_1m_20260629_qpsl_seed0,235,1.0,11.0,11,0.04680851063829787,0.573873916824118,0.5787234042553191,0.2772857171552692,0.0
