episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,0,paper_1m_20260629_qpsl_seed0,270,1.0,3.0,3,0.011111111111111112,0.4352638280303531,0.42962962962962964,0.30615558407648846,0.0
1,longitudinal,0,paper_1m_20260629_qpsl_seed0,531,1.0,35.0,35,0.06591337099811675,0.6094180871629712,0.615819209039548,0.39187214914559154,0.0
2,longitudinal,0,paper_1m_20260629_qpsl_seed0,277,1.0,19.0,19,0.06859205776173286,0.4758799550393745,0.49097472924187724,0.31382773228499045,0.0
3,longitudinal,0,paper_1m_20260629_qpsl_seed0,375,1.0,1.0,1,0.0026666666666666666,0.772101110221498,0.776,0.5438945512125889,0.0
4,longitudinal,0,paper_1m_20260629_qpsl_seed0,267,1.0,9.0,9,0.033707865168539325,0.2301506480375979,0.23220973782771537,0.14360833581020768,0.0
5,longitudinal,0,paper_1m_20260629_qpsl_seed0,121,0.0,1.0,1,0.008264462809917356,0.004496273160941183,0.0,0.0,0.0
6,longitudinal,0,paper_1m_20260629_qpsl_seed0,301,1.0,16.0,16,0.053156146179401995,0.49386893184777214,0.4983388704318937,0.33387444444245157,0.0
7,longitudinal,0,paper_1m_20260629_qpsl_seed0,121,0.0,1.0,1,0.008264462809917356,0.004496273160941183,0.0,0.0,0.0
8,longitudinal,0,paper_1m_20260629_qpsl_seed0,308,1.0,2.0,2,0.006493506493506494,0.6034130355561736,0.6038961038961039,0.4261518604471348,0.0
9,longitudinal,0,paper_1m_20260629_qpsl_seed0,273,1.0,6.0,6,0.02197802197802198,0.31271243901688706,0.30036630036630035,0.19601138667527573,0.0
10,longitudinal,0,paper_1m_20260629_qpsl_seed0,299,1.0,4.0,4,0.013377926421404682,0.4215757542783383,0.4180602006688963,0.2940821759262586,0.0
11,longitudinal,0,paper_1m_20260629_qpsl_seed0,313,1.0,8.0,8,0.025559105431309903,0.4451159775818766,0.4536741214057508,0.2700474120872899,0.0
12,longitudinal,0,paper_1m_20260629_qpsl_seed0,275,1.0,1.0,1,0.0036363636363636364,0.3578845871873189,0.36,0.2477316997877576,0.0
13,longitudinal,0,paper_1m_20260629_qpsl_seed0,103,0.0,1.0,1,0.009708737864077669,0.004496273160941186,0.0,0.0,0.0
14,longitudinal,0,paper_1m_20260629_qpsl_seed0,254,1.0,6.0,6,0.023622047244094488,0.39427061558579957,0.4015748031496063,0.2609611407241337,0.0
15,longitudinal,0,paper_1m_20260629_qpsl_seed0,287,1.0,25.0,25,0.08710801393728224,0.4653187330076448,0.47038327526132406,0.3055980513140053,0.0
16,longitudinal,0,paper_1m_20260629_qpsl_seed0,272,1.0,4.0,4,0.014705882352941176,0.3101171559901996,0.2977941176470588,0.19535037794968743,0.0
17,longitudinal,0,paper_1m_20260629_qpsl_seed0,237,1.0,0.0,0,0.0,0.19497373912596477,0.18143459915611815,0.12058551351732343,0.0
18,longitudinal,0,paper_1m_20260629_qpsl_seed0,314,1.0,0.0,0,0.0,0.4958724701136152,0.5031847133757962,0.3381875103960929,0.0
19,longitudinal,0,paper_1m_20260629_qpsl_seed0,103,0.0,1.0,1,0.009708737864077669,0.004496273160941186,0.0,0.0,0.0
