variant,seed,model_tag,alpha,beta,gamma,theta,k,lambda_brake,lambda_throttle,steering_limit_gain,min_steering_scale,trigger_threshold,eval_episodes,SuccessRate,EpCost,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
longitudinal,1,paper_1m_20260629_qpsl_seed1,0.92,0.45,0.08,0.4,12.0,0.3,0.35,0.5,0.35,0.5,20,0.95,6.65,0.0218857989139378,0.5610515724056788,0.559322033898305,0.32252218366791885,0.0
