episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,3,paper_1m_20260629_qpsl_seed3,207,1.0,0.0,0,0.0,0.21454052182882005,0.18840579710144928,0.08766352428474287,0.0
1,longitudinal,3,paper_1m_20260629_qpsl_seed3,318,1.0,14.0,14,0.0440251572327044,0.6500570887539682,0.6540880503144654,0.31253675123055774,0.0
2,longitudinal,3,paper_1m_20260629_qpsl_seed3,336,1.0,20.0,20,0.05952380952380952,0.6311233636086968,0.6279761904761905,0.3151204550657504,0.0
3,longitudinal,3,paper_1m_20260629_qpsl_seed3,332,1.0,11.0,11,0.03313253012048193,0.46740901267907936,0.4608433734939759,0.213316192589588,0.0
4,longitudinal,3,paper_1m_20260629_qpsl_seed3,176,1.0,1.0,1,0.005681818181818182,0.1538297353189216,0.14204545454545456,0.06832314011725513,0.0
5,longitudinal,3,paper_1m_20260629_qpsl_seed3,247,1.0,1.0,1,0.004048582995951417,0.30913082847098544,0.3076923076923077,0.1430578803726536,0.0
6,longitudinal,3,paper_1m_20260629_qpsl_seed3,214,1.0,0.0,0,0.0,0.25056978182086137,0.2336448598130841,0.10699981012355501,0.0
7,longitudinal,3,paper_1m_20260629_qpsl_seed3,168,1.0,1.0,1,0.005952380952380952,0.06599708153363816,0.05357142857142857,0.02243579728972344,0.0
8,longitudinal,3,paper_1m_20260629_qpsl_seed3,404,1.0,29.0,29,0.07178217821782178,0.643721314809202,0.6435643564356436,0.3095340757298809,0.0
9,longitudinal,3,paper_1m_20260629_qpsl_seed3,367,1.0,19.0,19,0.051771117166212535,0.7383920590515937,0.7438692098092643,0.3630708531763313,0.0
10,longitudinal,3,paper_1m_20260629_qpsl_seed3,417,1.0,24.0,24,0.05755395683453238,0.860440071170632,0.8633093525179856,0.4296221330044992,0.0
11,longitudinal,3,paper_1m_20260629_qpsl_seed3,202,1.0,6.0,6,0.0297029702970297,0.49663874220028253,0.4900990099009901,0.24065690594586994,0.0
12,longitudinal,3,paper_1m_20260629_qpsl_seed3,298,1.0,13.0,13,0.0436241610738255,0.5688396326523413,0.5704697986577181,0.2786491336351754,0.0
13,longitudinal,3,paper_1m_20260629_qpsl_seed3,221,0.0,35.0,35,0.1583710407239819,0.3858080924046104,0.38009049773755654,0.11676589789172441,0.0
14,longitudinal,3,paper_1m_20260629_qpsl_seed3,185,0.0,13.0,13,0.07027027027027027,0.1484468365057642,0.14054054054054055,0.04945276029206611,0.0
15,longitudinal,3,paper_1m_20260629_qpsl_seed3,208,1.0,0.0,0,0.0,0.46503667132720555,0.46153846153846156,0.2258539066220132,0.0
16,longitudinal,3,paper_1m_20260629_qpsl_seed3,210,1.0,6.0,6,0.02857142857142857,0.46640680444243643,0.46190476190476193,0.22449091126521428,0.0
17,longitudinal,3,paper_1m_20260629_qpsl_seed3,173,1.0,1.0,1,0.005780346820809248,0.15706504144460606,0.15606936416184972,0.06670256415543528,0.0
18,longitudinal,3,paper_1m_20260629_qpsl_seed3,321,1.0,6.0,6,0.018691588785046728,0.5508523380435305,0.5545171339563862,0.28342153895588307,0.0
19,longitudinal,3,paper_1m_20260629_qpsl_seed3,208,1.0,0.0,0,0.0,0.22576645874977536,0.20192307692307693,0.0919733508848227,0.0
