episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,2,paper_1m_20260629_qpsl_seed2,270,1.0,9.0,9,0.03333333333333333,0.4009809118782339,0.3962962962962963,0.2637866606892742,0.0
1,longitudinal,2,paper_1m_20260629_qpsl_seed2,320,1.0,2.0,2,0.00625,0.4274025228827874,0.425,0.29939206547132924,0.0
2,longitudinal,2,paper_1m_20260629_qpsl_seed2,272,1.0,0.0,0,0.0,0.4775440802773353,0.4852941176470588,0.3377506195136127,0.0
3,longitudinal,2,paper_1m_20260629_qpsl_seed2,277,1.0,10.0,10,0.036101083032490974,0.450021194672126,0.44404332129963897,0.31693838336689917,0.0
4,longitudinal,2,paper_1m_20260629_qpsl_seed2,320,1.0,2.0,2,0.00625,0.4381418099440597,0.4375,0.30967408840733696,0.0
5,longitudinal,2,paper_1m_20260629_qpsl_seed2,172,0.0,2.0,2,0.011627906976744186,0.1795224628311056,0.1686046511627907,0.10840460627751294,0.0
6,longitudinal,2,paper_1m_20260629_qpsl_seed2,328,1.0,2.0,2,0.006097560975609756,0.39353669275012937,0.3871951219512195,0.27259541784765245,0.0
7,longitudinal,2,paper_1m_20260629_qpsl_seed2,324,1.0,2.0,2,0.006172839506172839,0.40327603630147946,0.4012345679012346,0.28180539509551716,0.0
8,longitudinal,2,paper_1m_20260629_qpsl_seed2,1000,0.0,15.0,15,0.015,0.8956165442577337,0.897,0.6172921393898141,0.0
9,longitudinal,2,paper_1m_20260629_qpsl_seed2,377,1.0,3.0,3,0.007957559681697613,0.6545949877267024,0.6551724137931034,0.44702623774166605,0.0
10,longitudinal,2,paper_1m_20260629_qpsl_seed2,253,1.0,2.0,2,0.007905138339920948,0.5217829609278211,0.5217391304347826,0.35975004721565446,0.0
11,longitudinal,2,paper_1m_20260629_qpsl_seed2,276,1.0,9.0,9,0.03260869565217391,0.3949309343813318,0.38768115942028986,0.2546088344592979,0.0
12,longitudinal,2,paper_1m_20260629_qpsl_seed2,269,1.0,11.0,11,0.040892193308550186,0.3944179186900083,0.3903345724907063,0.2605932107589945,0.0
13,longitudinal,2,paper_1m_20260629_qpsl_seed2,178,1.0,0.0,0,0.0,0.18478800682986374,0.1797752808988764,0.1273873095097167,0.0
14,longitudinal,2,paper_1m_20260629_qpsl_seed2,511,1.0,19.0,19,0.03718199608610567,0.8034458628891236,0.8062622309197651,0.5768997615277075,0.0
15,longitudinal,2,paper_1m_20260629_qpsl_seed2,174,0.0,1.0,1,0.005747126436781609,0.3947231028649009,0.39655172413793105,0.2777950459898546,0.0
16,longitudinal,2,paper_1m_20260629_qpsl_seed2,374,1.0,12.0,12,0.03208556149732621,0.7420783030080271,0.7486631016042781,0.5273852939150958,0.0
17,longitudinal,2,paper_1m_20260629_qpsl_seed2,181,1.0,0.0,0,0.0,0.19853308367623126,0.19337016574585636,0.13826827087455032,0.0
18,longitudinal,2,paper_1m_20260629_qpsl_seed2,318,1.0,8.0,8,0.025157232704402517,0.6211496514289497,0.6194968553459119,0.4544091966027341,0.0
19,longitudinal,2,paper_1m_20260629_qpsl_seed2,632,1.0,28.0,28,0.04430379746835443,0.829280464830618,0.8306962025316456,0.5931176995671401,0.0
