episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,0,paper_1m_20260629_qpsl_seed0,121,0.0,1.0,1,0.008264462809917356,0.008162571153159883,0.0,0.0,0.0
1,longitudinal,0,paper_1m_20260629_qpsl_seed0,239,1.0,0.0,0,0.0,0.3993870169538923,0.39330543933054396,0.2658481537500809,0.0
2,longitudinal,0,paper_1m_20260629_qpsl_seed0,282,1.0,2.0,2,0.0070921985815602835,0.492896805475998,0.4858156028368794,0.3498522047983839,0.0
3,longitudinal,0,paper_1m_20260629_qpsl_seed0,254,0.0,5.0,5,0.01968503937007874,0.5821167569409986,0.5826771653543307,0.39712495394931063,0.0
4,longitudinal,0,paper_1m_20260629_qpsl_seed0,280,1.0,2.0,2,0.007142857142857143,0.49630346705946865,0.48928571428571427,0.3519256192413325,0.0
5,longitudinal,0,paper_1m_20260629_qpsl_seed0,553,1.0,11.0,11,0.019891500904159132,0.7097226560904683,0.7106690777576854,0.502163841407224,0.0
6,longitudinal,0,paper_1m_20260629_qpsl_seed0,237,1.0,0.0,0,0.0,0.29325661560647515,0.28270042194092826,0.18889339915810757,0.0
7,longitudinal,0,paper_1m_20260629_qpsl_seed0,336,1.0,3.0,3,0.008928571428571428,0.5068178176074347,0.5059523809523809,0.34605556407145094,0.0
8,longitudinal,0,paper_1m_20260629_qpsl_seed0,427,1.0,7.0,7,0.01639344262295082,0.5117994063761337,0.5175644028103045,0.36144804642415784,0.0
9,longitudinal,0,paper_1m_20260629_qpsl_seed0,271,1.0,2.0,2,0.007380073800738007,0.491317201498257,0.4833948339483395,0.34622081932766413,0.0
10,longitudinal,0,paper_1m_20260629_qpsl_seed0,239,1.0,0.0,0,0.0,0.3992488294335337,0.39330543933054396,0.26579611964726424,0.0
11,longitudinal,0,paper_1m_20260629_qpsl_seed0,304,1.0,0.0,0,0.0,0.5472837175593994,0.5427631578947368,0.37235769382708606,0.0
12,longitudinal,0,paper_1m_20260629_qpsl_seed0,443,1.0,12.0,12,0.02708803611738149,0.5641348047716925,0.5665914221218962,0.4024657174518109,0.0
13,longitudinal,0,paper_1m_20260629_qpsl_seed0,126,0.0,9.0,9,0.07142857142857142,0.41938998649507436,0.42857142857142855,0.2721435500101911,0.0
14,longitudinal,0,paper_1m_20260629_qpsl_seed0,309,1.0,0.0,0,0.0,0.5614824512179405,0.5566343042071198,0.3834177261025533,0.0
15,longitudinal,0,paper_1m_20260629_qpsl_seed0,126,0.0,9.0,9,0.07142857142857142,0.4193864601106884,0.42857142857142855,0.2718789917195127,0.0
16,longitudinal,0,paper_1m_20260629_qpsl_seed0,210,1.0,5.0,5,0.023809523809523808,0.271147223313401,0.2619047619047619,0.1780278545438445,0.0
17,longitudinal,0,paper_1m_20260629_qpsl_seed0,286,1.0,3.0,3,0.01048951048951049,0.5892821136218496,0.583916083916084,0.4103133409166826,0.0
18,longitudinal,0,paper_1m_20260629_qpsl_seed0,698,1.0,28.0,28,0.04011461318051576,0.7701618366895482,0.7722063037249284,0.5492666647929624,0.0
19,longitudinal,0,paper_1m_20260629_qpsl_seed0,457,1.0,17.0,17,0.037199124726477024,0.7843785444188138,0.7789934354485777,0.5438096816610765,0.0
