episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,3,paper_1m_20260629_qpsl_seed3,323,1.0,1.0,1,0.0030959752321981426,0.5546533114472538,0.5510835913312694,0.26325555957692326,0.0
1,longitudinal,3,paper_1m_20260629_qpsl_seed3,357,1.0,33.0,33,0.09243697478991597,0.7035335216472502,0.6974789915966386,0.3445754146166876,0.0
2,longitudinal,3,paper_1m_20260629_qpsl_seed3,204,1.0,0.0,0,0.0,0.22172659630447156,0.20588235294117646,0.10372065759136104,0.0
3,longitudinal,3,paper_1m_20260629_qpsl_seed3,341,1.0,13.0,13,0.03812316715542522,0.5722069612252136,0.5718475073313783,0.2772405496156635,0.0
4,longitudinal,3,paper_1m_20260629_qpsl_seed3,208,0.0,9.0,9,0.04326923076923077,0.45309668696521654,0.47115384615384615,0.22119448169206196,0.0
5,longitudinal,3,paper_1m_20260629_qpsl_seed3,477,1.0,30.0,30,0.06289308176100629,0.6343248188711541,0.6457023060796646,0.32003880487813513,0.0
6,longitudinal,3,paper_1m_20260629_qpsl_seed3,313,1.0,12.0,12,0.038338658146964855,0.44730764976178156,0.4536741214057508,0.21633036289744959,0.0
7,longitudinal,3,paper_1m_20260629_qpsl_seed3,178,0.0,4.0,4,0.02247191011235955,0.3530684656772709,0.34831460674157305,0.15665260028470768,0.0
8,longitudinal,3,paper_1m_20260629_qpsl_seed3,343,1.0,14.0,14,0.04081632653061224,0.4823417107327293,0.48104956268221577,0.2360413430513863,0.0
9,longitudinal,3,paper_1m_20260629_qpsl_seed3,222,0.0,13.0,13,0.05855855855855856,0.46580518182581365,0.46846846846846846,0.21134585487605953,0.0
10,longitudinal,3,paper_1m_20260629_qpsl_seed3,241,1.0,3.0,3,0.012448132780082987,0.37340665449553,0.36929460580912865,0.17634766048044584,0.0
11,longitudinal,3,paper_1m_20260629_qpsl_seed3,170,1.0,1.0,1,0.0058823529411764705,0.10089042740345533,0.1,0.036282202075509466,0.0
12,longitudinal,3,paper_1m_20260629_qpsl_seed3,313,0.0,13.0,13,0.04153354632587859,0.6415994610647995,0.6485623003194888,0.3144412378813274,0.0
13,longitudinal,3,paper_1m_20260629_qpsl_seed3,213,1.0,0.0,0,0.0,0.2181732965547092,0.2112676056338028,0.10265578036611908,0.0
14,longitudinal,3,paper_1m_20260629_qpsl_seed3,239,1.0,6.0,6,0.02510460251046025,0.3870636166973595,0.3807531380753138,0.17980985589730689,0.0
15,longitudinal,3,paper_1m_20260629_qpsl_seed3,176,1.0,1.0,1,0.005681818181818182,0.05490181978905269,0.045454545454545456,0.021650484509088776,0.0
16,longitudinal,3,paper_1m_20260629_qpsl_seed3,248,1.0,1.0,1,0.004032258064516129,0.25224251737431697,0.2540322580645161,0.12166183504966958,0.0
17,longitudinal,3,paper_1m_20260629_qpsl_seed3,301,1.0,13.0,13,0.04318936877076412,0.43976360478949134,0.4418604651162791,0.2084447615702584,0.0
18,longitudinal,3,paper_1m_20260629_qpsl_seed3,173,1.0,1.0,1,0.005780346820809248,0.0970767523473984,0.08670520231213873,0.043167300134724966,0.0
19,longitudinal,3,paper_1m_20260629_qpsl_seed3,201,1.0,0.0,0,0.0,0.4644311855007203,0.46766169154228854,0.22584804330966365,0.0
