episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,3,paper_1m_20260629_qpsl_seed3,334,1.0,7.0,7,0.020958083832335328,0.3041619365199187,0.3143712574850299,0.16676999346916369,0.0
1,longitudinal,3,paper_1m_20260629_qpsl_seed3,437,1.0,12.0,12,0.02745995423340961,0.7009778077348174,0.7048054919908466,0.4184487602104448,0.0
2,longitudinal,3,paper_1m_20260629_qpsl_seed3,331,1.0,31.0,31,0.09365558912386707,0.7861596101717364,0.7885196374622356,0.4650572222668756,0.0
3,longitudinal,3,paper_1m_20260629_qpsl_seed3,387,1.0,13.0,13,0.03359173126614987,0.43977729925172704,0.4418604651162791,0.26861418648177726,0.0
4,longitudinal,3,paper_1m_20260629_qpsl_seed3,460,1.0,34.0,34,0.07391304347826087,0.35997459747479005,0.3565217391304348,0.17509488847243357,0.0
5,longitudinal,3,paper_1m_20260629_qpsl_seed3,241,1.0,10.0,10,0.04149377593360996,0.37940228855649893,0.38589211618257263,0.21815296519872313,0.0
6,longitudinal,3,paper_1m_20260629_qpsl_seed3,253,1.0,1.0,1,0.003952569169960474,0.27230191092718903,0.26877470355731226,0.14856272479408814,0.0
7,longitudinal,3,paper_1m_20260629_qpsl_seed3,252,0.0,9.0,9,0.03571428571428571,0.29168322497470117,0.29365079365079366,0.16265916025879543,0.0
8,longitudinal,3,paper_1m_20260629_qpsl_seed3,363,1.0,5.0,5,0.013774104683195593,0.3498483190750284,0.35537190082644626,0.2113893502507328,0.0
9,longitudinal,3,paper_1m_20260629_qpsl_seed3,475,1.0,9.0,9,0.018947368421052633,0.686465368421676,0.6884210526315789,0.4187905691142537,0.0
10,longitudinal,3,paper_1m_20260629_qpsl_seed3,449,1.0,14.0,14,0.031180400890868598,0.6045861741517548,0.6013363028953229,0.3392058783158959,0.0
11,longitudinal,3,paper_1m_20260629_qpsl_seed3,215,1.0,0.0,0,0.0,0.4105181914976638,0.413953488372093,0.24272411510694858,0.0
12,longitudinal,3,paper_1m_20260629_qpsl_seed3,334,1.0,15.0,15,0.04491017964071856,0.7862986905185562,0.7904191616766467,0.47779320914189627,0.0
13,longitudinal,3,paper_1m_20260629_qpsl_seed3,316,1.0,2.0,2,0.006329113924050633,0.5678656639942998,0.5632911392405063,0.3408909174657863,0.0
14,longitudinal,3,paper_1m_20260629_qpsl_seed3,301,1.0,9.0,9,0.029900332225913623,0.4438985598621381,0.42857142857142855,0.25090351798556176,0.0
15,longitudinal,3,paper_1m_20260629_qpsl_seed3,508,1.0,9.0,9,0.017716535433070866,0.869663026486976,0.8759842519685039,0.527922088954979,0.0
16,longitudinal,3,paper_1m_20260629_qpsl_seed3,218,1.0,0.0,0,0.0,0.2567421073103681,0.25688073394495414,0.14401935849877057,0.0
17,longitudinal,3,paper_1m_20260629_qpsl_seed3,326,1.0,7.0,7,0.02147239263803681,0.43414869003041356,0.4325153374233129,0.2594538121805612,0.0
18,longitudinal,3,paper_1m_20260629_qpsl_seed3,420,1.0,6.0,6,0.014285714285714285,0.7069221222801896,0.7071428571428572,0.4204945064282843,0.0
19,longitudinal,3,paper_1m_20260629_qpsl_seed3,321,1.0,3.0,3,0.009345794392523364,0.5770579856977004,0.5763239875389408,0.34435157713442577,0.0
