variant,seed,model_tag,alpha,beta,gamma,theta,k,lambda_brake,lambda_throttle,steering_limit_gain,min_steering_scale,trigger_threshold,eval_episodes,SuccessRate,EpCost,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
longitudinal,1,paper_1m_20260629_qpsl_seed1,0.88,0.35,0.06,0.45,12.0,0.3,0.35,0.5,0.35,0.5,20,0.8,11.9,0.03520189321106345,0.4046890823169572,0.40349060789823993,0.2241647703445031,0.0
