episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,2,paper_1m_20260629_qpsl_seed2,270,0.0,7.0,7,0.025925925925925925,0.16533662829944784,0.15555555555555556,0.08125552811004498,0.0
1,longitudinal,2,paper_1m_20260629_qpsl_seed2,177,1.0,0.0,0,0.0,0.17524417713545198,0.1694915254237288,0.10348685178379555,0.0
2,longitudinal,2,paper_1m_20260629_qpsl_seed2,313,1.0,5.0,5,0.01597444089456869,0.4790967713435122,0.48242811501597443,0.2944094117421407,0.0
3,longitudinal,2,paper_1m_20260629_qpsl_seed2,356,1.0,21.0,21,0.05898876404494382,0.4599198375123384,0.4550561797752809,0.26877156900126864,0.0
4,longitudinal,2,paper_1m_20260629_qpsl_seed2,589,1.0,27.0,27,0.04584040747028863,0.8677739251507571,0.8692699490662139,0.5352279157828419,0.0
5,longitudinal,2,paper_1m_20260629_qpsl_seed2,322,1.0,2.0,2,0.006211180124223602,0.39954480774350204,0.39751552795031053,0.23335329620080844,0.0
6,longitudinal,2,paper_1m_20260629_qpsl_seed2,319,1.0,10.0,10,0.03134796238244514,0.769056652754315,0.774294670846395,0.46976600611307967,0.0
7,longitudinal,2,paper_1m_20260629_qpsl_seed2,277,1.0,3.0,3,0.010830324909747292,0.37694661739994795,0.37545126353790614,0.2307887284517194,0.0
8,longitudinal,2,paper_1m_20260629_qpsl_seed2,300,1.0,5.0,5,0.016666666666666666,0.6271811859187862,0.63,0.3761754971711586,0.0
9,longitudinal,2,paper_1m_20260629_qpsl_seed2,266,1.0,14.0,14,0.05263157894736842,0.34010279952494216,0.3383458646616541,0.189691712649161,0.0
10,longitudinal,2,paper_1m_20260629_qpsl_seed2,344,1.0,7.0,7,0.020348837209302327,0.7185112196764033,0.7209302325581395,0.429044738811235,0.0
11,longitudinal,2,paper_1m_20260629_qpsl_seed2,339,1.0,11.0,11,0.032448377581120944,0.7127870793349628,0.7138643067846607,0.4238116347140311,0.0
12,longitudinal,2,paper_1m_20260629_qpsl_seed2,317,1.0,5.0,5,0.015772870662460567,0.4866771407730908,0.4889589905362776,0.29543724969655205,0.0
13,longitudinal,2,paper_1m_20260629_qpsl_seed2,234,1.0,0.0,0,0.0,0.3028877549529678,0.2948717948717949,0.15814926074897376,0.0
14,longitudinal,2,paper_1m_20260629_qpsl_seed2,176,1.0,0.0,0,0.0,0.11289550158718699,0.11363636363636363,0.057715673592280255,0.0
15,longitudinal,2,paper_1m_20260629_qpsl_seed2,381,1.0,6.0,6,0.015748031496062992,0.6627214429889232,0.6614173228346457,0.3962282881176153,0.0
16,longitudinal,2,paper_1m_20260629_qpsl_seed2,271,0.0,11.0,11,0.04059040590405904,0.17834729410476738,0.16236162361623616,0.08291850335263679,0.0
17,longitudinal,2,paper_1m_20260629_qpsl_seed2,341,1.0,9.0,9,0.026392961876832845,0.7333410361240882,0.7302052785923754,0.44907564756766377,0.0
18,longitudinal,2,paper_1m_20260629_qpsl_seed2,420,1.0,21.0,21,0.05,0.6151487840569284,0.6142857142857143,0.3398721078765534,0.0
19,longitudinal,2,paper_1m_20260629_qpsl_seed2,177,1.0,0.0,0,0.0,0.17600036507864247,0.1694915254237288,0.10347394274789734,0.0
