episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,0,paper_1m_20260629_qpsl_seed0,276,1.0,8.0,8,0.028985507246376812,0.3346147676879223,0.33695652173913043,0.15857470425291229,0.0
1,longitudinal,0,paper_1m_20260629_qpsl_seed0,1000,0.0,7.0,7,0.007,0.15889065145849668,0.163,0.038106139894574884,0.0
2,longitudinal,0,paper_1m_20260629_qpsl_seed0,240,1.0,18.0,18,0.075,0.4634235753354614,0.4583333333333333,0.21334155385084158,0.0
3,longitudinal,0,paper_1m_20260629_qpsl_seed0,453,1.0,26.0,26,0.05739514348785872,0.6491836001820908,0.6622516556291391,0.3253095579121846,0.0
4,longitudinal,0,paper_1m_20260629_qpsl_seed0,276,1.0,5.0,5,0.018115942028985508,0.19064044434190242,0.19202898550724637,0.08368964746351475,0.0
5,longitudinal,0,paper_1m_20260629_qpsl_seed0,275,1.0,7.0,7,0.025454545454545455,0.33464690998569463,0.33090909090909093,0.15694029819220304,0.0
6,longitudinal,0,paper_1m_20260629_qpsl_seed0,324,0.0,16.0,16,0.04938271604938271,0.6132813695592745,0.6111111111111112,0.2973065290939247,0.0
7,longitudinal,0,paper_1m_20260629_qpsl_seed0,206,0.0,3.0,3,0.014563106796116505,0.2865129237582755,0.2766990291262136,0.11812262939858856,0.0
8,longitudinal,0,paper_1m_20260629_qpsl_seed0,301,1.0,12.0,12,0.03986710963455149,0.5115237868615224,0.5083056478405316,0.23175719525491775,0.0
9,longitudinal,0,paper_1m_20260629_qpsl_seed0,286,1.0,4.0,4,0.013986013986013986,0.5712148525280348,0.5734265734265734,0.2824209905522582,0.0
10,longitudinal,0,paper_1m_20260629_qpsl_seed0,442,1.0,43.0,43,0.09728506787330317,0.6568163114948681,0.6583710407239819,0.2664684755449121,0.0
11,longitudinal,0,paper_1m_20260629_qpsl_seed0,213,1.0,4.0,4,0.018779342723004695,0.23186885575444557,0.2300469483568075,0.11730206824244468,0.0
12,longitudinal,0,paper_1m_20260629_qpsl_seed0,249,1.0,11.0,11,0.04417670682730924,0.46997376340614916,0.46987951807228917,0.21240595027235856,0.0
13,longitudinal,0,paper_1m_20260629_qpsl_seed0,145,0.0,6.0,6,0.041379310344827586,0.23271957887864747,0.2413793103448276,0.07905301513985313,0.0
14,longitudinal,0,paper_1m_20260629_qpsl_seed0,247,1.0,4.0,4,0.016194331983805668,0.2200241152102128,0.2145748987854251,0.10003862880652974,0.0
15,longitudinal,0,paper_1m_20260629_qpsl_seed0,286,1.0,9.0,9,0.03146853146853147,0.4044673221525188,0.4020979020979021,0.18840317175417512,0.0
16,longitudinal,0,paper_1m_20260629_qpsl_seed0,294,1.0,10.0,10,0.034013605442176874,0.30065590615445764,0.30272108843537415,0.14438757799616475,0.0
17,longitudinal,0,paper_1m_20260629_qpsl_seed0,257,1.0,5.0,5,0.019455252918287938,0.20196314355204864,0.19066147859922178,0.0852012451781605,0.0
18,longitudinal,0,paper_1m_20260629_qpsl_seed0,144,0.0,13.0,13,0.09027777777777778,0.20418488043484323,0.2013888888888889,0.06483593131674247,0.0
19,longitudinal,0,paper_1m_20260629_qpsl_seed0,293,1.0,17.0,17,0.05802047781569966,0.527032702359102,0.515358361774744,0.2521592599559105,0.0
