episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,1,paper_1m_20260629_qpsl_seed1,291,1.0,31.0,31,0.10652920962199312,0.6318050503330751,0.6288659793814433,0.295090602976078,0.0
1,longitudinal,1,paper_1m_20260629_qpsl_seed1,343,1.0,4.0,4,0.011661807580174927,0.620186894197425,0.6209912536443148,0.29312762130104797,0.0
2,longitudinal,1,paper_1m_20260629_qpsl_seed1,257,1.0,4.0,4,0.01556420233463035,0.3447868703292227,0.3424124513618677,0.16820331973092564,0.0
3,longitudinal,1,paper_1m_20260629_qpsl_seed1,289,1.0,8.0,8,0.02768166089965398,0.4461187490713342,0.4290657439446367,0.1838338475087883,0.0
4,longitudinal,1,paper_1m_20260629_qpsl_seed1,403,1.0,26.0,26,0.06451612903225806,0.8720454780693957,0.8734491315136477,0.42958212520426864,0.0
5,longitudinal,1,paper_1m_20260629_qpsl_seed1,274,1.0,31.0,31,0.11313868613138686,0.5852761021163546,0.5875912408759124,0.2657500633929115,0.0
6,longitudinal,1,paper_1m_20260629_qpsl_seed1,182,1.0,1.0,1,0.005494505494505495,0.14837744867164918,0.13736263736263737,0.06454684102273249,0.0
7,longitudinal,1,paper_1m_20260629_qpsl_seed1,301,1.0,4.0,4,0.013289036544850499,0.5554388389185779,0.5614617940199336,0.24991350036123736,0.0
8,longitudinal,1,paper_1m_20260629_qpsl_seed1,275,1.0,9.0,9,0.03272727272727273,0.6243637683353477,0.6218181818181818,0.2827337254211307,0.0
9,longitudinal,1,paper_1m_20260629_qpsl_seed1,384,1.0,15.0,15,0.0390625,0.75692529961514,0.7630208333333334,0.38358222604161557,0.0
10,longitudinal,1,paper_1m_20260629_qpsl_seed1,300,1.0,2.0,2,0.006666666666666667,0.4536558692490421,0.4533333333333333,0.21369222918525338,0.0
11,longitudinal,1,paper_1m_20260629_qpsl_seed1,405,1.0,15.0,15,0.037037037037037035,0.723068620596341,0.7234567901234568,0.35761523437686266,0.0
12,longitudinal,1,paper_1m_20260629_qpsl_seed1,311,1.0,4.0,4,0.012861736334405145,0.42465386210676015,0.4180064308681672,0.19040368954348602,0.0
13,longitudinal,1,paper_1m_20260629_qpsl_seed1,342,1.0,6.0,6,0.017543859649122806,0.5711948288028144,0.5730994152046783,0.2760999057474628,0.0
14,longitudinal,1,paper_1m_20260629_qpsl_seed1,290,1.0,20.0,20,0.06896551724137931,0.4564290665438103,0.4413793103448276,0.19683310041717927,0.0
15,longitudinal,1,paper_1m_20260629_qpsl_seed1,253,1.0,0.0,0,0.0,0.22114995430326956,0.2134387351778656,0.09075260498071376,0.0
16,longitudinal,1,paper_1m_20260629_qpsl_seed1,534,1.0,20.0,20,0.03745318352059925,0.7733583332388518,0.7752808988764045,0.3609205804911725,0.0
17,longitudinal,1,paper_1m_20260629_qpsl_seed1,184,1.0,1.0,1,0.005434782608695652,0.11875987509962856,0.10869565217391304,0.04720383922002562,0.0
18,longitudinal,1,paper_1m_20260629_qpsl_seed1,381,1.0,14.0,14,0.03674540682414698,0.6910606654552202,0.6902887139107612,0.33139027371755714,0.0
19,longitudinal,1,paper_1m_20260629_qpsl_seed1,237,1.0,0.0,0,0.0,0.2763524868972358,0.2742616033755274,0.1260092762074893,0.0
