episode,variant,seed,model_tag,steps,arrive_dest,EpCost,cost_events,CostRate,mean_pain,trigger_rate,mean_longitudinal_delta,steering_limit_rate
0,longitudinal,0,paper_1m_20260629_qpsl_seed0,319,0.0,12.0,12,0.03761755485893417,0.7140349264407537,0.7178683385579937,0.4920387830202786,0.0
1,longitudinal,0,paper_1m_20260629_qpsl_seed0,121,0.0,1.0,1,0.008264462809917356,0.002472623156634769,0.0,0.0,0.0
2,longitudinal,0,paper_1m_20260629_qpsl_seed0,375,1.0,4.0,4,0.010666666666666666,0.3902566403121035,0.384,0.26751361664640716,0.0
3,longitudinal,0,paper_1m_20260629_qpsl_seed0,568,1.0,21.0,21,0.03697183098591549,0.7534612842135763,0.7605633802816901,0.5351474000695227,0.0
4,longitudinal,0,paper_1m_20260629_qpsl_seed0,319,1.0,4.0,4,0.012539184952978056,0.5389714756639902,0.5454545454545454,0.3683164083868919,0.0
5,longitudinal,0,paper_1m_20260629_qpsl_seed0,270,1.0,7.0,7,0.025925925925925925,0.5808215839675603,0.5925925925925926,0.4099140455808353,0.0
6,longitudinal,0,paper_1m_20260629_qpsl_seed0,237,0.0,5.0,5,0.02109704641350211,0.8372543479412261,0.8396624472573839,0.5915771141523772,0.0
7,longitudinal,0,paper_1m_20260629_qpsl_seed0,287,1.0,5.0,5,0.017421602787456445,0.4786749223752535,0.4738675958188153,0.3353924459488965,0.0
8,longitudinal,0,paper_1m_20260629_qpsl_seed0,103,0.0,1.0,1,0.009708737864077669,0.0024870463919160284,0.0,0.0,0.0
9,longitudinal,0,paper_1m_20260629_qpsl_seed0,316,1.0,12.0,12,0.0379746835443038,0.3014698708247389,0.30063291139240506,0.19985717194319902,0.0
10,longitudinal,0,paper_1m_20260629_qpsl_seed0,241,0.0,6.0,6,0.024896265560165973,0.825657097029285,0.8381742738589212,0.5761816234301768,0.0
11,longitudinal,0,paper_1m_20260629_qpsl_seed0,309,1.0,6.0,6,0.019417475728155338,0.6045134580602838,0.6051779935275081,0.4247225487429926,0.0
12,longitudinal,0,paper_1m_20260629_qpsl_seed0,377,1.0,18.0,18,0.04774535809018567,0.793028431091268,0.8063660477453581,0.5680167993866599,0.0
13,longitudinal,0,paper_1m_20260629_qpsl_seed0,332,1.0,31.0,31,0.09337349397590361,0.7145399058982843,0.7319277108433735,0.5103482010392809,0.0
14,longitudinal,0,paper_1m_20260629_qpsl_seed0,363,1.0,3.0,3,0.008264462809917356,0.3674668114849475,0.36639118457300274,0.24756479623006558,0.0
15,longitudinal,0,paper_1m_20260629_qpsl_seed0,284,1.0,2.0,2,0.007042253521126761,0.39821902071491716,0.3908450704225352,0.26914993912952256,0.0
16,longitudinal,0,paper_1m_20260629_qpsl_seed0,488,1.0,7.0,7,0.014344262295081968,0.6479518720232204,0.6598360655737705,0.4681277414135709,0.0
17,longitudinal,0,paper_1m_20260629_qpsl_seed0,531,1.0,17.0,17,0.032015065913371,0.5506478344311916,0.559322033898305,0.37529836502101577,0.0
18,longitudinal,0,paper_1m_20260629_qpsl_seed0,307,1.0,2.0,2,0.006514657980456026,0.5568878763860695,0.5602605863192183,0.385699419316863,0.0
19,longitudinal,0,paper_1m_20260629_qpsl_seed0,440,1.0,7.0,7,0.015909090909090907,0.6269943452756497,0.625,0.42049814824819226,0.0
