algo,train_seed,path,rows
fac,0,/datapool/home/1001900174/home/DYJ/saferl_kit/logs/eval_fac_monitor_only_20260702_fac_seed0/sweep_summary.csv,2
fac,1,/datapool/home/1001900174/home/DYJ/saferl_kit/logs/eval_fac_monitor_only_20260702_fac_seed1/sweep_summary.csv,2
fac,2,/datapool/home/1001900174/home/DYJ/saferl_kit/logs/eval_fac_monitor_only_20260702_fac_seed2/sweep_summary.csv,2
fac,3,/datapool/home/1001900174/home/DYJ/saferl_kit/logs/eval_fac_monitor_only_20260702_fac_seed3/sweep_summary.csv,2
fac,4,/datapool/home/1001900174/home/DYJ/saferl_kit/logs/eval_fac_monitor_only_20260702_fac_seed4/sweep_summary.csv,2
