algo,total_steps,seed_count,EpRet_mean,EpRet_std,EpCost_mean,EpCost_std,CostRate_mean,CostRate_std
lag,610000,5,0.65,0.1322875655532295,5.29,1.8572156579137493,0.021539051703363447,0.0024334390692561866
lag,620000,5,0.66,0.1816590212458495,7.69,3.5929444749397397,0.021507454044280717,0.002451684396947739
lag,630000,5,0.68,0.15247950681976907,6.75,3.790778284204973,0.021480669016934947,0.0025079817784537735
lag,640000,5,0.68,0.13038404810405296,4.65,2.5181838693788823,0.0214390959985875,0.002544048126526043
lag,650000,5,0.75,0.1541103500742244,5.16,1.8672841240689646,0.021344032836973597,0.0025343403141219597
lag,660000,5,0.63,0.09082951062292473,4.9,1.9770558919767547,0.021307911072592535,0.0025738388328131433
lag,670000,5,0.67,0.14832396974191325,5.97,2.781321628291126,0.02125018097041936,0.0026176572750871993
lag,680000,5,0.62,0.04472135954999579,6.16,3.4789366191409696,0.02118179585558214,0.002617901970664641
lag,690000,5,0.7,0.09354143466934853,6.92,1.7736262289445317,0.02115713211178567,0.002619882924995259
lag,700000,5,0.69,0.13874436925511607,5.78,0.6129845022510764,0.02113888734126763,0.0026612004789829313
lag,710000,5,0.74,0.08215838362577492,6.58,3.156461626568585,0.02112848046264854,0.002716069526840012
lag,720000,5,0.73,0.08366600265340758,5.17,2.3760787024002386,0.02109641818946971,0.0027583537037173776
lag,730000,5,0.67,0.13038404810405294,5.41,2.1305515717766608,0.021023864416252626,0.002780208983382251
lag,740000,5,0.75,0.21213203435596423,5.78,0.9647538546178501,0.020955433723559087,0.0028185124662048738
lag,750000,5,0.66,0.1341640786499874,5.68,1.101476282086909,0.02084136112181483,0.0028128602661557944
lag,760000,5,0.66,0.16355427233796124,6.74,2.8349162245117583,0.020739764131268594,0.0028171692584070917
lag,770000,5,0.67,0.21679483388678802,6.93,3.2805487345869437,0.02078652050197468,0.0029157391253763695
lag,780000,5,0.6900000000000001,0.12942179105544785,6.27,1.8434342950048421,0.020859257511868606,0.0029992500522668946
lag,790000,5,0.6900000000000001,0.15572411502397437,4.93,1.9892209530366405,0.02084939348024491,0.003053706953125663
lag,800000,5,0.69,0.12942179105544785,4.71,3.0770115371899402,0.020770775963469955,0.003059063447512705
lag,810000,5,0.64,0.10839741694339398,5.2,1.131370849898476,0.020655827970157987,0.003022980998970515
lag,820000,5,0.66,0.13874436925511607,3.77,1.5069007930185714,0.020582220222219783,0.003012341060372258
lag,830000,5,0.58,0.22803508501982758,4.95,2.918261468751558,0.02053689221312315,0.0030517068080806974
lag,840000,5,0.61,0.16733200530681513,5.19,1.7629520696831211,0.020488119628713844,0.0030909040284111643
lag,850000,5,0.64,0.09617692030835674,5.3500000000000005,1.162432793756267,0.02042449461705249,0.0030786968242998056
lag,860000,5,0.72,0.057008771254956916,7.13,2.0915305400591215,0.020367465543564587,0.0030938060653051876
lag,870000,5,0.82,0.09082951062292474,5.39,2.1457516165670243,0.020319103815061856,0.0031065083023082743
lag,880000,5,0.63,0.07582875444051547,3.9,0.8674675786448738,0.020270704853073696,0.0030920185230294273
lag,890000,5,0.59,0.15165750888103102,6.5600000000000005,4.199910713336654,0.02021350585787175,0.0030778180741881152
lag,900000,5,0.6,0.2,5.27,2.5452406565981143,0.020125133472370525,0.0030575811725867975
lag,910000,5,0.5800000000000001,0.0670820393249937,4.5,1.7,0.020029692340321256,0.0030564182355675607
lag,920000,5,0.63,0.10368220676663861,7.01,2.698703392371974,0.019905239027433727,0.0030079164311035034
lag,930000,5,0.62,0.1788854381999832,5.91,2.2286206496395926,0.019816365393941285,0.0029864960437042754
lag,940000,5,0.52,0.25149552679918585,6.33,3.89753126991946,0.01981640406000432,0.0029950559389202032
lag,950000,5,0.6799999999999999,0.15247950681976905,5.01,2.593838853899756,0.019784862931434666,0.003035028337616156
lag,960000,5,0.62,0.17535677916750184,4.0,1.3299436078270386,0.019698770519552624,0.0030567800431306816
lag,970000,5,0.6,0.08660254037844387,3.29,1.7910890541790487,0.01960641196537316,0.003036975363258193
lag,980000,5,0.55,0.18708286933869708,3.76,0.8065358020571682,0.019518387263660474,0.003004821059718694
lag,990000,5,0.72,0.12041594578792293,5.55,0.6547900426854398,0.019450726717905775,0.00299714101876116
lag,1000000,5,0.75,0.11726039399558573,4.36,1.3840158958624715,0.019376219376219375,0.0029752434193084025
qpsl,10000,5,0.0,0.0,0.57,0.5239274758971895,6.000600060006001e-05,8.945166426641823e-05
qpsl,20000,5,0.38,0.11510864433221338,18.24,7.131128942881344,0.029821491074553726,0.0157907626223387
qpsl,30000,5,0.41000000000000003,0.09617692030835674,18.3,6.717607460993832,0.04331477715923864,0.02045581704847539
qpsl,40000,5,0.35,0.21213203435596426,16.15,6.7855545093971505,0.043531088277206934,0.018018821304212323
qpsl,50000,5,0.45,0.19039432764659772,19.5,6.936227360748782,0.045796915938318764,0.017005529906657452
qpsl,60000,5,0.48000000000000004,0.1753567791675018,17.75,5.7630287176102115,0.04689744829080485,0.016537016697204858
qpsl,70000,5,0.46,0.27248853186877425,15.56,6.687338783103485,0.04840354862212317,0.016459549229300145
qpsl,80000,5,0.5599999999999999,0.17102631376487068,22.41,6.4719008027008575,0.04896561207015088,0.01639308255902181
qpsl,90000,5,0.65,0.14142135623730948,19.28,6.156561540340518,0.049633884820942456,0.01731794182628905
qpsl,100000,5,0.65,0.1224744871391589,18.71,6.467843535522485,0.05125251252512525,0.018126636242446415
qpsl,110000,5,0.59,0.0741619848709566,17.85,5.064953109358466,0.051645924053855034,0.018350891359912937
qpsl,120000,5,0.63,0.07582875444051547,21.36,7.534454193901506,0.05293877448978741,0.019165584129465788
qpsl,130000,5,0.67,0.1396424004376894,20.17,5.269440197971697,0.05403887722213248,0.019464842389730792
qpsl,140000,5,0.64,0.14317821063276354,21.68,4.3708694787193085,0.05472896234973107,0.019232504730136813
qpsl,150000,5,0.62,0.21095023109728986,19.4,6.308724118235001,0.055655037700251334,0.019389828363525752
qpsl,160000,5,0.67,0.10954451150103323,18.37,3.559775273805919,0.056331602072512955,0.019709466225599867
qpsl,170000,5,0.58,0.15247950681976905,17.69,8.294305275307872,0.0565944505555915,0.01929298468174241
qpsl,180000,5,0.64,0.11937336386313321,16.9,3.1000000000000005,0.05727920710670615,0.019305810851059417
qpsl,190000,5,0.7,0.15,19.72,8.439312768229414,0.057567671408796886,0.01902917376891902
qpsl,200000,5,0.6,0.08660254037844384,18.28,3.639986263710345,0.05740728703643518,0.0186080784230175
qpsl,210000,5,0.77,0.1440486029088793,19.72,4.461726123374225,0.05685455645026881,0.018150430655039858
qpsl,220000,5,0.76,0.12942179105544785,19.37,4.448960552758364,0.05613934608793676,0.017655728858956186
qpsl,230000,5,0.67,0.11510864433221339,16.46,4.6110465189585765,0.05558806777420772,0.01715910541584823
qpsl,240000,5,0.72,0.02738612787525833,20.47,6.47722934594723,0.055068562785678274,0.016950496096981127
qpsl,250000,5,0.71,0.09617692030835673,18.55,7.004016704720228,0.05434501738006952,0.016558041567333308
qpsl,260000,5,0.78,0.08366600265340754,15.84,3.3989704323515384,0.053826360870618734,0.016317854082399004
qpsl,270000,5,0.79,0.1781852968120546,16.76,5.990659396093222,0.05326834543831644,0.0160257052960904
qpsl,280000,5,0.79,0.04183300132670378,17.57,3.9288357053967013,0.052773759906285383,0.015722477462933187
qpsl,290000,5,0.72,0.10954451150103323,18.39,4.359816509900388,0.052229145617743514,0.015323354400797979
qpsl,300000,5,0.65,0.07071067811865477,12.4,4.1818058300212835,0.05181550605168684,0.014918451601175846
qpsl,310000,5,0.82,0.07582875444051553,18.21,5.589655624454874,0.05148790802550976,0.014637250078010453
qpsl,320000,5,0.66,0.12449899597988731,16.21,3.7315211375523525,0.05101828443213885,0.014289162152842445
qpsl,330000,5,0.7,0.19685019685029528,17.75,4.658996673104629,0.05065166864142013,0.01405181929575736
qpsl,340000,5,0.78,0.02738612787525833,15.280000000000001,2.733038601995955,0.050286618490054384,0.013858251103781727
qpsl,350000,5,0.79,0.05477225575051663,13.76,2.015378376384941,0.05005214300612287,0.013628679010787827
qpsl,360000,5,0.8,0.09999999999999999,17.07,5.1722335600782765,0.04967124908680302,0.013346509419320016
qpsl,370000,5,0.78,0.0758287544405155,16.59,6.211420932443719,0.04942229573593442,0.013027924662826807
qpsl,380000,5,0.67,0.1680773631397161,12.879999999999999,4.357550917660056,0.049208024231642715,0.012802378713498019
qpsl,390000,5,0.59,0.25592967784139453,16.52,7.323728558596366,0.049025253910907465,0.01253632716987992
qpsl,400000,5,0.81,0.02236067977499787,15.709999999999999,1.5789236840328922,0.04877312193280483,0.012387700418142552
qpsl,410000,5,0.61,0.10839741694339397,14.52,5.912021650839922,0.048531337881311906,0.012237025687781677
qpsl,420000,5,0.72,0.14832396974191323,15.81,3.453693674893592,0.048308210257643466,0.012051329608543049
qpsl,430000,5,0.78,0.09082951062292477,18.92,4.149638538475369,0.04812708866764807,0.011826848641665349
qpsl,440000,5,0.73,0.08366600265340754,19.36,2.345580951491549,0.0478778360859911,0.011637555288022896
qpsl,450000,5,0.74,0.08944271909999157,15.360000000000001,4.226020586793208,0.04765655034788966,0.011445382744054863
qpsl,460000,5,0.7899999999999999,0.14747881203752625,15.540000000000001,4.360819877041472,0.047400537827256145,0.011243260425675314
qpsl,470000,5,0.63,0.057008771254956875,13.04,2.5346104237140668,0.04717924931755174,0.011077878571489607
qpsl,480000,5,0.78,0.14404860290887933,15.05,5.560463110209437,0.047013431277981826,0.010970914009070788
qpsl,490000,5,0.75,0.10000000000000002,16.91,4.24284692158461,0.04682172820760858,0.010798961143885405
qpsl,500000,5,0.71,0.12449899597988734,14.7,2.8980596957274702,0.04673769347538695,0.01059345702237366
qpsl,510000,5,0.77,0.11510864433221338,13.76,2.468906640600248,0.04664518950037157,0.010479300189254352
qpsl,520000,5,0.65,0.16583123951777,13.950000000000001,1.8100414359897956,0.046470858597805,0.010281992331348308
qpsl,530000,5,0.81,0.0651920240520265,16.95,5.272926132613655,0.04632914401725286,0.010286478639061444
qpsl,540000,5,0.59,0.1746424919657298,15.87,3.883394134001853,0.04622638190070722,0.010164452008880609
qpsl,550000,5,0.67,0.16046806535881214,14.41,3.1161675179617663,0.04610699292180531,0.010134239185929303
qpsl,560000,5,0.71,0.0651920240520265,15.48,3.7447630098579,0.04596115350205983,0.010057459203039285
qpsl,570000,5,0.6900000000000001,0.14747881203752625,12.17,1.951153504981092,0.0458369225209167,0.009927147885615795
qpsl,580000,5,0.7,0.061237243569579464,15.52,2.914318102060926,0.04566800977243064,0.009825189178292747
qpsl,590000,5,0.71,0.14747881203752627,11.6,2.6904925199673015,0.04555973823684447,0.009702127854406582
qpsl,600000,5,0.76,0.12942179105544785,13.48,4.619604961465861,0.0454680757801263,0.009615836714198555
qpsl,610000,5,0.84,0.13874436925511607,13.799999999999999,4.37692814654296,0.045373189136375634,0.009602949625273334
qpsl,620000,5,0.73,0.07582875444051553,13.95,3.2895668407861844,0.04526813752925408,0.00959070555710436
qpsl,630000,5,0.7,0.08660254037844384,16.91,4.1029562512900375,0.0451540399270475,0.009493822973186718
qpsl,640000,5,0.76,0.11401754250991382,17.67,2.724334781189713,0.04502475785118414,0.009356498182703668
qpsl,650000,5,0.75,0.10606601717798214,13.56,3.330990843577929,0.04489791522756189,0.009253237668982887
qpsl,660000,5,0.72,0.08366600265340758,13.59,2.4187806845598883,0.04483400732425352,0.009152506139170555
qpsl,670000,5,0.8,0.0790569415042095,17.27,3.3768698523928933,0.04468961893972976,0.009085280054590765
qpsl,680000,5,0.77,0.13038404810405294,15.26,3.540727326411906,0.044600065588331746,0.009065845883687198
qpsl,690000,5,0.7,0.09354143466934853,12.81,2.6826759028999385,0.044520934088310274,0.008980946318754766
qpsl,700000,5,0.79,0.15165750888103102,14.74,3.4326374699347437,0.04445006350009072,0.008874985343067172
qpsl,710000,5,0.75,0.12747548783981963,13.51,2.649858486787549,0.04438485124626936,0.008784660405737818
qpsl,720000,5,0.6900000000000001,0.14747881203752627,15.37,4.4437596694690855,0.044320894890131794,0.008792688343335867
qpsl,730000,5,0.71,0.08944271909999157,13.83,4.228563585900062,0.04422307427818394,0.008696720707703814
qpsl,740000,5,0.79,0.1781852968120546,16.35,5.67031745143074,0.04414735695588778,0.008596318071184291
qpsl,750000,5,0.6,0.1060660171779821,15.03,4.9217121004788575,0.04408219210958948,0.008588042429293875
qpsl,760000,5,0.71,0.13874436925511607,15.85,6.507399634262522,0.04406953167043641,0.008487768330127531
qpsl,770000,5,0.76,0.08944271909999159,15.63,4.3607052181957915,0.04399797921815483,0.008412064938132345
qpsl,780000,5,0.78,0.0758287544405155,14.709999999999999,4.173188229639301,0.04397492817298484,0.008359828326996398
qpsl,790000,5,0.75,0.11726039399558574,14.58,3.357379930838927,0.04393676447691706,0.008225211300313508
qpsl,800000,5,0.85,0.03535533905932737,15.44,2.8953410852609407,0.04386980483725605,0.008182120065965014
qpsl,810000,5,0.82,0.12041594578792293,11.71,3.3869971951567956,0.043786226896576415,0.008139366856641244
qpsl,820000,5,0.79,0.12449899597988733,14.84,2.276071176391459,0.04373932163331907,0.008129030787384542
qpsl,830000,5,0.82,0.0670820393249937,14.120000000000001,5.918255655174082,0.043680052626569425,0.008076925533565165
qpsl,840000,5,0.8099999999999999,0.0547722557505166,14.57,4.268723462582227,0.04360576619734071,0.007978131216709577
qpsl,850000,5,0.74,0.1244989959798873,11.65,4.044595158974506,0.04352922768144433,0.007914744393492016
qpsl,860000,5,0.75,0.12247448713915887,16.36,4.896733605169879,0.04341725978751138,0.007881225469043423
qpsl,870000,5,0.8,0.0,15.33,1.3786769019607164,0.0433839579125953,0.007875249581464693
qpsl,880000,5,0.77,0.18907670401189036,12.62,3.7447630098579,0.043364367459508474,0.007852166105331277
qpsl,890000,5,0.87,0.10954451150103325,14.209999999999999,4.208681503749125,0.04326162164227151,0.007753211779132949
qpsl,900000,5,0.8,0.15811388300841897,14.47,3.5409391409624646,0.04319227021363357,0.007708631282436609
qpsl,910000,5,0.76,0.08944271909999163,15.040000000000001,4.6334922035113,0.04311784958005448,0.0076692133501231104
qpsl,920000,5,0.9,0.12747548783981963,15.370000000000001,5.182976943803628,0.04309069901162936,0.007603290406940497
qpsl,930000,5,0.8200000000000001,0.1036822067666386,13.05,1.1592023119369625,0.0430172505561834,0.0075435142914351905
qpsl,940000,5,0.8200000000000001,0.11510864433221336,15.620000000000001,6.267036779850587,0.04296472655821974,0.007474229773780259
qpsl,950000,5,0.76,0.08944271909999162,12.66,3.9612813583485837,0.0429676241764465,0.007445213228733044
qpsl,960000,5,0.89,0.06519202405202645,13.55,4.408372715640092,0.04291691970512469,0.007363550935855554
qpsl,970000,5,0.8099999999999999,0.1341640786499874,14.860000000000001,2.991111833415796,0.04286705450211804,0.00732262555109963
qpsl,980000,5,0.83,0.1036822067666386,14.34,3.2363945989325846,0.04281228858396795,0.007238775740615886
qpsl,990000,5,0.87,0.09082951062292473,14.99,3.0264252840603887,0.042801255354803384,0.007198338079784487
qpsl,1000000,5,0.85,0.0935414346693485,16.35,2.4289915602982237,0.04282824282824283,0.007150782821995001
recovery,10000,5,0.0,0.0,0.37,0.5094114250780012,6.000600060006001e-05,5.4777733523869e-05
recovery,20000,5,0.18,0.18907670401189036,3.6999999999999997,2.8578838324886475,0.02425121256062803,0.007464705087469948
recovery,30000,5,0.27,0.09082951062292474,12.41,2.7898028604186353,0.03886796226540885,0.01051700402690882
recovery,40000,5,0.33999999999999997,0.23822258499143192,13.67,7.301506693826967,0.0429060726518163,0.009063431730773713
recovery,50000,5,0.3,0.09354143466934853,13.6,4.042740407199057,0.04442088841776835,0.009150909765290316
recovery,60000,5,0.38,0.10368220676663861,16.34,3.731521137552352,0.045124085401423354,0.009258353374823019
recovery,70000,5,0.43,0.18234582528810467,17.03,5.155288546725585,0.04603208617265961,0.008170255227486363
recovery,80000,5,0.45,0.1224744871391589,23.22,8.183565848699452,0.048435605445068065,0.008501955338027835
recovery,90000,5,0.48000000000000004,0.09082951062292474,23.7,6.31595202641692,0.05053389482105357,0.009392421288660042
recovery,100000,5,0.47,0.18907670401189036,19.32,5.925010548513816,0.05272852728527285,0.009199275108658716
recovery,110000,5,0.51,0.1981161275615895,19.94,4.988536859641311,0.05431503922762934,0.009898653202638044
recovery,120000,5,0.53,0.15247950681976907,23.77,6.094731331240124,0.05591046592054934,0.010029783228076641
recovery,130000,5,0.5900000000000001,0.1387443692551161,24.04,9.920521659670928,0.05750967315133193,0.010054496430187115
recovery,140000,5,0.6,0.20615528128088303,21.12,11.815381923577418,0.058533275237680274,0.009761717138954375
recovery,150000,5,0.61,0.04183300132670378,22.66,5.310061204920334,0.05970439802932019,0.009578635544181797
recovery,160000,5,0.6,0.15000000000000002,24.9,4.0871750635371615,0.0610841317758236,0.009434783931925572
recovery,170000,5,0.5,0.282842712474619,23.12,10.901295794537454,0.06202507073571021,0.009016352579832665
recovery,180000,5,0.6,0.16583123951776998,19.02,4.658943013173696,0.06331924066244812,0.008842227259980948
recovery,190000,5,0.6799999999999999,0.1036822067666386,22.97,4.090629535902757,0.06401086321506955,0.008755887821736233
recovery,200000,5,0.61,0.21621748310439654,20.89,8.475140116835828,0.06462932314661574,0.008826770169023794
recovery,210000,5,0.73,0.09082951062292474,24.22,7.437119738178214,0.06434792546631174,0.008370033368841654
recovery,220000,5,0.63,0.15652475842498528,21.19,5.775097401776009,0.0642430192864513,0.008400744447325437
recovery,230000,5,0.73,0.05700877125495691,21.16,3.7910091004902644,0.06419593128665776,0.008556827363756037
recovery,240000,5,0.75,0.07071067811865478,23.29,3.3940020624625427,0.06406026691777883,0.008154533097509242
recovery,250000,5,0.73,0.1753567791675018,23.45,5.993433907202114,0.06410265641062564,0.007902687670582716
recovery,260000,5,0.63,0.0758287544405155,21.75,7.962019216254126,0.06379178381455314,0.007499229195037384
recovery,270000,5,0.6,0.1414213562373095,15.15,3.5468295701936396,0.06362468009140775,0.007611162550093425
recovery,280000,5,0.64,0.07416198487095663,20.900000000000002,6.766738505365788,0.06357022703652512,0.007516040190025351
recovery,290000,5,0.5900000000000001,0.23822258499143192,18.79,7.109623759384177,0.06340849451205004,0.008124543770011218
recovery,300000,5,0.66,0.1341640786499874,18.67,2.943127588127976,0.0631628772095907,0.008102812675771778
recovery,310000,5,0.6,0.11726039399558573,21.419999999999998,7.456171940077562,0.0629666547311443,0.008276061076867906
recovery,320000,5,0.69,0.10839741694339397,20.57,6.671169312796671,0.06299207185022453,0.008292902070301327
recovery,330000,5,0.75,0.09999999999999998,20.51,6.38664622474112,0.06292443310434274,0.00856571980551156
recovery,340000,5,0.74,0.20124611797498104,21.16,6.044563673252189,0.0626960667531375,0.008321233254851493
recovery,350000,5,0.59,0.18506755523321747,18.4,2.044504830026087,0.06264589327398079,0.008320207737806147
recovery,360000,5,0.61,0.11401754250991379,15.709999999999999,5.8128521398707536,0.06257350714863097,0.008298042578079132
recovery,370000,5,0.7200000000000001,0.1604680653588121,14.82,7.144455892508541,0.06252773656145016,0.008346331146258172
recovery,380000,5,0.71,0.12942179105544785,20.38,8.918982565292971,0.06247226966386754,0.008339415826965962
recovery,390000,5,0.76,0.13416407864998736,16.81,3.8930065502128297,0.06229041612927212,0.008393357063709058
recovery,400000,5,0.75,0.10000000000000002,16.6,5.224102793781914,0.06200215500538751,0.008336610072139823
recovery,410000,5,0.6900000000000001,0.15572411502397437,17.990000000000002,5.857943325092862,0.06191624857621604,0.008501183933165665
recovery,420000,5,0.75,0.13228756555322954,22.3,4.992869916190486,0.061843004388105687,0.008482133896425752
recovery,430000,5,0.69,0.14747881203752625,17.28,4.45668037893677,0.0618299112323517,0.00834322252868958
recovery,440000,5,0.79,0.0651920240520265,20.51,7.6055407434317255,0.06174923124825284,0.00830025792654694
recovery,450000,5,0.77,0.1604680653588121,18.21,5.520801572235684,0.06165880368623041,0.00821819168020196
recovery,460000,5,0.7,0.11180339887498945,17.87,5.545561288093389,0.06143795964773836,0.008293230971125694
recovery,470000,5,0.71,0.14317821063276354,17.25,3.3632201830983357,0.06120140681150386,0.0082616048560582
recovery,480000,5,0.67,0.04472135954999579,16.669999999999998,3.982241830928905,0.06109179394123738,0.008192887047318406
recovery,490000,5,0.71,0.09617692030835673,20.68,4.696887267116382,0.060961757064810336,0.008252102311917245
recovery,500000,5,0.7,0.13693063937629152,14.26,3.15067453095365,0.06092172184344369,0.008221998613766266
recovery,510000,5,0.71,0.0651920240520265,17.34,5.0001749969376075,0.060831883984086246,0.008149007325657487
recovery,520000,5,0.79,0.08944271909999162,15.969999999999999,5.977624946414754,0.060695885953626835,0.008097956107620246
recovery,530000,5,0.79,0.1140175425099138,21.48,5.020532840247138,0.06048313298704337,0.008027568156679557
recovery,540000,5,0.76,0.07416198487095663,16.54,3.5469000549775855,0.060335296917216515,0.007881572330619983
recovery,550000,5,0.74,0.18506755523321747,15.809999999999999,6.464073792895622,0.06016738212251295,0.007755518677672371
recovery,560000,5,0.82,0.13038404810405294,14.38,2.8897664265473084,0.06002475004419651,0.0076580255402127545
recovery,570000,5,0.65,0.07905694150420946,13.27,1.8522283876455412,0.05992185951203423,0.00763702422984824
recovery,580000,5,0.67,0.1036822067666386,17.52,4.678621591879387,0.05977734444369732,0.007690344082322038
recovery,590000,5,0.69,0.12449899597988734,11.440000000000001,2.8708448233925847,0.05966077908606625,0.007729586491387084
recovery,600000,5,0.66,0.1981161275615895,18.46,3.9074288221284346,0.05944009906683178,0.007725511511323675
recovery,610000,5,0.78,0.13509256086106294,14.1,3.8008222794548017,0.059236490551623854,0.007745875079876147
recovery,620000,5,0.64,0.14747881203752625,13.98,3.072987146084409,0.05904622426810366,0.0077625237031044595
recovery,630000,5,0.8,0.10606601717798214,15.620000000000001,4.478783316928828,0.058903585561246925,0.007653687296001461
recovery,640000,5,0.88,0.08366600265340754,16.37,1.8498648599289624,0.05868321669252608,0.007600159835877713
recovery,650000,5,0.78,0.07582875444051553,15.5,1.5268431484602474,0.058637628673274884,0.007539182099156145
recovery,660000,5,0.89,0.04183300132670378,17.87,2.9228838498989314,0.05856493721960185,0.007504565803430083
recovery,670000,5,0.83,0.11510864433221336,18.13,4.017088497904918,0.05845889322222869,0.007420848781747899
recovery,680000,5,0.73,0.1890767040118904,14.2,2.964160926805425,0.05841008589718514,0.007511524225044526
recovery,690000,5,0.85,0.061237243569579464,17.19,2.616151754008165,0.05830443232526424,0.007449501573166345
recovery,700000,5,0.81,0.10839741694339397,13.02,1.7778498249289785,0.05823808319726171,0.007412513031056347
recovery,710000,5,0.77,0.10368220676663861,14.5,4.591840589567543,0.05809810999733803,0.007372857852263623
recovery,720000,5,0.87,0.08366600265340754,13.440000000000001,7.030860544769752,0.05798646942565198,0.0073135155755099926
recovery,730000,5,0.8,0.0790569415042095,15.56,1.4976648490233058,0.05785158609806315,0.00729510165528535
recovery,740000,5,0.7000000000000001,0.1695582495781317,13.42,4.311409282357683,0.05776169967797254,0.0072972558945100805
recovery,750000,5,0.74,0.1981161275615895,15.64,2.381543617068559,0.05760967681290242,0.007218284973950821
recovery,760000,5,0.65,0.18371173070873834,11.83,2.9450382000918087,0.05753954939414394,0.007132740162239599
recovery,770000,5,0.72,0.13038404810405296,11.44,3.3569703603100227,0.057370204376888806,0.0070951478726612414
recovery,780000,5,0.81,0.09617692030835671,14.18,5.967893263120579,0.05723956056353918,0.006992939578914898
recovery,790000,5,0.77,0.18907670401189036,11.39,3.2037868218718923,0.05713121155849564,0.006946622263923993
recovery,800000,5,0.5599999999999999,0.3646916505762094,10.67,2.147265703167635,0.0570223212779016,0.006968108646183655
recovery,810000,5,0.75,0.1620185174601965,14.78,2.8331960751066982,0.05691834187449614,0.007015470410046482
recovery,820000,5,0.76,0.09617692030835674,15.41,6.725641233369499,0.0568466546910423,0.00705314361806314
recovery,830000,5,0.7000000000000001,0.1695582495781317,15.120000000000001,6.7475551127797395,0.05676777923828824,0.007091152433807232
recovery,840000,5,0.69,0.12449899597988734,14.12,3.0823286651491277,0.05660673405563578,0.007085786054944211
recovery,850000,5,0.8200000000000001,0.08366600265340758,14.540000000000001,3.759221993976945,0.0565355959242305,0.007054693233466473
recovery,860000,5,0.75,0.10000000000000002,14.07,6.994336995026763,0.056457274950319714,0.007153033334983888
recovery,870000,5,0.66,0.10839741694339401,10.03,3.527853455006316,0.05636857053858683,0.007157612928444216
recovery,880000,5,0.74,0.1431782106327635,15.28,4.6779536124249885,0.056300745796302044,0.007228207598791071
recovery,890000,5,0.8200000000000001,0.057008771254956896,12.49,3.086138363716053,0.05622837778469414,0.007208959317318476
recovery,900000,5,0.78,0.10368220676663861,14.07,3.0212993893356552,0.05607028452253836,0.007175436354980541
recovery,910000,5,0.81,0.04183300132670376,12.34,2.9466930617219025,0.055909951549397305,0.007144303986576909
recovery,920000,5,0.83,0.057008771254956896,13.94,3.4580341236025993,0.05578223454590712,0.007141362015699565
recovery,930000,5,0.71,0.18841443681416772,12.52,4.426143919937535,0.055672963089207626,0.007149228659176187
recovery,940000,5,0.8,0.0790569415042095,14.35,4.549725266430931,0.05558580381468491,0.007145670146957368
recovery,950000,5,0.81,0.07416198487095664,14.65,3.8572982772920215,0.05554026898975683,0.007140416902600092
recovery,960000,5,0.77,0.12041594578792297,14.51,3.8973388356672305,0.05541714105952194,0.00712070976406551
recovery,970000,5,0.57,0.17175564037317667,11.18,4.190554855863362,0.05527077862966869,0.007064966139618597
recovery,980000,5,0.75,0.16955824957813168,14.629999999999999,5.245545729473721,0.0551884236616568,0.00703024521950617
recovery,990000,5,0.8099999999999999,0.11937336386313323,13.709999999999999,6.14577090363772,0.05506955057530361,0.00700238763528439
recovery,1000000,5,0.75,0.15811388300841897,14.12,5.883090174389646,0.05496225496225496,0.007008077512859837
fac,10000,5,0.0,0.0,0.57,0.5239274758971895,0.00010001000100010001,0.00014143549978728825
fac,20000,5,0.09,0.09617692030835673,5.32,1.7398275776639476,0.016040802040102005,0.007913154342272077
fac,30000,5,0.19,0.15572411502397437,7.03,2.8771948143982184,0.019953998466615556,0.005892498362560054
fac,40000,5,0.26,0.17102631376487068,6.48,1.9533944814092212,0.01793044826120653,0.004330935272928214
fac,50000,5,0.24,0.11401754250991379,4.9,1.0240849574132023,0.01766035320706414,0.0032764659932436506
fac,60000,5,0.16,0.08944271909999157,6.79,3.3102869966212904,0.01695361589359823,0.0028864482106359794
fac,70000,5,0.33,0.1857417562100671,8.45,2.974684857257992,0.017531679023986058,0.004018489429356708
fac,80000,5,0.22,0.1680773631397161,6.13,2.635479083582338,0.017055213190164877,0.003688209178591715
fac,90000,5,0.29000000000000004,0.14317821063276354,6.2,2.415315714352888,0.016913521261347347,0.0034773673269140283
fac,100000,5,0.39,0.17102631376487068,7.08,2.373710176074577,0.016642166421664217,0.0036727972701262462
fac,110000,5,0.5,0.25495097567963926,9.57,6.476167848349824,0.016623787488977172,0.003745651876594847
fac,120000,5,0.45,0.2091650066335189,9.1,4.286752850351884,0.01701014175118126,0.004325772176849454
fac,130000,5,0.51,0.20432816741702547,6.680000000000001,2.153079190368994,0.01729090223770952,0.00451644597363365
fac,140000,5,0.55,0.203100960115899,8.7,4.189719561020762,0.0174415531539511,0.004509037935183662
fac,150000,5,0.5,0.1457737973711325,7.28,2.2295178851043116,0.01751878345855639,0.004644024452358666
fac,160000,5,0.59,0.15572411502397435,7.37,3.110385828157015,0.01785761161007256,0.004825842512172324
fac,170000,5,0.56,0.12942179105544785,9.83,4.40335099668423,0.017967164512732427,0.00487189656342486
fac,180000,5,0.68,0.12041594578792293,8.92,2.304235231047386,0.018042322457346986,0.004850148809592249
fac,190000,5,0.62,0.08366600265340754,10.49,5.027350196674188,0.018161148216569563,0.004669919320110274
